Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-1.1051557,1.4810067,-1.545669,1.5303723,-1.2567601,1.1643617,1.2170125,0.76009566
Li,-0.4913621,0.40403676,-0.29513085,1.0691669,-0.46163374,0.31770277,0.24957977,0.1475879
Be,-0.6837322,0.42899898,-0.40049055,0.9161209,-0.77696085,0.6785051,0.43237567,0.32543463
B,-0.92009276,0.4355643,-0.1395768,1.0957118,-1.1047028,0.79952604,0.78603786,-0.21019319
C,-0.48769757,0.573071,-0.3296698,0.96347535,-0.9164579,0.8533645,1.0324641,0.118762515
N,-0.34711355,0.39922327,-0.28570986,0.62505054,-0.546734,0.5054173,0.71665055,0.4243582
O,-0.26907042,0.3310327,-0.8802389,0.49671498,-0.18594478,-0.08522976,0.40185326,0.7903104
F,0.0265222,0.10745769,-0.8484082,-0.18093625,0.17235923,-0.6886573,0.5209524,1.7994353
Na,-0.15978864,-0.18261704,0.041018613,0.87754,-0.41005078,0.17028913,-0.30055955,-0.46668136
Mg,-0.40185577,0.07312169,-0.22604954,0.44717464,-0.48971805,0.57839566,0.15017888,-0.276693
Al,-0.3795095,0.08868583,-0.0619373,0.9419834,-0.41037467,0.3955477,0.18912567,-0.12654096
Si,-0.44538832,0.101705514,0.30236265,0.7414774,-0.22579965,0.6642263,0.42347527,-0.2915754
P,-0.39842415,-0.13054432,-0.11522671,0.6083025,-0.45458785,0.23975411,0.25627235,-0.453648
S,-0.22006606,-0.09605941,0.010200031,0.6276477,-0.2709412,0.0140394345,0.045152113,-0.30068544
Cl,0.25185892,-0.041391067,0.1613259,0.17394242,0.50926757,-0.10697297,0.23057847,0.4510439
K,0.26815307,-0.3936991,-0.3058934,0.04545521,0.036564708,-0.20028734,0.028240034,0.07976437
Ca,-0.15084589,0.22481525,0.09696864,0.22440752,-0.3993066,0.55292517,-0.20508991,-0.40840292
Sc,-0.29617462,0.15980875,-0.12726071,0.106510274,-0.22425455,0.3340851,0.16440046,-0.10866638
Ti,-0.38704205,0.28126842,0.29494974,0.31328747,-0.0055880845,0.46995902,0.3733102,-0.19942091
V,-0.2578202,-0.15870729,0.14053285,0.21114877,-0.2498439,0.3222798,-0.11556421,-0.050487272
Cr,0.0063358657,-0.28501245,0.5724344,0.07166592,-0.15474764,0.0060218275,-0.7126948,-0.41615117
Mn,-0.36977273,0.047765695,-0.03589543,0.15580502,-0.0752527,0.092438474,0.26008582,0.33129954
