Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
Li,0.003794769,0.8323315,0.10295239,0.17428762,0.89409125,-1.4449366,-1.9796337,2.193368,-0.8982519,-0.39346668,0.3352792,0.43130925,0.83561355,-0.12174869,-0.024827048,0.095115304,1.3790131,-0.082082845,-0.92090625,0.38018236,0.09444112,-0.7439574,-0.12314677,0.49289376,-0.6815271,-1.1743208,0.1042982,0.3700042,-0.10702989,0.64935493,0.7503311,-1.7887695
Be,-2.1099305,-2.011935,1.994599,1.0659021,-1.6679075,-1.0529993,0.1825807,-0.020273652,0.7481091,0.166298,1.6727877,0.20926723,-0.34133154,0.054318372,-1.7505969,0.67386925,-1.0389264,0.10978564,0.041779555,0.4557672,0.05006229,-0.809685,-0.28172958,0.04325738,-1.2671745,-0.8219341,0.28523389,1.8541545,-0.237112,-2.589708,-0.5731413,-0.6439654
B,0.48814374,-1.1052431,-0.3796423,0.34205458,0.5864388,-0.94436854,0.5554009,-1.3430865,-0.043504793,0.3109235,0.054566126,0.6039673,-1.1522584,0.7334617,1.301438,-0.45882702,-0.0622842,-1.3920293,0.34355128,1.0374963,1.1618196,-0.6974256,-1.4035429,-0.5043571,-0.7340226,-0.38401166,1.2439271,0.54680455,0.05750841,-0.9249399,-0.52067655,-0.8823214
N,-1.017083,1.47769,1.3559473,0.81875265,-1.3773347,-0.909263,-0.9976169,-1.1657687,-0.7042375,-0.5780266,-0.22647643,-1.2126082,1.181246,-0.106413156,-0.83992857,1.4353174,0.4475216,0.3297444,-0.04737639,-0.2015125,0.7936025,-0.62637246,-0.52008986,-0.13368331,0.41228738,-0.18516023,-0.30257577,-0.7214645,1.0135796,-2.5263546,-1.6344002,-1.1370864
O,-3.0426834,-1.3221292,-0.2766524,1.8042592,1.3615087,0.2857292,1.1029376,-0.62516904,0.8652567,1.665376,-0.68699616,1.5995175,2.9268277,2.38008,-0.16762395,1.5439013,-1.3737578,-0.06592998,-1.924946,1.7091421,-1.2630417,-0.6231517,-0.2585539,0.85738343,2.3048167,0.9341603,1.1616544,-0.97267795,-0.73414814,0.3017776,-0.4371973,0.87905115
F,-0.48761877,0.5276645,-0.8288751,1.7078485,0.38606665,-0.83901983,-0.4646629,-1.1349611,-0.44797015,0.012975731,2.1054304,0.6735379,0.046963945,0.06449653,-1.6920418,-1.4971935,-1.9462178,0.18399175,0.6741923,0.20786521,-0.5572265,-0.49750113,0.82055247,-1.7738208,0.5301473,-0.0014762626,-0.37137744,0.28660256,-0.9819607,0.19242196,-1.0210081,-1.0026915
Na,1.3311511,-0.81305546,-0.41869286,1.063896,0.96401924,0.009943157,1.0936155,0.4725873,-0.7566579,-0.088658474,-0.90334433,-0.058928967,-0.033778273,0.18030387,-1.0793313,-0.2441294,-0.29331264,-0.34477505,0.50361603,-0.67722815,1.1443578,-1.3949171,-0.054922003,0.45410964,-0.14972219,0.77497077,-0.47228673,-0.81685054,0.6582177,-0.83585644,-0.44083405,0.89870864
Mg,0.61169237,-0.3885413,-1.4107589,-0.5386364,-0.55751544,0.36623326,-0.8714711,0.38949576,-0.24329624,1.1834563,0.17928775,0.1721799,1.5066452,-0.3627767,-0.32219595,1.9833293,1.0799819,0.1603896,-0.23383363,-1.7836994,0.10459087,1.5395063,-0.35300308,0.46774462,1.3546444,0.43088725,1.134018,-2.165083,1.0574486,1.167657,0.48400497,-1.0772654
Al,-2.3268116,-0.95761067,0.8186886,-1.4556403,-0.14172745,0.5975823,-1.6333767,-0.50630826,-1.8432714,0.22778966,0.3270347,-2.06319,0.79667306,0.27206776,-2.0757427,-0.6826081,0.004692847,-1.0690211,0.4119629,-0.5477449,2.349924,0.43376055,-1.0478461,-2.9782314,0.72653145,-1.832819,-0.9093044,-1.6051266,-1.4615815,0.7308911,0.6148126,1.0060724
Si,0.23201622,-0.28671807,-0.44086513,0.13917182,-0.6875507,0.22436653,0.65502244,-1.9637791,-0.6644574,0.20115633,0.00090514624,-0.48149464,0.6319112,-0.14285417,2.0196571,0.29873258,-1.2448651,0.7593822,-0.74470633,-0.16649814,-0.8958859,0.05779991,-1.7505958,1.1676707,-2.4584193,-1.5365182,-1.5605569,-1.3785278,-0.65999687,-2.28889,-1.0111443,-0.20493327
