Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
Li,0.41068992,0.3595941,0.60626954,-1.6359224,-0.7441272,-0.7605396,-0.09850509,0.33493382,-0.5469595,1.5552589,-1.0431676,0.38314548,1.0186276,-2.0563114,-0.61170024,-0.10213559,-0.33418506,-0.25957918,0.33923504,-0.0041542295,1.6367456,0.3297952,-0.8057401,1.3161775,-0.5781049,-1.8566577,0.8902677,-0.10581893,-0.7437169,-1.1809075,-0.09058951,1.8158036,1.7426887,2.063819,-0.2846682,-0.17629065,0.07480827,-0.94680583,-0.19555987,-0.42482057,0.10174354,0.4719082,0.14725412,0.5273193,1.1852018,0.2544811,0.6311093,-1.1038551,-0.7277289,-0.08853692,0.33672258,0.9460419,0.80332154,0.061570767,0.3391198,-1.9068342,-0.3311473,0.39716342,-0.0015945679,0.1403919,1.1739843,-0.55766565,-0.09402124,0.904831
Be,-0.47932,1.0291017,-1.9041222,-1.4033293,1.1878724,-1.6946622,2.5487363,-0.4503296,1.7408843,1.997521,-0.020937305,-1.4630773,-0.8749784,1.4037713,-1.1394122,1.6646495,0.49999893,0.8762963,0.43648404,-1.2957103,0.071756944,1.0355918,0.50651443,2.7366035,1.8093367,0.32904157,-0.059475705,0.95467556,0.3625841,-0.62059593,1.4017109,-0.81920844,-1.3025588,2.0652394,-1.169018,-1.7944599,1.3952942,1.5453066,0.8968695,-0.66832143,-0.87611836,0.71776104,1.3241497,-0.6466186,2.1136405,-0.04208027,-0.6742753,-0.5000038,0.8458898,1.8568724,-0.15039068,0.77732927,-0.91219205,-0.21930426,0.69881845,0.031241743,0.3944902,0.41784874,-3.087136,0.9715789,0.6718001,0.8580714,1.1667151,-1.3581135
B,-0.13672511,-0.15596053,-1.1534537,0.9954565,-0.014548561,2.1055255,1.0683396,-0.7692537,1.5867922,0.017549485,1.4430332,-0.5891388,0.63266635,-0.42260277,-1.1481516,-0.9570067,0.62253106,0.38790503,0.31067887,1.6043631,-1.7544485,0.19255398,-0.553267,-0.38264704,-0.719575,-0.2593228,1.8606913,-0.26414973,1.3651475,0.85204875,0.60436994,0.34883076,1.5244198,1.4496568,2.1674278,1.3121488,-1.0518335,1.8367774,0.55440956,-2.1782918,2.3621106,-0.35399148,1.7943548,0.23774184,2.2699344,-0.9218209,1.5900978,0.562078,-0.3689457,0.6749878,-0.015940506,-0.77173114,0.18413863,0.2429534,-1.9365454,0.36656415,-0.4336027,0.85607654,1.9866532,1.6610992,-0.038002037,2.2020302,1.0985497,-0.37057668
N,0.42986485,-1.2474629,0.54411757,-1.4527893,-0.5823394,-0.6269933,0.16838405,0.5779004,-0.38608527,0.27043176,0.41818085,1.6211854,-1.2347726,-0.70618665,-0.9045067,0.5298242,0.120852575,-0.1703874,-0.58145756,-0.5605564,0.5736021,0.104466096,0.42514956,-0.7653504,-1.0251422,-1.1003754,-0.521739,-0.70340115,1.1309247,2.0558639,-0.07218019,1.5070989,-1.1836818,1.4862849,-0.59239674,-0.20739603,1.2239634,0.8831841,0.13564381,0.5133361,0.99241483,-1.6647344,2.063396,0.7428326,-0.10855404,-0.6972505,-1.4887668,0.1985713,-1.570156,-0.6638582,-0.03858957,-0.9523956,0.81700826,1.3649337,1.3087322,0.048498034,-0.81755173,-1.1429453,0.55742675,1.3783886,0.42854708,1.7085071,-0.17098428,0.025620256
O,0.55083436,-1.3629411,1.7623594,0.985318,0.80493945,-0.06919075,-0.98816663,-0.40567258,-0.6394654,0.6517003,0.22447464,0.61063975,0.8504327,-0.35056388,-1.1003522,1.7797495,0.890268,2.4632604,-1.8531134,2.370981,2.080976,0.11587458,0.9223286,0.9912225,0.9426427,-0.9797142,0.79830647,0.2894567,0.16324258,0.13727485,0.55786604,0.1610173,-0.6629606,-0.77097565,-0.29529157,-0.17705499,-0.34265223,-1.0126654,1.1429635,0.3498273,0.85594004,-1.1434067,0.6878361,1.4233932,-0.96040356,0.7526519,-1.31502,-0.1395401,0.8463366,1.048527,-0.4354145,-1.027477,-0.6419279,-1.8061906,-0.01593279,-0.90492105,-0.37114242,0.82895935,-1.0915133,0.9965806,0.39951712,0.010732381,-0.25253132,0.44383925
F,0.9430632,0.8473005,0.16753165,1.2665669,-0.09635788,-1.1170241,0.2806195,-1.4461144,1.026168,0.44072527,-0.39958492,0.3962203,-0.6110842,0.07147036,-1.5510006,0.55671644,1.7118791,0.2106018,1.4063768,-0.58181435,-0.45307636,0.9498446,1.1555166,0.11915936,-1.0561584,0.48111042,1.2549834,-1.2996285,-0.3096905,1.1144873,0.99566674,-0.30733818,1.5299557,-1.2110233,1.2523984,0.3149318,1.6933042,-0.5517295,-1.7280872,0.93729705,0.41546184,-0.3774092,1.2500635,0.18745531,-1.7021343,-2.0761535,0.6709283,-1.3046907,0.8505865,0.7199472,0.541666,0.20484374,-0.65458673,-1.047624,1.0304601,0.06844416,-0.5806153,0.45278057,-1.2515026,1.7816124,-1.1984642,-0.8235414,-1.0971019,0.7492614
Na,-0.06204608,-1.0762206,-1.4653909,0.4148157,0.8473159,0.19272012,-0.4605971,-0.9477084,0.068555325,-0.28287974,-1.2745781,-1.2138278,0.6885012,-0.022201987,-1.7525196,-0.89067864,-0.9148597,-0.76437765,1.140928,1.3320966,-1.6698784,-1.7167171,-0.02907788,-0.28774863,-0.7320343,-0.16018265,1.126214,-1.1923122,-0.52559817,0.20729057,1.4879063,0.20988777,-0.8876179,0.72980666,-0.9011187,-1.2221867,0.18881473,-0.22173356,1.031852,0.06508386,-1.6736945,-0.27312973,1.5292972,0.28790104,0.20496613,-2.221657,0.2463085,-0.72323644,0.9363711,-0.34892437,0.6437229,0.3988862,1.324935,0.061024442,-1.4255267,1.7200993,1.5874642,-0.1402139,-0.15184674,-0.7447408,0.06484331,-1.6312538,-2.2159884,1.0976816
Mg,1.333649,-1.2683539,-0.16106078,-0.58497614,-1.2779917,0.398635,0.96480626,1.8542522,0.46855062,-0.19737075,1.1976428,-0.11410093,1.6756101,0.8192971,0.7156853,0.15920365,-1.6163567,0.2963444,0.3813297,0.03284198,-0.45010823,-1.9365472,-0.35063118,1.4024798,-1.7633787,0.39092314,1.1467341,-0.13423775,0.12661462,-0.4180659,-0.24664447,0.3785223,-0.30335882,-0.08822334,1.069946,-0.4385756,-1.3711059,2.2179368,0.14153188,-0.92580426,0.46169445,-0.012882916,0.46026516,0.5043221,-0.14034607,0.12728882,-2.1868043,-0.08769121,-1.6947652,-1.322842,-1.0012156,1.1119491,-1.7478448,-0.2639962,-0.3946758,0.8414583,0.13450298,0.7504785,-0.40572533,0.6633724,-0.25654864,-0.12348559,-0.2805775,-0.8586453
Al,-1.5771208,0.3918131,0.3331277,-0.32656533,0.23325132,-0.99496394,-1.9009342,-1.1863438,1.2184222,-0.6541477,1.1170541,1.0853593,-1.6479349,0.8522688,0.5055669,0.32245094,0.09692031,0.44814628,-0.85977966,0.0459034,-0.77202827,-1.4754192,0.43012494,0.7542867,1.2116319,-0.51341,-1.0365254,-0.32429942,-0.6082953,-0.35588703,-0.42627716,-0.81782955,-1.6605073,-1.9394379,-0.33171532,-1.938172,0.48633438,-0.19191949,0.22768673,-0.3306504,0.8894646,-1.8266919,0.012885733,1.6027892,0.5396891,0.103319414,-0.8165895,-1.2965779,-2.3904831,0.3451611,-0.21980907,-0.3634287,-0.7835366,1.0754558,0.970652,-0.9064677,-0.4806993,-0.6725912,-0.6131319,0.33714807,0.87664443,1.878944,-2.1728466,-1.1310328
Si,-0.9036372,0.79353917,-1.3689647,0.98769337,0.8204735,0.7173383,0.7415762,-0.5439336,0.054111715,0.4005039,-1.9024018,-0.56784815,0.2520538,0.38352656,1.1321933,0.22473912,1.1307658,0.59597266,-0.25511006,0.32599857,-0.21094571,0.010512841,-0.16162756,-0.2640394,-0.64274985,-0.56017655,1.5935645,-0.82250047,0.28438854,1.9269886,0.5346555,-1.1282089,0.004977882,1.6509074,0.10053252,-1.4584888,-0.35166,1.1491687,-0.51083165,-1.1696995,-0.584983,1.5248568,0.4285121,0.24701552,-0.56827366,-0.4002518,1.7692612,-1.5668421,0.8454368,-0.9640541,0.22354518,-0.5449242,-1.6943879,0.46163657,-0.43477848,-1.7535675,-0.39323366,-0.26812333,0.18920246,0.08559328,1.7293528,0.032489672,-0.90283,-1.8314333
