Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.53087276,1.308636,0.5289712,0.09639573,-0.8936788,-0.67619073,-0.64499646,1.292449,-0.089575894,-0.3149715,0.2863257,1.1162916,-1.0470554,1.2577256,0.5109002,1.4752785,0.8896583,-0.21988828,0.55314356,0.5440029,-0.6012871,-1.7287197,-0.37696376,-0.37160632,-0.9344341,-0.24162348,0.31218174,-1.0234882,-2.1020267,-0.9504107,1.8643588,-1.2738843
Li,-0.59021497,-0.49293813,0.94913596,0.36998075,0.6069151,1.0010246,-1.3042929,-0.50246435,0.6838784,-1.1600707,0.9924395,0.51746833,0.8501815,1.5150079,-0.98272794,0.19460666,-1.1931112,1.3975261,-1.2833699,1.092132,0.0341337,-1.1873634,0.7490853,-0.9943314,1.081494,-0.48817483,-1.8647152,1.1635793,-0.43687645,-0.71589893,1.0236179,0.55721164
Be,-1.1326917,-0.026899643,1.1338338,-0.8982487,-0.18642086,-0.080246694,-0.039279077,-0.27848002,-0.3276966,0.32063,-0.5503632,-0.25250518,0.7014785,0.99536073,0.8552586,0.6631059,0.21586463,-0.90914774,0.47688344,0.85392743,-1.5098782,-1.9859079,-0.028064929,-1.2119997,-0.78652656,0.6925667,0.024659587,-0.56416315,1.2473282,0.5129556,1.0993674,1.1978527
B,0.32090604,-0.17321737,1.5266095,-2.7053268,-0.8246344,-0.56874996,-1.6600882,-0.9236084,0.09816036,-0.011332962,-1.8722647,-1.9141554,0.1746874,0.51133114,1.0727863,-1.0786278,-0.7753502,-1.1333684,0.18229376,0.8617158,0.6929096,-2.8101351,-0.375356,-1.5517639,1.515641,0.9046912,-1.1616548,0.4966852,-1.52353,-0.96329355,0.6076181,1.6899383
C,2.5907235,0.98509103,-0.60549265,0.030646162,0.78852993,0.76665056,0.09301327,0.60258925,0.7961446,2.0159974,-0.40816662,-1.0072194,0.5088693,0.07118122,-0.59210205,-0.6688372,-2.0474727,-0.14381106,0.6853628,-0.4707034,0.5006502,-1.0249497,-0.47904608,0.45594355,3.1238809,-0.284928,0.69256586,0.8638705,-0.6664518,-1.8913133,-1.0237939,-0.92957777
N,-0.9728623,-1.262905,0.998366,0.2297444,-0.6267621,-0.33544433,-1.0320722,2.4216352,-0.79669267,-0.57948875,2.8764205,-1.2012839,0.89919245,1.0620197,0.1704585,0.75169975,0.756732,-1.851331,-0.3055303,1.6426286,0.3262739,0.49877223,1.150134,0.22764438,-0.5665936,-0.9521627,-1.1291759,-0.26031524,-1.4364563,-1.5173823,-1.5637561,-0.33888036
O,-0.91713333,0.22993343,1.5451995,1.062695,-0.34646899,-0.77538085,-0.15937033,-0.46434116,-1.6124386,2.0267491,1.0240433,-0.4573783,1.4815944,-0.49705482,-0.3194878,-1.4250124,0.5166581,-0.7313068,-0.58744514,1.1833069,-1.1878134,0.20118047,-1.4764692,0.9123805,-2.2148478,1.268113,0.004915458,-0.6346062,-0.36335394,-1.3190745,-0.022757564,0.77338487
F,0.0078684045,-0.2614269,-3.7904325,-1.1979297,-0.570979,-0.030009272,-0.565684,-0.2198447,-1.6584848,1.1214696,0.039994802,-0.8303719,-0.6879322,1.4743524,-0.5483818,0.1665706,-0.4650642,-0.4475012,1.5069662,-1.1281115,0.13484605,0.53910154,1.141511,0.70694935,0.122087315,-0.74814695,2.6396725,-0.04180737,0.43106404,-1.167536,-0.3986408,2.4602463
Na,0.36615968,0.5463529,1.5275356,0.21928807,0.54892683,0.23983084,1.6820772,0.23837674,1.8632739,-0.8819065,0.31080663,0.77903545,-0.8223314,-0.52548283,0.23332675,0.52239877,-1.1887147,0.46266976,-0.40871263,1.9323535,0.7994248,0.17184171,-0.61749005,0.22831388,-2.999724,0.14048873,1.4987117,0.40830415,0.14511257,-1.4163338,0.49330452,0.7486165
Mg,1.2441127,0.095246874,-0.010530125,0.6884864,0.17971796,-0.05475049,0.09338382,0.9176105,-0.7171631,-0.7517795,0.28632239,0.07504662,-1.0468795,0.62448096,-0.52093637,-1.2564265,0.565524,0.46363398,-0.37541857,-1.6701436,-1.9746577,0.42397332,0.39789417,0.8334611,0.06696089,0.768809,0.29086736,-0.019462347,-0.23099506,0.8726186,-0.582394,-0.22973964
Al,-0.45797104,0.37356362,1.945179,-0.7046877,1.0134959,1.4460244,0.42704004,-1.008573,-0.36654004,0.26147145,-0.34419352,-0.114198945,0.7465459,-0.543166,-1.4980345,-0.11797565,1.0572999,0.19644833,-0.6467699,0.3846463,2.2554157,-1.3757526,-0.048534743,-0.7546558,-0.87351805,-1.7183559,0.526455,-0.321345,0.20476541,-0.250251,0.2889111,-0.689346
Si,0.09174939,-0.014561049,-0.71904624,-0.012281223,-0.36876822,-0.64350057,-1.2273563,1.2973133,0.32664487,-1.0360743,0.12517439,2.2375083,-0.122916706,0.4543483,0.9241319,-1.1802338,0.9393734,-2.7633317,-0.0035135855,0.063857675,0.11036339,1.1395724,-0.6953653,-0.00033694154,-0.53163004,0.6270049,1.478872,-1.6668264,-0.33519575,0.30372402,-0.5770371,-1.031399
P,0.16594575,-0.972038,-0.41392815,0.44543692,-0.68248904,-0.4825847,-0.07018954,-0.7061901,0.57626706,2.1410036,0.0022277036,0.37552547,0.9435392,-0.21612951,-1.0386972,0.23667103,0.9998681,-0.8309074,0.03702391,0.30015445,-0.5673026,-0.06565264,-1.2531217,-1.1070682,0.55919206,0.22239503,1.5581765,0.5490376,-1.4148599,2.5936558,1.1581564,0.24119912
S,-0.28427804,0.7524871,0.7699042,-0.28937748,-0.16857992,-1.3174386,2.008826,0.7459205,-1.2329675,0.31422466,0.3698552,-2.0321543,-1.494053,0.34065843,-0.53882253,0.8333827,-1.0448734,1.2618814,-1.8508466,0.6784251,-0.38483667,-0.96554065,-1.0241632,-0.2458418,-0.86315084,-1.2128471,0.039569907,0.50820255,-1.3879764,0.8096041,0.87352276,-0.5044062
Cl,1.009582,2.178533,-0.31993613,-0.5735405,-0.051828682,-0.18554418,1.1727848,0.84452635,1.1325876,-1.2519286,1.0704406,0.450857,-0.90069914,-1.0970209,-0.0401213,0.67308223,-0.58375597,0.017676009,-0.10755589,0.78100187,-1.4987297,-0.87270206,2.0427933,0.08958412,0.24988297,-0.32074785,-0.8351664,0.49754453,-0.37225717,-0.28140303,0.8646205,-1.3004497
K,2.14511,1.0299039,-0.15280987,-0.0008227142,-0.17301275,-1.3917419,0.96339476,0.20448591,-0.19251825,0.36087415,0.6205068,-0.86175996,0.23777792,-0.6888785,-0.68711054,-1.0542085,-0.25606987,0.6680038,0.44664556,0.10928142,1.8714244,1.3198998,0.07282907,-0.49415916,0.87818193,0.14120525,0.1009411,1.2649902,-1.3158561,-2.0702956,-1.2486169,-1.8972912
Ca,1.315323,-0.38820127,-0.888266,-1.8621616,-1.3859336,1.3144838,2.6126726,1.5674299,0.5793191,-0.67733705,-0.510866,0.4735194,-1.0256437,0.31945488,0.14583927,1.2891059,0.95952344,1.3136653,0.88356704,-2.979969,1.2438899,-0.661704,0.95142704,1.8305238,0.65984184,-0.1763315,-1.1779791,0.23964418,-0.9381496,-0.5442594,-1.1163563,-0.03793286
Sc,0.1900376,0.7041707,1.3964747,0.5454671,-0.58689564,1.1256297,1.4191239,-0.501734,0.07988882,0.3716526,-0.6436081,0.14035374,-2.1302598,2.5100317,0.08098341,-0.87921953,0.30032772,-1.4799485,0.8793898,-0.58773965,-0.19001329,1.8696105,-0.014082076,0.43836114,0.7685429,-0.47717828,0.33593372,1.4006604,0.49750972,0.008112437,-1.6647329,-0.1269012
Ti,0.6046665,0.5890897,0.4565108,-0.7075847,-0.89858085,0.35713887,-0.7438315,-0.956297,-0.40381455,-0.6217625,0.6077688,-0.0013132774,0.11246659,-1.223421,-0.25583357,0.5846065,0.49608296,0.49844474,-1.0348728,0.7903522,-1.9295777,-0.2064457,1.2526029,1.3361217,0.2692363,-1.0567803,0.1972575,0.8109985,0.30674827,0.83036816,-0.5777488,-0.30468532
V,-1.1058879,0.543052,0.44981566,0.203284,0.030119313,1.1968662,-1.2569625,-1.7550677,0.27482432,-0.286417,0.7200435,0.06738242,0.63743,1.3205445,-0.15177272,-0.06430693,-1.2547989,-0.68978584,-0.043951683,1.9615263,-0.49609303,1.4251671,-0.17323354,-1.9164646,1.8115606,-0.0017144837,-0.5142562,1.7554407,1.236984,-0.8502767,0.40561587,-0.6716092
Cr,-0.39746982,0.8745445,0.39753804,-0.018954288,-1.8387656,0.20427257,0.050931204,-0.64076465,-0.23628587,0.36245596,-1.3199323,-1.5627892,-2.2258465,0.5178858,-0.3373089,0.016843744,-0.97191083,0.92968357,-0.63623685,1.1935176,0.084362686,1.4941452,0.04850563,-1.176869,-0.7275317,-1.1031921,-0.47044516,-2.3155797,0.6593016,0.34934938,-0.9420697,-1.2421757
Mn,0.21426392,0.5397661,-2.4321456,0.77145654,0.19881609,1.5515053,-1.098914,-2.5597682,1.516548,-0.38373795,0.58036417,0.4621135,-0.3376603,0.72960764,1.203798,0.06948285,0.92352676,-1.2524235,-0.9884232,0.7659211,2.2445889,1.3335497,0.1603285,1.1120911,-1.3433855,2.7375727,-0.19601636,-0.29867426,-2.0027363,-0.26592135,2.5477276,-1.2875669
Fe,-0.18925034,0.1702576,1.678261,0.10976618,2.1162174,1.0282302,0.23179303,0.5093393,-0.66572875,0.4954968,-0.30801454,-0.17475182,-0.54816544,-1.0391316,-1.4568381,1.8419561,-0.6078924,-0.14101507,1.79057,-0.0055657886,0.08961036,0.615173,1.6597408,0.18285199,0.34242547,-0.7842681,0.9184461,0.70237523,1.216102,-0.8700519,-0.6004394,0.6477356
Co,0.6651248,-0.89078826,0.028176805,-0.076227896,0.7958252,0.03848476,-1.2533118,0.17955147,-0.2511123,0.91125,-1.7917545,-0.99183416,-0.7062042,0.6852075,0.6061108,-0.18478167,-1.310706,-1.3955723,0.11491812,-0.5763954,1.0774026,-1.3738741,-0.8587112,2.3113701,-0.57946634,2.2054803,0.24385203,2.5764554,0.7563993,0.48276338,-0.16686594,0.57768816
Ni,0.45923066,0.41102967,-0.922321,0.90882534,-0.13322487,1.2898968,1.0222148,-0.8558835,-0.989576,-1.4507557,0.29039162,-0.6674556,-0.15910262,-0.10737079,0.11239685,-0.66696477,0.1805086,-1.0467874,1.5024605,0.28147686,0.8906405,-0.7218793,1.2757959,-1.063866,0.61582243,-0.9131021,0.5260014,-0.058789033,-0.8205667,0.21241653,-2.091886,-0.38739783
