Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.6433299,0.53255945,0.81357145,-0.0783446,-0.31750798,0.6756596,0.70717275,-0.61031806
Li,0.010083694,-0.13226886,-0.9821217,-1.9726642,1.334917,-2.003791,-1.399016,-0.28793755
Be,0.15646523,0.62170887,-0.9155357,-1.7189362,-1.2330151,-1.3354824,0.39944482,-0.35961577
B,0.8598826,0.032882582,-0.2647696,0.6843574,-0.41222364,1.8930511,-0.6478484,0.8115604
C,-0.27453756,-1.3919954,0.042528633,1.5320313,-1.1027175,0.67687684,-0.1614455,-0.3397611
N,-1.587184,0.87251544,-1.0849817,1.5214026,0.9354616,-1.6152259,-0.09423985,1.2752304
O,-0.29603347,0.29372716,-0.44581127,1.2705072,1.0774087,-1.1093597,-0.14059909,-0.28311545
F,0.4099641,1.3649471,0.8821931,-0.66146374,0.08877624,0.12407812,0.08789545,1.2166711
Na,-1.2023611,-1.8608713,0.8117779,0.84894466,-0.91343665,0.15489252,0.26829645,-0.7104911
Mg,-1.0049983,1.1944665,1.2608274,0.72289616,1.670286,0.8352,-0.97373563,0.22045805
Al,-1.5433528,-1.9271297,0.42969695,0.05661503,0.44994986,-0.6509122,0.1616105,0.14593695
Si,-1.4276401,2.6060615,-0.7267363,0.6691314,-1.5919114,0.35999453,0.36154342,1.5233151
P,0.5082674,1.10716,-0.12985095,1.9626744,0.27170104,0.022190923,-0.38017526,-1.4099401
S,0.51371294,-0.39372554,1.0903671,-0.008138792,0.5574978,-0.795661,0.5297702,0.13979343
Cl,-0.122120775,-1.1139745,0.7595724,0.6458209,0.05700652,1.070203,-0.69976306,-1.3605446
K,-0.4101554,0.8689398,-0.3516039,-1.0759861,-0.894702,0.4638205,-0.13474508,-0.9167812
Ca,-0.66794086,0.21531218,1.5675792,1.8949775,-0.37082845,-1.3501228,-0.9870144,1.08914
Sc,1.1582761,2.3564448,2.4901304,0.36665037,1.0353473,-0.14795375,-0.66879,-0.2073969
Ti,-0.7460739,1.1529418,-0.8702244,0.75851953,-0.007900644,0.75936943,0.19808814,0.33603114
V,-0.09106361,1.6170584,0.5561302,0.96154684,2.3192668,0.39963567,0.82952666,0.32069808
Cr,-0.9153302,1.0169553,1.1632679,-0.33924142,1.8870301,-0.31780154,-0.5265234,0.009941045
Mn,0.36833394,2.1804326,-0.23192076,0.12939654,-0.5364813,0.9158871,0.47517914,-0.12692918
Fe,-1.0350788,-0.23769866,-0.81006294,-1.7768874,-0.18466106,-0.1695689,0.8541923,0.4796587
Co,-0.8857487,0.7443418,-0.033024002,0.29148883,-1.6023983,-0.14101334,-0.056731477,0.019703558
Ni,1.0523285,0.4076577,-1.0968481,0.24487415,0.27196777,0.6987351,0.5784291,-0.11178092
Cu,0.4640768,-0.17125139,0.8524149,-1.9359695,1.2860324,-1.4544615,1.1148331,1.3877572
Zn,-2.0784976,1.8957622,0.584658,-0.835972,1.5048267,-0.34273323,-0.14243165,0.47818777
Ga,1.0897427,2.4653172,-0.20190102,-0.7811181,-0.19835703,-0.12447159,-0.4530782,-1.8197198
Ge,0.18447007,-1.3455027,-0.38880768,0.38443732,-0.91217786,-1.6935939,1.5722377,0.28773335
As,0.8911243,1.4691635,3.0698144,0.0724365,0.3076655,-1.2536856,0.33045033,0.5871889
Se,0.8791194,-0.56601477,0.3227994,1.2685829,1.6898725,0.5455516,-0.24398954,-1.00879
Br,0.61461955,1.332484,1.5931895,0.64438355,0.45917314,-1.317496,0.57264286,1.3098782
