Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.9346522,0.5221255,0.88911754,0.4178475,0.884699,0.22997807,1.0072728,-0.5735115,0.13788593,-0.7751311,-0.32434356,-1.0588312,-1.4357008,-0.13472883,-0.238984,0.078699626,1.2783692,-0.88346803,0.62391704,0.05795151,0.502347,-0.41844445,-0.1438726,-1.3280281,-2.6734576,1.5383068,-0.09387953,-0.61812735,0.21309607,-0.73289794,-1.8224602,2.005224
Li,-0.28234124,0.861325,0.11890215,-0.6556778,-0.87151456,-0.22787338,1.0255928,-0.16077466,1.025909,0.39259574,-0.28888088,1.0689918,0.29019877,-0.3054138,0.62885547,-0.81762,-0.26392868,0.7530251,-1.0487591,0.0146184955,2.2591133,-1.6901735,1.622893,0.82786024,-0.105064906,1.43403,-0.34166542,-1.8545495,0.2820218,-2.6808748,-0.53956,-0.2067121
Be,0.33760434,-0.71752095,-0.3559405,0.04751008,-1.1656412,-0.03542774,-0.7055336,-0.4610212,-0.34310696,-0.67620766,1.0693458,-0.3541873,-0.53013146,0.80636895,0.4458172,1.5106118,-1.3955296,2.3377311,0.9078487,0.27258775,0.92625076,-1.0196965,0.21014406,-1.1730018,-0.76819843,0.8333853,-1.1370926,0.7787022,-0.13437872,-0.094351776,-0.637619,0.34467345
B,1.7006323,0.9571139,-0.2494481,0.5502883,-1.1474181,-0.34798405,0.5822472,0.7942719,1.7327447,-0.46557885,-0.5183444,-0.8576943,1.6700381,-0.36403716,-0.062903725,-1.6330847,0.5930008,-0.6268765,-0.43941292,1.1994997,1.271201,-1.0666333,0.40986568,0.029915769,-0.048478935,-0.41215056,0.17098835,-1.1605568,-0.5055263,0.15866888,-0.41969448,0.18419039
C,-2.3979073,-2.3485098,-1.7708572,-0.695429,0.51601934,-0.135614,-0.99149776,0.63274884,-1.2956233,0.9706249,0.981463,-1.2197067,-0.11149143,-0.41753706,0.85611457,0.8588784,0.020299576,0.12886961,1.5809469,-1.0942135,1.1020731,0.80113506,-0.441961,-0.6214437,-0.2895354,-1.7895384,1.3774831,-2.1991305,0.61947775,1.609561,-0.977002,-1.3061223
N,-0.92674,-0.99656224,0.23873082,-0.6107835,1.5001298,0.013241803,0.32065,1.6012248,0.336946,-0.6820225,-1.1090583,0.8330091,0.7028757,0.3555864,-1.5324386,0.5292046,-1.6552966,0.44144452,0.92382056,0.73000956,-0.5762348,-0.16377097,0.30836904,-0.4323708,0.88667476,1.2925502,0.3244034,-0.1809946,-0.8643103,0.10561174,-1.3250103,0.71225816
O,-0.08169433,-0.3837794,-1.2668694,0.44814327,-0.8298982,0.49212196,-0.91123194,-0.0962951,2.4696114,-0.8018815,2.0304823,-0.196606,-0.678238,-1.2785748,0.21191965,-0.22690393,0.54037803,-0.4487989,-0.50106734,0.1264968,-0.49384442,0.62766796,-0.31331554,0.45782796,-1.888861,-0.4165593,-0.036257833,0.97902036,-0.33876237,0.46043327,-0.018039905,0.19426037
F,-0.49445072,1.5675731,0.7607956,1.0542861,0.63824874,-1.119872,0.9990318,0.19093971,-1.1299764,1.3348632,0.9698554,0.09951324,-0.3792573,0.07715908,0.1742569,0.93050665,0.9064959,-0.99566525,0.86804754,0.8939423,-0.69721395,-0.27074435,-0.5971975,0.85629946,-0.5607943,-0.8281969,-2.5822673,-0.22407632,-0.22440948,2.2193775,0.011679122,0.16879813
Na,-0.75411946,-0.071406834,-0.11326295,0.2627651,0.62684214,-1.2566079,-1.3965924,-0.32767224,-0.5067333,-0.91764563,0.45003414,-0.6516291,0.33369276,0.60618085,0.050134826,0.71726364,-0.8082906,-0.11279984,0.97913206,2.2008011,0.9874958,-1.1875854,1.0966058,-0.2937664,0.127125,-0.5612984,0.43700114,-1.857313,0.8694664,-0.28645653,0.37725833,0.51973695
Mg,1.7199377,-1.2374889,-3.3175585,1.9723266,-1.4033364,-1.3980709,0.14077933,0.33462894,-0.114103116,-0.66673416,-0.18054722,1.1929843,-2.2774298,1.6641831,-0.28896055,-1.070495,-0.05581792,-1.079549,0.79250747,-0.18252888,1.9942516,-0.99047214,0.14812785,-0.37995124,0.36308134,-1.8511858,0.22509779,0.4506636,0.8405543,-0.1555451,-1.6330749,-0.00982856
Al,0.45342004,-0.9307306,-0.14158592,-0.73006356,-1.0679312,-1.5462129,-0.3751864,0.4286254,-0.10469972,0.41764474,0.46401286,0.9535913,1.0742029,-0.24800381,-1.8261567,-0.56200737,1.5633698,0.8132509,0.23335475,0.3145648,-2.0175765,-0.21861692,2.1197464,-1.0569892,-1.6364722,-0.14956288,-0.19890389,-0.27211934,-2.1735427,1.3470706,-0.9283408,-0.27861756
Si,1.7649881,0.9660096,-0.60596544,-0.14274287,-0.048082612,1.2295429,-1.2622294,-1.3059987,-0.53518426,-1.877469,0.67159796,0.31221288,-0.82418835,0.21002173,-1.6067858,-0.4696598,0.6664972,-0.7360778,-0.047780704,1.4045709,1.5252868,-0.5635214,0.7441058,1.2837697,0.074916095,-0.8580587,0.29546413,-1.1307964,-0.32042193,0.3951835,0.090254515,0.75377023
