Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.42792156,-1.0128906,0.7872393,1.1383139,1.7078147,0.26811722,0.41435543,2.845696
Li,1.1747886,1.924234,-0.25498056,0.98480403,0.43248218,-1.1080303,0.2975507,0.30840993
Be,0.77732265,-0.97012526,-0.6539751,-1.1764629,0.035116546,-0.8687211,2.4754848,1.7260474
B,0.29315215,-1.4646946,1.1722418,-2.2722611,0.17527701,-0.88519335,1.5742302,0.33642977
C,1.2430954,-0.36494336,0.9829813,-0.55798966,-0.48024523,2.1975267,0.9816328,0.80956227
N,0.8340619,1.0787363,-1.2686208,0.7850221,0.12852265,0.27388453,0.30219552,-0.2595579
O,-1.3394811,-0.13592036,-0.984651,-0.28027636,-0.7315298,-0.19717216,-0.38369238,-0.05619835
F,0.47806612,-0.93960047,-1.3147653,-0.047241986,-1.2572771,1.439409,0.11615508,-0.5170093
Na,-0.8736783,-0.40136468,0.18846664,0.6035588,0.041237444,1.4237185,-0.1620807,-2.121818
Mg,-0.09551248,0.047968235,0.8709676,0.8660827,-1.6353507,-0.7724933,-0.858691,-0.20340483
Al,-0.4700676,1.4477193,1.3238491,2.5449116,-1.6778016,0.12092245,-1.1276578,-1.1755629
Si,-0.2873001,-0.65524566,0.10527925,0.98301476,0.23709138,0.5533799,0.5038876,1.7864852
P,-0.81275725,0.29479763,0.8248671,0.036668904,0.91112274,-0.25400034,-0.24832636,0.21447383
S,-0.5183565,0.34905124,0.61083806,-0.93628514,-0.807725,0.9107452,-1.3547292,1.80679
Cl,0.23019797,-0.73206204,2.0381677,-0.76103294,-0.020416375,0.9643853,-0.6267358,-1.251242
K,-1.4559171,0.35364208,-0.7411166,1.525758,-0.15129697,-0.50523084,0.22493312,-1.0000575
Ca,0.5490056,0.8926846,-1.1704869,-1.281433,-1.6538568,1.398847,0.25769898,-0.81049514
Sc,0.14781502,-1.8171769,0.0071005556,-1.8855162,0.7885844,-0.7384677,0.6453697,0.51428515
Ti,-0.9210665,1.6726954,-1.3558667,0.7771863,-1.5495551,-0.9583733,1.032123,0.2087073
V,-0.42468867,-0.6630883,1.7635343,-2.8319077,-0.8484608,-0.40875778,0.36752737,-0.2621119
Cr,-0.41957211,-0.7871573,-3.6362429,-0.1828382,0.4340689,-0.263175,-0.6916118,0.50065815
