Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-1.6283755,1.4708524,0.6502416,-1.3161858,-0.46877363,2.2784913,2.0760183,0.3589007,-0.5074638,-0.02217326,-0.3947121,1.986086,-0.7690112,1.4496155,1.1083539,1.3004876
Li,1.6373129,-0.95459753,-0.7614279,-0.48614758,-1.714336,-0.084058344,-0.22744541,-1.571722,-0.16593538,2.8233776,-1.6303741,-0.4327756,-2.009332,-1.029018,-2.350994,-0.4012532
B,-0.24214642,0.1451592,-0.88048273,-2.193491,0.46936873,2.988322,-0.36838016,0.5845237,-1.1518714,0.056644212,0.07721524,-1.0353304,0.63987595,1.8424911,-1.6690571,-1.1879658
C,-0.3892667,-0.2584692,1.1887327,0.70709157,0.9244144,0.90217656,0.7467957,-0.8624817,-0.42190364,-1.1819954,1.4420819,0.068522215,0.30060518,-1.5639025,-0.20599754,-1.5176064
N,-0.43839002,0.8050941,0.34196723,0.45582652,0.24980853,1.2230945,-1.4656476,1.0903003,-0.19383578,-0.9312422,-0.31787592,-0.6425938,2.1316242,0.085070655,-0.60312116,-1.3156781
O,1.0423313,-0.42034885,-1.0506874,-0.58411586,0.5479007,-0.55842847,-0.07979214,-0.77915776,0.43782562,1.0085506,0.7243815,-0.219244,-1.2670696,1.528823,-0.9100778,1.1195282
F,-0.99374455,-0.68921894,-0.62585187,-0.4617322,0.5815947,-1.7204016,-0.5905442,-1.1437237,0.531651,-2.2625105,-0.3552427,-0.0393902,0.50756776,0.8641705,-0.58998865,0.50618297
Na,-1.5001092,-1.042223,-0.0033390804,0.21643709,0.7427462,1.7607095,-0.5565578,0.13879251,0.17413293,-0.48534286,-0.4129745,1.7919685,0.031694297,-0.33572903,-0.66042,-0.2025245
Mg,0.33340287,0.3965254,-0.68643844,-0.36695763,-0.7857162,0.39907843,0.2226148,-1.5597341,-0.6153633,0.9549772,1.6340411,1.2144151,1.9215746,-0.9489088,-0.69978476,0.9066704
Al,0.3301098,0.5669253,1.251286,-0.8373381,-1.7746636,1.4188334,-1.3140181,-0.824576,-0.009332753,0.21422683,-0.5561203,-1.7098964,0.0023413391,1.4267201,-1.3998585,-0.8004594
Si,0.051562898,1.4634032,-1.2990278,1.3835646,0.5186171,-0.105875656,1.5560203,-1.2069716,0.1388062,0.29694805,-0.37457582,-0.28175604,-2.1226015,-2.2846768,1.1679941,2.7694085
P,-0.48660403,-0.070878215,-0.0968413,1.2042307,-0.08737941,0.6089938,1.5041202,0.36345333,-1.0604316,0.07095239,1.1855125,1.9021163,-0.8992818,0.5847156,1.1422496,-0.35068816
S,-1.3312495,1.6959813,1.8262256,-0.91045016,0.92844826,0.8599675,0.21113841,-0.75889057,0.35346174,-1.069212,-1.0384552,-0.055162977,-0.52002186,0.41665998,-1.4217893,0.17527403
Cl,0.20212162,-0.170879,-0.8437417,2.5167656,-1.1440297,1.3868071,-0.9437407,0.93994313,1.3095669,0.29807767,-0.7662436,0.6258398,0.4838752,0.31654122,0.70922184,0.08214539
K,0.76035994,1.05546,-0.23087057,0.27943242,-0.7929642,0.10521831,0.7945137,-0.56053495,0.45008263,-2.191075,-1.3166605,-0.37111762,1.0619702,0.970136,-0.6044266,-0.80588144
Ca,-0.87710637,0.19179747,0.21823356,-0.8797507,1.4585385,-0.03328275,0.6607654,-1.2706822,-0.5898154,-0.6340002,1.4958843,2.0624049,1.056774,-0.3786497,-0.35725763,-0.5840045
Sc,0.30405778,-0.36177772,-0.92179143,-0.3659789,-0.74871916,0.44140512,-0.46554306,0.48263788,-0.06952292,1.1892325,0.8012964,0.6647953,-1.0733118,-0.3756577,0.6796753,0.5444801
Ti,0.29786515,0.61781836,0.57996947,-1.4722959,-0.20578134,-0.9125113,0.3825753,0.2300314,0.6891489,-0.37932158,-1.4419316,-1.0741837,-1.8507881,-1.8228915,0.26065665,-1.3668537
V,-1.5850292,-0.99986994,2.03383,-0.66482973,-0.7738255,-2.5447223,-0.057694644,-0.4431379,0.445472,1.9571035,-0.15469863,-0.058733497,-0.9036459,0.32775453,-0.20676918,-0.7325431
Cr,0.8701478,0.134584,-0.2858722,-0.46218348,0.7819097,-1.1243811,0.29155582,0.7173002,0.3930794,1.3938788,-1.3022276,-1.5849677,0.61766005,0.7387198,-0.0026295371,1.1680799
Mn,-0.84786767,-1.0107633,-0.3193267,-1.2449669,-0.59459144,-0.68875843,1.6511693,0.79764605,-0.050059717,1.3943051,-0.74706334,1.1050429,1.1116604,0.72751623,-0.4525744,0.9761632
Fe,1.1551038,0.95476997,-1.7860107,-0.14609513,-1.9895345,-1.0535089,0.50831354,-1.0169334,-1.3107033,1.1308516,0.96213883,-1.130872,1.6848257,-0.9178571,1.3807753,0.4204448
Co,-0.41559875,-0.378128,0.19788824,1.3809419,1.6935703,0.6830946,0.08837752,1.3077192,-0.9361067,0.89098096,-0.6666539,0.12842993,-0.084442355,0.6805308,-1.7159843,0.5904179
Ni,2.2989218,-1.3987073,-0.40023765,-0.4212192,-1.5336407,-1.2609795,0.11987745,2.5470772,-1.4182153,1.1769643,0.85013175,1.9379762,-1.4257835,-0.9408088,0.46328688,1.0910785
Cu,-0.29619145,0.040419895,0.3917538,1.8599598,-0.94601816,-0.7263783,-0.34185183,0.6269217,-0.14137945,-0.5389385,0.2541933,-0.11507794,0.2835812,0.17121643,-1.1152067,-1.4206179
Zn,-2.0517986,-0.36965573,0.46351492,-1.1976626,-1.2980273,0.20395301,-0.5430761,0.82120925,-1.080518,1.3359538,-0.74147654,-2.1448364,-0.08703032,0.46184728,0.32263112,0.6306655
Ga,-0.36803183,0.5437525,-0.83015335,0.85068494,-0.8367812,-1.5965763,1.3169684,0.26480535,-0.9716671,1.2586592,-0.84182113,-0.95862,0.23112325,0.8678462,1.8720983,-0.024473522
Ge,0.9269361,0.9142896,1.3833182,-0.44854754,0.44859797,0.9664229,-1.3918786,-0.70825887,-0.2949545,-0.76753885,0.015690496,-0.046820443,0.76316,0.7656227,-0.47822055,-0.4401542
As,0.47693524,2.3000193,-1.1823894,0.4719015,-2.2780468,0.769202,-0.42720515,-0.17068611,-0.6527583,0.3163147,-0.967692,1.9458743,0.0578778,-1.2576541,-0.34001252,-0.5347409
Se,-0.5745377,-0.08770141,0.46400565,0.5574044,-0.6313492,1.953324,-1.5422193,0.51531947,-0.58745325,-1.0158278,0.075656414,-0.11867873,0.45419908,-1.0996752,0.22876538,1.5927504
Br,0.8579712,-0.51844054,-1.7013029,0.51774836,-0.69876814,0.26003218,0.3003586,-0.81365913,-0.56835735,0.21127127,2.9311597,-0.082793504,-0.5687158,-2.6326225,-1.1170756,0.24795693
Kr,-1.4758372,-0.12058143,-1.0701486,-0.8445146,1.2426662,-1.2198023,0.96560603,0.68517065,-0.5959836,-0.09428869,-0.475098,1.0465791,0.94501686,0.44120336,-0.07900197,0.2365623
Rb,1.0351065,-1.2755871,-1.278347,1.8981702,0.06674162,0.6050153,1.3499148,2.2420702,-1.8202796,0.7199509,-1.6924909,0.6982467,-1.1052583,-0.5717571,0.43766907,-0.2609934
Sr,0.39840862,1.7029799,0.37091148,0.24360742,0.3533884,-0.273259,-0.93773156,0.47658208,-0.48138067,1.1981313,-0.25032857,-2.2257135,0.36485144,-0.5279453,-0.0442444,1.4413102
Y,0.25599054,1.2837598,-1.2546369,0.18727894,0.344727,0.03563399,-1.5268586,-0.7587222,1.2926754,0.40266037,-0.08509781,-0.67139125,-1.2899712,0.26122996,-1.065349,0.0057397177
Zr,-2.5726564,0.78297323,0.5249883,0.7529851,1.3166856,1.9183503,-0.10773407,0.03127512,-0.83163226,2.2443275,-0.26491874,-0.17920838,-2.0824327,0.7166756,1.1313518,-1.3415728
Nb,-0.6609385,-0.76106775,-0.24266738,-0.32207233,-2.1224089,-0.44285172,-1.89691,0.3162235,-0.33228925,-0.2184405,0.8705473,0.14675267,-0.2825568,-2.6722958,0.3771195,0.54209214
Mo,0.023469878,-0.7153184,0.42319286,-0.48809722,1.0038081,-0.019393876,-0.7513804,0.4647293,1.7284951,0.6621021,0.98283654,-1.0399165,-2.2025867,0.6518731,0.90795624,-2.1126251
Tc,0.14306109,-0.6991186,1.0518327,0.50872874,0.051491592,-0.19578274,0.6438673,-0.7509076,0.4661391,2.1560435,-1.0114911,-1.1435002,-0.17389384,-0.42268586,-0.691074,1.3813473
Ru,-1.3399274,-0.08991113,1.6301461,1.2974697,-2.6687102,-0.620374,0.53693783,1.8357197,-2.5041203,0.5487746,-0.2895334,-1.6392521,0.40153915,0.82951546,-0.24575113,-0.6458313
Rh,-1.1571133,-0.4471777,-0.40837777,1.8396362,-0.36487952,1.0308754,0.2882881,-0.24834663,-2.429418,-0.62255514,-0.9767931,0.7153219,-1.986589,-2.0570872,1.1559048,-1.0280279
Pd,-0.096209176,0.023200268,1.6015884,1.0598426,-1.6109228,0.23279583,-0.09700679,0.47284135,0.09751755,1.7889997,-2.0200987,0.26480898,0.80210817,-0.16593502,-0.9402957,1.3024207
Ag,0.37926733,-0.07769927,-1.1489657,-1.3036557,-1.8168056,-0.63413763,-0.041215807,-2.6828833,-0.7026706,0.6088339,-0.20684028,0.42100933,0.104975305,-1.2350019,-0.22771053,-1.1190132
Cd,-0.37827107,-0.4492771,-1.5171474,0.04763739,0.15530084,-0.5705398,1.3517824,0.04564364,0.30076417,1.2424215,-0.7093273,-2.4387734,-0.066707894,1.1507102,0.67152166,-0.3684586
In,-0.26945195,2.2785294,1.9044363,0.10380859,1.1677226,-0.16838187,-0.098600596,-1.4123443,0.07143529,-1.3226112,0.97866577,-0.94511473,0.6311744,0.23577599,-0.26643348,-0.64124113
Sn,0.1391436,-1.0114594,0.6971507,1.1849307,1.1693453,-0.6815858,0.5480525,0.94323546,0.7216497,1.2679107,-0.15388128,0.16859451,0.31088245,-0.22647952,0.057679486,-0.9740507
Sb,-0.3949431,-1.956671,0.29672197,-0.44295,2.3716552,2.2766201,-0.41451186,1.5257311,0.52373654,-0.62501985,-1.1082582,1.2445719,-0.23647057,-0.22207691,0.1528143,0.3909109
Te,1.0340545,-0.2343268,-0.8890365,0.71681917,-1.1306344,-1.3565881,-0.8455741,-0.49619257,1.8697315,0.51169866,-1.0498185,-1.4060565,0.3323733,0.93041307,0.35742795,-0.44948754
I,-1.0357022,0.42458606,-0.4535018,1.7326763,-0.092465386,-0.16727848,-1.1649327,0.8092915,-1.4924973,-0.12729795,0.48463285,0.7455833,-0.48645657,-0.61719245,-0.66860473,1.3340316
Ba,-0.59341043,1.4858952,-1.0583957,1.0833651,0.11949423,-0.8065454,-0.09925279,1.6396506,1.8380158,1.4074991,0.6078499,-0.04223834,0.568879,-0.4221912,-0.3505373,-1.4099652
Ce,-1.0618606,0.2805698,0.57611674,0.78195465,-0.41702065,0.7526382,0.58650994,0.4726834,3.781144,-1.4084071,-0.4825691,-1.3782243,-0.81881595,-1.5254467,-1.4605894,-0.33135733
Pr,-1.49005,0.403784,1.7967912,1.7294434,-0.19794223,0.7415817,0.90998614,-0.5462635,0.22041415,1.8972993,-1.7661732,-0.010886724,-0.28677315,0.8465025,-0.72882193,-2.4275472
Nd,0.37750816,-1.5663959,0.2140175,0.78645456,0.8223965,0.38886195,2.0876424,1.6432313,2.6300588,1.6853034,1.4755652,1.2377645,-0.19752534,-0.8147799,0.7406036,0.49211228
Sm,-1.622525,-1.9447751,1.1041098,-0.08599614,-0.63347286,-0.66222584,0.58672446,1.6759961,-1.5698029,2.2103,-0.9125106,0.85257965,-0.50163656,-1.4508156,-1.7464675,-0.77653575
Tb,0.18563904,-0.52866757,-0.79053926,0.23943318,-0.2680097,1.2348784,1.1584126,-0.89464605,-0.16538665,-0.23674934,0.12217308,1.321854,-1.334493,0.38363177,-1.1647408,0.8405058
Dy,1.1524595,-0.29166055,1.2978755,-0.09216248,-1.5598197,-0.35596573,0.63426745,0.63935196,-0.19572803,-1.0996425,0.68893796,-1.8866934,-0.23043498,0.13372174,-0.34336457,0.030966554
Ho,0.06686791,-0.104056284,0.815859,-0.1954181,2.1276712,-1.8678428,-0.77987933,0.55737674,2.580949,-0.2248964,0.08798985,1.002126,1.4775801,-0.26708135,1.0363169,1.2825067
Er,-0.65603423,-1.6643369,0.86055034,1.2122382,-0.36759153,-0.48244736,0.3247631,0.9644278,0.12383512,-0.19496714,0.15597638,1.6221567,-0.72915447,-0.0080154445,-1.2732182,0.016238118
Tm,1.1269764,1.0413306,-0.74331486,0.2503716,-0.67096543,-1.1765103,-0.05659289,0.05088735,-0.9042633,-0.0812523,-0.2853029,-0.40323475,-0.41726485,0.6212293,-0.48862565,-1.2781227
Yb,-0.44671264,-1.6449991,-1.3867117,-1.9623879,0.552684,-0.1102329,-1.2406751,0.5635741,1.5340728,0.14925691,1.1663647,-0.036355466,-0.06860037,0.45804226,-0.3545701,0.42705303
Lu,-1.2175618,-0.96250486,0.7131471,0.88420945,0.00088276534,-0.44458193,1.1796896,0.36828786,-0.9576293,-0.64201254,0.008397072,0.6194636,0.31584358,-1.3110318,1.2763053,0.9670377
