Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
Li,-1.5039304,0.3067262,-1.5385672,-0.24503335,-0.48139417,-1.6051896,0.35156724,-1.3702645
Be,-0.2565631,-1.3028027,-0.6271664,-0.08905444,0.9752931,-1.5231373,0.0333925,1.5215371
B,-1.3293647,1.3154188,-2.2272687,-1.8343068,-1.5916303,-0.036758304,1.1220989,-0.122283764
N,-2.3514397,-0.8998537,-0.14489196,-0.52826786,1.1444943,-3.5104353,-0.4327641,-1.0639131
O,-1.6417034,2.3195431,-1.5548133,-0.85001284,-0.24975376,-0.8502381,-0.44304633,-0.31435925
F,0.97856635,2.5142949,1.6125582,-1.1855515,1.9077148,-0.31843066,0.13657591,-1.2073652
Na,0.830695,-0.13262165,-0.18589146,-0.53937477,0.73956645,-0.7148932,-1.1172404,1.8785622
Mg,-1.1357775,0.2546828,0.80961293,0.23799998,-0.96183586,1.2015264,0.955886,-0.64948344
Al,1.4308821,-0.15936184,0.13477822,1.404602,2.2767031,-0.85163546,0.7850623,-0.93099743
Si,-0.09011819,1.7606957,0.80732983,0.7655234,-0.37489516,-0.11517215,0.2283779,-2.1366155
S,-1.0963447,-0.24457219,1.2521614,0.24719507,-0.40608856,1.1296376,1.0869498,-1.0259544
K,0.9371043,-0.42235947,-1.1932528,-0.36529526,0.48518398,-1.9500631,-1.0364718,0.85650015
Ca,0.23082273,-0.6078581,-0.14516568,-1.0528865,-1.1703702,-0.41419426,0.06950042,1.1718371
Sc,-0.09355672,0.10075063,1.2412397,0.32996032,-0.21894778,0.6222308,-1.2816737,-0.6495322
Ti,-1.0777458,-0.11391061,0.51285744,-1.4662504,0.5750282,0.9833695,0.9142614,0.11243176
V,0.2017725,-0.25247163,0.63064027,0.88163024,-0.5358209,-0.49652705,-0.45757276,0.25581118
Cr,-0.5896192,0.0038498465,-1.1543305,1.0869415,-1.4378777,0.28818697,1.091999,0.93051255
Mn,-1.0208026,-0.9830829,1.1846422,0.4075191,-0.0048516993,-1.3883677,-0.11346156,0.26236248
Fe,-0.93605274,-0.5199735,0.22915831,0.5669811,-0.15208042,-0.8312373,-0.21483551,0.47418314
Co,-0.14895973,-1.0439315,-1.7103293,-0.5482647,-0.43214345,-0.3120705,0.17194921,0.37972894
Ni,-0.166365,-0.45773342,-0.22075416,-0.00069045444,0.7693902,0.37263432,-0.5824781,1.194079
Cu,-1.1847448,0.5104111,-0.8347137,-1.112722,-0.106771566,0.5694467,-1.0735245,0.10974397
Zn,0.43590838,-0.41674104,2.0850616,-0.6317233,0.39592355,0.5317093,-0.87691414,-1.224385
Ga,0.9671944,0.2593548,-1.3579445,-1.2395911,-0.505792,0.37194824,0.43863064,0.31580457
Ge,0.06259142,1.0475376,2.0353956,0.05666707,0.13044582,1.571226,-0.95184594,-0.2959098
As,0.12840179,1.319763,0.44302452,0.32176298,0.14961147,0.36601233,-0.49815464,1.1506358
