Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.4418421,1.3364797,2.2359226,-1.5527984,0.5339198,-1.3671342,-0.5763618,-0.44175312
Li,1.681173,-0.8283943,0.26326343,0.81748754,-0.6521371,0.70920175,-0.13700823,-0.2626595
B,0.7734722,-0.112526,-0.23581676,-1.1365738,0.7758678,0.49030164,0.28549042,0.36373997
C,0.73001647,-1.955356,-0.23794918,0.83947355,-0.21531522,2.7207842,0.98380667,-0.021469774
N,-0.41603732,-0.37543395,-0.45913446,-0.6809378,-2.4431994,0.27823746,-1.1252232,0.3074587
O,0.8666696,0.6860842,0.9531373,0.46564156,-0.50618625,1.4002645,-0.4273631,-0.39126295
F,-0.45460716,2.3340409,0.4741798,0.7975745,-1.2087818,-0.62621766,0.048995566,0.24891415
Na,-0.059808962,1.462765,0.5282963,0.40732062,1.2417202,1.088281,0.8508353,-0.4477196
Mg,0.8647686,0.66388094,-0.02524053,-1.5574751,0.7750888,-1.5064977,-0.77777773,-0.8590676
Al,-3.0473037,0.18831736,0.4986956,-1.0404174,0.5715588,1.9726939,-0.12139963,0.2023125
Si,-1.1562879,-0.5423867,-0.23986764,0.45058888,0.5571166,0.46129802,0.09118195,0.93137264
P,0.0037700417,-0.79555625,-0.17073463,-2.065339,-0.8368864,-0.64592206,1.3535186,-1.0956466
S,-0.6548079,-2.1020994,0.25026822,2.1805468,-2.0451372,-0.51900774,-2.6735377,-1.3800659
Cl,-2.1614215,0.9450665,1.2380712,0.47430488,1.2904248,-0.885862,-1.1013792,1.4586797
K,-0.675422,0.021375721,0.4202534,2.6084578,0.86706626,0.36043373,-0.44605562,0.92848897
Ca,-0.14948966,-0.19552024,1.1480902,-0.22173966,1.1622028,0.31324875,1.8927221,-0.20479144
Sc,0.0026452004,-0.07797319,0.4456416,0.47082096,0.3703739,-0.26930723,-0.1099148,1.1708727
Ti,1.4875225,-0.119755164,0.70851505,-0.6228723,-2.067664,0.7422102,-1.2746017,0.36867857
V,0.22211972,-0.8465279,-0.87245905,-0.6853136,-0.2551734,-1.2757181,0.13849193,-0.1680524
Cr,-1.2589931,0.84065914,0.76590014,-0.320843,-1.1550564,1.5929779,-0.5891773,-1.0622414
Mn,-1.8784409,-0.07802668,-0.80819404,0.45775375,0.5343633,-0.4121319,0.15049374,0.11347742
Fe,-0.2533383,0.3377363,-0.82133615,-0.89596796,-1.5478882,-0.90253085,1.9841567,-0.85759026
Co,0.12728184,1.09172,-0.8674991,-0.4280668,0.20511791,-0.09359971,-0.6190573,0.6703326
Ni,0.8091909,0.83403,0.5815601,-0.45901608,-0.25042382,-0.98820186,1.1921053,0.6882297
Cu,1.5016774,1.3654109,-0.66000265,0.84424603,1.2650532,1.5257716,-1.7294157,0.75787693
Zn,-0.15488261,0.09043513,-0.2934021,-0.26809028,1.5459538,0.5006976,-0.49880767,1.6150587
Ga,-0.14147714,-1.0819883,-0.05474549,-1.4777565,2.1707437,0.3046375,0.29846418,0.34321687
Ge,-1.2365361,-0.45058635,-0.1344806,-0.33426753,0.6481217,0.09904929,1.0790572,-0.21112238
As,-1.545974,1.2259173,-0.6889653,0.5932134,-0.3690088,1.0410029,-0.08996209,2.876046
Se,-1.8174583,-1.3378853,-0.4659344,-0.7547019,-0.23389812,1.4967015,-0.9607675,0.2811349
Br,0.98786706,0.15427586,-0.032496054,-0.4793748,0.7060549,-0.7564756,-2.4363098,-0.85504264
Kr,0.7830618,0.89156467,-1.1720164,0.34199157,1.3416945,-1.0242561,-0.83052593,-0.038033668
Rb,1.4111364,-0.731039,0.5397837,-0.43881416,0.2252903,-1.9514112,-0.90339637,0.18416317
Sr,1.5374533,-0.022442482,0.032181263,2.7947516,-1.1689065,-0.8639043,-0.27511767,-0.78516054
Y,-0.0036957373,0.05411936,0.2888552,1.6437557,-0.5275468,0.26935393,-0.34687048,-0.936288
Zr,0.7354195,0.8350637,0.25715598,2.4839113,-0.9420728,-0.62237895,0.77952415,0.5423889
Nb,0.41105115,0.56741273,-0.25394836,0.31912333,0.3354724,0.930432,0.68695426,1.1745425
Mo,0.3471475,-0.85203975,0.99738145,0.050233025,0.6984651,0.40869755,-0.8563954,1.1718646
Tc,1.3868906,-0.69760895,-0.54943824,-0.91865295,-0.77612793,-0.89377254,-1.2910421,0.5830148
Rh,0.717694,-0.2205169,-0.598891,0.4814922,0.324978,0.41845778,-0.021540882,0.87350994
Pd,0.002164569,2.8358023,1.7369272,-0.52405465,0.5910406,-0.112425074,-1.2195061,-1.5286833
Ag,-0.399546,2.0764751,2.3961523,-0.36365125,-0.94632035,0.93777895,0.086423516,-0.26244432
Cd,-0.9927908,0.38898835,0.1248849,0.73531467,0.8808655,-0.82730526,-0.029711902,-0.24325775
In,-0.08633173,0.3040043,0.16512972,0.50792456,-1.4197793,0.051988628,0.72198623,1.6390193
Sn,0.453855,1.6416191,-0.027562598,0.86615306,-1.1450396,-1.0327463,1.2645931,1.5712336
Sb,-0.28594774,0.396501,0.3732962,-0.7245941,-0.62983066,0.4173869,-0.39401883,0.2702084
Te,0.5250165,1.3408462,-0.19057919,0.14382234,-1.1166965,0.30583668,-1.345292,-0.13421875
I,-0.5875057,1.0994496,-1.4265856,-0.73664594,0.6945685,0.8350974,-1.6551825,0.68998945
Ba,0.122519396,0.015726194,1.4475975,0.28924865,0.89530736,0.75579965,-2.7773871,1.0562019
