Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.49651363,0.65168715,0.40897572,-0.06424832,0.21043412,0.32455269,-1.0514396,-0.27957007,-0.6647983,0.24237525,-0.57247245,-0.81525254,-1.8661318,2.4163985,0.2061886,-1.8371367,-0.8205069,-1.3528837,0.92417425,-0.91007787,0.58737594,0.51631117,-0.95720875,1.120364,-1.8984045,-1.0111967,1.7118517,0.51410455,1.0469316,0.29381043,1.2524867,-1.3557999
Li,0.6551955,0.07516503,1.2048856,1.5868831,-0.50375915,-0.18194523,-0.22383282,-1.0634679,0.5759477,0.19843447,-1.331762,-0.04373293,0.34823114,-1.1317768,-0.2662216,0.82011217,-0.26377743,-1.7547336,-0.7811635,0.5952755,2.0111215,0.8429918,-0.33409476,1.7858917,-0.46787202,-0.19672021,-0.4449249,0.42790252,0.73229,-1.6745687,-0.8376323,-1.1537948
Be,2.6664343,-0.39793897,0.9249088,1.5275453,0.80131125,1.494823,-0.7185864,1.3017966,-0.8239201,-1.1978531,1.2932009,0.9044845,-0.3436224,0.011825125,-1.5754025,-1.0970335,-0.9024655,-0.29645276,1.0411401,-0.26194036,-0.2613287,0.65935403,0.29038727,-0.27131277,-0.26538458,-0.26785892,0.3841928,0.2794515,-0.5832645,-1.7055342,-0.736407,1.814301
B,-0.388535,-0.44684717,0.9773445,0.80531657,-0.9341434,0.48659554,-1.4854088,1.5316596,-0.23622377,0.74913824,-1.0561862,0.013863962,-0.34394023,-1.0177933,-0.09290861,-0.53752536,0.903698,-1.1777791,2.341333,-1.0240885,-0.1664341,-1.405342,-0.906006,-0.47408515,1.2423884,-0.22963066,-1.5483994,-0.37042677,0.0396536,0.39662972,-1.5314724,2.352049
C,1.0181572,1.1945311,1.8278086,-1.0031824,0.84958243,0.13337527,2.5137455,0.94944495,-0.6552647,-0.9160114,0.7877716,0.2787365,-0.09086807,1.8967587,-1.7969165,0.95513564,1.6204251,-1.4962095,0.76381385,0.28945154,1.8887045,0.67961466,-2.6461995,0.9294121,1.4331664,-0.21985744,-0.1478686,0.44861224,0.65426654,-0.70853007,-0.5713088,-0.5775976
N,1.2066169,-0.98582494,0.20613101,-0.7410444,-1.2234513,-0.10727978,0.49196294,-2.404793,-1.4958805,1.1167692,0.674939,-0.92908376,-0.68857515,-0.15116173,0.030577129,-0.07933681,-0.8561893,-0.91708416,1.8235912,-0.0023887465,-1.136596,-0.3162632,-0.39775854,1.8219613,-0.37487054,0.2526472,-1.2314136,0.9983024,-0.036313884,-0.012681517,-0.6209745,0.19019453
O,0.5497759,0.9929038,-1.266882,-1.4941242,-1.9678066,1.2142892,-0.4453845,0.18250838,-1.30722,-0.053540252,0.2127719,0.17457296,0.2363895,0.6443998,-0.55399615,-0.43237153,-1.0953912,0.42479244,0.36751276,-0.6343334,-0.37654367,0.5783371,-0.053463154,-0.38892213,-0.5641239,0.64151525,-1.4374342,-0.16987026,-0.8690114,-0.94711345,-0.9265532,1.1499577
F,0.31498718,3.297608,0.602393,0.82707536,-1.0208904,0.26912892,-0.6700186,-0.38125408,-0.44495502,-1.0845151,-0.94687563,0.043664545,-0.58883995,1.0177355,2.4655175,-1.2795483,0.90407693,-0.5276601,0.39842466,0.8045659,0.83207244,-1.106238,0.9871829,-1.3618532,-1.013312,0.07065947,-1.1996156,2.0952346,0.20167972,-0.98929894,1.0825837,-0.19518737
Na,-1.4539535,0.01389521,-0.6263706,0.73742753,1.0340368,0.27766144,-0.46942842,-0.10323868,1.0053874,0.7324834,-1.1160182,0.06162905,0.09950885,-1.7720037,-1.0514103,1.5491434,-0.27486017,-0.9235581,-0.1721417,1.3652507,-1.0580443,-0.9359921,0.59979284,-0.9309644,0.5064355,0.3466059,0.08897805,0.42307457,-2.0421004,0.34242046,-1.7431778,0.6430302
Mg,-1.5110059,-0.48287034,1.3163464,1.9925514,0.05493553,-0.04861007,0.47366443,-0.0055984673,0.66981965,0.3895834,-0.20814581,-0.3398369,1.8373125,-0.7558942,0.6156047,2.2895422,-1.4367428,-1.0438032,-0.09979546,0.48194253,1.5342938,0.52821267,-0.2448638,-0.12095151,-0.19080144,0.17070043,0.47539496,-0.7589816,1.0577255,0.9489018,0.8215727,-0.9188586
