Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.6988953,0.51722103,0.55927926,-0.8815188,-1.6818707,-0.6661917,-1.9020998,1.6227169
Li,-1.1914389,1.1232944,-0.2003519,-0.27175286,-0.6151663,-0.083115146,-1.5802654,1.9344486
Be,0.2861879,-0.48930264,-0.38104665,-2.788355,0.0010282574,-1.151493,-2.0455618,-0.26736918
B,0.5384198,-0.031266212,0.29943457,-0.34191713,-1.4860145,-1.5752306,0.6665626,1.0810428
C,-0.58649266,1.3916475,1.0357254,-0.015733222,0.1371549,-0.023251807,-0.53419906,-0.50467664
N,0.30633965,-0.84103286,0.66726524,-1.2152034,-0.79072815,-0.13854058,0.5590713,-0.4372032
O,-1.785098,-1.012164,-0.14700942,-1.1388137,-0.15716821,0.9516372,0.21825865,-0.7303104
F,-2.4289114,-1.398087,-0.20587656,-1.5219913,-1.2474644,-0.088935055,-0.74604833,-0.41497126
Na,-1.2497687,0.51260394,0.283902,-0.373232,-0.54071647,0.88483304,0.98011404,1.1766366
Mg,-0.7330642,0.47442645,-0.39841762,0.58937013,-1.5744007,0.08643921,0.18125892,1.873124
Al,-0.901888,1.3552711,0.119127646,0.32126862,0.44135693,0.13734104,-0.36883524,0.656828
Si,-1.5363882,0.83146906,0.75096864,2.2364933,-0.3904142,0.26789522,-1.1178197,-0.38505718
P,-0.058338445,0.5982946,0.5999009,-0.9782485,-0.065499716,1.0134403,-0.9779676,0.3817021
S,0.30701596,0.6283407,1.5582647,-1.3220532,-0.46187842,0.3954944,0.7491733,-0.3801021
Cl,-1.1500305,0.03766621,0.9861512,-1.6968648,-1.3176868,0.7333172,0.9312495,0.8155942
K,-0.5411527,0.548584,-0.575054,-0.5130623,0.27094057,0.019972617,-0.17978865,1.774176
Ca,-0.19233705,0.22912882,-0.5804908,-0.8739313,0.544258,0.22690563,0.74969053,1.7199425
Sc,0.8661814,-0.031321254,-0.8631963,-1.4087782,-0.4376203,-0.13020697,0.251451,-0.27752867
Ti,-0.10365327,-0.77397144,1.2047751,0.498677,-0.3965344,0.8340905,-0.47261968,0.7809273
V,-0.44035414,-1.2274662,0.32296577,-0.6078993,1.5784775,0.28259352,-0.5914071,0.23539388
Cr,0.4391787,-1.9170269,-0.1252699,-0.30776432,1.348481,0.5172754,-0.45158473,-0.8480231
Mn,0.75848883,-0.7101038,0.37121418,-0.13144927,1.0515167,0.47145867,0.034264833,-1.2588904
Fe,-1.1449037,1.0620657,-0.67247486,-0.428309,-0.26179,0.26150128,-1.1614546,-0.5878632
Co,0.08306869,0.1504449,-0.53567773,-0.49000806,-0.3771031,1.361397,0.951454,-1.1153513
Ni,-0.21406919,0.38240647,-1.269026,-0.438378,0.41796902,-1.0075771,-2.0210924,-0.4151455
Cu,-0.0064609386,-0.17863913,0.06565233,0.23366673,-0.7688297,1.6871094,0.24773228,-1.3965962
Zn,0.19991705,0.02040927,-1.8698896,-1.9010811,0.034059685,-1.4652079,0.9614016,0.62622046
Ga,-1.4093161,0.7141557,-0.11040154,-1.4271709,0.44251636,1.0032679,-0.71167004,1.1486627
Ge,0.78788227,-1.4966855,-0.48911756,-1.3322977,-1.0934579,-0.5319608,0.815035,-0.038635664
As,-0.5441899,-1.1078779,0.84562725,-0.09177385,-0.45025998,-0.35148558,0.19917373,-0.02602352
Se,-0.042393904,0.14696415,1.0234739,-1.2492809,0.37708828,0.9677197,1.0885324,-0.20305754
Br,0.17338692,-2.2364888,-0.068388365,-0.254544,-1.3646606,0.96983486,0.29058895,-1.4597533
Rb,-0.85608363,0.9014902,-0.36313108,-0.5144312,0.7468707,-0.36725456,-0.26518396,1.4188747
Sr,0.15437926,0.116319805,-0.8575035,-0.21230944,0.5428755,0.48809505,0.7056128,1.2250922
Y,1.1051507,-0.523656,-1.0284047,-0.51210105,-1.8633385,-0.22781986,1.0370848,1.0193045
