Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,1.7137015,-0.29499787,-1.4450957,-0.26869595,0.28997487,1.4017359,0.3345897,0.70964104,-1.895628,-1.1794953,0.44986564,1.0458949,0.25015575,-0.33959544,-0.49280736,1.1724213
Li,-0.16807964,1.1619782,-0.33211774,-1.726413,-0.40083796,-0.30235928,-0.80159336,-0.071111016,-3.0068867,1.3260069,-0.70410055,-0.85403943,1.0508548,0.26541772,-0.5166921,0.09903135
Be,1.205605,0.47899595,-1.2211568,-0.10298022,0.023429291,0.34148595,-0.6718352,0.6566226,-0.05834028,0.0029663516,-2.006271,-0.33488575,-1.4738595,-0.55025876,-0.70368785,1.763866
B,1.9564558,2.1184394,0.8484364,0.22211954,1.0749007,-0.50692564,0.92964363,0.1124219,1.3369931,0.16441771,-1.0358962,-0.62198216,1.2556007,0.57839876,-0.047133364,0.34436575
C,-0.057854906,0.76940244,0.544809,-0.709407,-0.37676013,-0.16846347,0.7466587,0.0076693785,0.44495144,1.4819196,-0.046734862,-0.2465313,-0.49987283,1.2573254,-0.8245304,0.25849026
N,0.46085706,1.1962945,-1.0547987,0.99571186,-0.4735556,1.4943745,-0.015107835,-0.15431188,-0.05784472,-0.07132253,0.10700869,-0.01852811,-1.5052345,0.8106519,0.0048862873,-0.5014236
O,1.0696088,-0.6081045,1.1898608,1.7986633,1.1688997,0.053792637,1.7179984,1.1260321,0.3562486,0.7424348,0.78598416,-0.67650753,-0.25569677,-1.2877511,-2.147273,-0.8158956
F,-1.6726518,-0.22467496,0.4143314,-1.4407312,-0.57781196,0.6624982,1.7317058,-2.0827584,0.44683135,1.3646231,1.230599,-0.6339007,-1.9967268,2.1388004,-0.576677,-0.33263344
Na,-0.5746196,1.1078854,-0.23021528,-0.93580234,-0.40663588,-1.8629204,0.9919763,-0.7280164,-0.8313069,-0.5888086,0.054131206,-0.08956074,-0.36639258,0.87985224,0.2608095,-0.1670332
Mg,0.06056821,1.5792987,1.4386503,0.7548711,1.6545225,0.19904844,0.20895733,-1.1408843,-0.76106936,1.0534927,-0.34071088,0.02378572,0.83538747,-0.5135517,-0.99119925,-0.7695382
Al,0.3242852,0.7375591,-0.76753056,0.21512675,1.6026647,-0.8404143,0.2525494,-0.11650517,-0.86116135,-1.3108088,-1.6977917,-0.28158727,0.47035363,1.1209099,-0.19941099,1.4808614
Si,0.5201048,-0.25895396,0.94558024,0.39743477,-0.09318517,0.39976755,0.60440624,1.1445458,0.22227599,-1.4806827,0.27131727,1.4601002,2.1066928,0.58955574,-0.42574394,0.35370007
P,-0.3443776,0.33441797,-0.71484315,-0.5340395,-2.2490888,1.1662327,0.8774682,0.1134625,1.426138,1.2233828,1.7090528,-0.5107928,-0.7575327,-0.08461971,-1.7225534,0.4945187
S,0.5278442,1.7941586,1.5845075,-1.0166867,0.65020835,-1.9602513,0.21277341,-1.5462523,-0.61389655,1.1895599,0.114102535,1.0516689,-0.8722479,-1.0872039,0.11828922,-1.0336465
Cl,0.19438219,0.09902858,-0.6531831,-0.76617026,-0.0041590948,0.2122948,-1.4174592,0.21298438,0.4228928,-0.85450727,1.1184441,0.054650858,0.23811564,1.2770833,1.7678341,0.51955706
K,-0.62561476,-1.3981572,0.22105551,-0.6309297,0.7530101,-0.9478272,0.30399406,1.368245,0.64093983,0.66139233,0.8812774,0.8652226,-0.21262522,-0.6286441,0.37821993,-2.189568
Ca,-1.0858802,-0.033767905,0.015461226,2.1288,2.0283647,0.26897693,-1.509431,0.9024778,0.8296731,-0.7132501,-1.954226,-2.35861,1.7490953,1.6886008,0.93509156,-1.5341765
Sc,-1.1927658,-0.017021822,1.7212827,0.85968375,-0.5086996,1.5381924,0.3936984,1.2496752,1.2757831,-0.12210008,0.94765365,0.7925662,0.40582818,-0.122115634,-1.2161324,-1.2074692
Ti,-0.85632265,1.277445,0.52534354,1.0130584,0.68815094,-0.1111987,0.16190763,1.5981523,0.33398086,0.910472,-0.11838044,-1.1114426,-0.06109665,0.43493292,-0.5180688,0.2443891
V,-0.7921551,-0.043763798,0.57991487,0.5292055,0.8041068,-0.24956779,-0.5968575,-0.8057556,-0.5070914,0.70297325,0.18048903,0.23850466,-1.7103359,-0.84256476,0.71884006,-1.0967853
Cr,-1.772716,-0.078258425,-0.65959024,1.1960827,-0.4417136,-0.9202994,-0.5391284,0.27450424,-0.0949443,-0.5855306,-0.3768848,-0.5678515,0.87370586,-0.23776022,0.8206049,-0.26929277
Mn,2.205073,-0.00063866354,-0.08217196,-0.763078,-0.71566045,-0.7629949,-1.3980869,-0.17898043,0.47707453,-0.11819718,-0.023549536,-0.23932718,-1.5537189,0.23641674,0.39088747,-0.123703815
Fe,0.64175856,0.33623728,-0.15648219,0.28937438,1.1578015,-0.5650023,-1.1071501,-0.97050494,0.4249602,-1.1104493,0.2765081,-1.3001857,-0.07305918,-0.28325948,0.81604123,1.0981873
