Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.04935724,-0.22572128,-1.0206245,-0.7212321,0.21519798,0.79492575,-0.94791144,0.05802487,0.043962616,-1.5632842,0.11394099,-0.16957985,-0.9570221,0.47437453,0.7864698,1.1238621,-0.6713931,0.5947436,0.2401822,0.2675945,-0.316765,-0.23745082,0.78917867,0.72662866,-1.5533838,1.1198703,-0.68833286,0.092997864,1.1857557,0.6106475,0.22719619,-0.8794621
Li,-0.9131692,-1.2951795,2.1030273,0.0014539937,-1.7533885,-0.50132656,0.17499648,-0.66748464,0.89440393,-0.47702765,-0.30537137,-0.8619099,-0.16057417,-0.67942643,-0.34244552,1.4381882,-0.16774206,1.7459651,-0.09109089,0.2967166,0.7368401,2.0831375,0.7987765,-0.27984187,0.1338247,-0.6561527,-0.281527,-0.54475987,0.834872,0.2555537,-0.19435069,0.26282874
B,1.1480305,0.6803547,-1.0071132,-1.4331785,-0.08970305,0.22498797,1.5179464,-0.47166792,-0.21240494,-1.1897694,0.06950929,-2.4988108,-0.47449932,-1.5009527,0.16159095,-1.9323556,0.08701058,-1.7676982,-0.16253376,-0.4957058,-0.22271657,-0.2934351,0.07298598,0.3497971,0.15592176,0.25373703,-0.16851345,1.9438814,-0.46147364,2.3333366,-0.16004866,-0.5507911
C,1.6135602,1.6770363,0.67530537,0.18986602,-1.4634261,-0.14436887,-0.38359535,-1.3520869,-1.389253,1.5096525,-0.061069023,0.40023696,0.32082078,-0.796006,-0.5119046,0.52254146,0.4207525,0.33996338,-0.07590283,-0.26241484,-0.8227419,1.4263976,-0.122173406,-2.1311414,-0.37230003,-0.5478916,1.7206823,-0.6032101,-0.58368844,0.9059124,1.2748591,-0.21917827
N,-0.7956076,1.4277822,0.20974769,-3.5590117,-0.0108710965,0.08317209,-1.1026938,0.14286901,0.3727674,0.5803838,-1.0024608,2.0759206,-0.7273292,-0.3392077,-1.5139295,0.5917869,-0.82821506,-0.2673692,0.58065194,-0.7492018,0.44567376,-1.1255488,0.4730798,-1.4708452,1.4997711,0.7955841,-1.935318,0.4745796,0.3351253,0.5103719,0.3591555,-1.2836244
O,-0.62660235,0.036790162,0.6568057,-1.5065092,-1.0236844,1.4718485,0.081489965,0.5224659,1.0160745,-0.780549,0.07515422,-1.123923,-0.44822305,-0.1113822,-0.67517084,0.7905337,-0.6684461,-1.7302867,0.28004333,-0.76145875,-1.922281,0.114018336,-0.2928263,-1.664222,0.5244206,1.037485,-1.0284389,-0.27363613,0.1417163,0.59799826,-0.60825944,0.045972448
F,-3.1487293,1.0958399,-0.8355192,1.0216982,0.22826162,-2.4278996,0.8581799,-0.13333133,0.5895044,-0.3834228,0.35290775,-1.0395366,-0.8098498,0.47712377,-1.3620934,0.94420904,-0.60463023,0.4733167,0.2426773,-0.7377143,-0.856494,0.18106179,0.30930302,0.8089679,-0.29898494,0.52741915,-0.8803022,1.2770414,0.506454,0.0028663236,-0.83738554,-0.44590926
Na,0.1599236,0.17442966,-0.21750718,-1.7543622,0.3970111,-1.7021704,-0.8282386,0.66662747,1.7457378,-1.3184062,-0.21343371,-2.181823,0.13428625,0.28020003,-1.3916192,2.0272896,0.6834129,-0.17553475,-0.013112319,0.46783647,-1.0796928,-0.93886846,-0.33577606,-1.4814551,-0.69344276,2.4982512,-1.4685467,0.30549753,-0.6556831,0.31772533,1.786178,1.3071609
Mg,1.5502917,-0.7805449,0.9666437,0.6982651,0.20889533,0.06524704,0.421652,0.29493263,-1.2702047,0.5233599,0.32186303,-2.3726344,0.12098611,-0.50086844,0.7703486,0.38034648,2.8195145,0.07273318,-0.31832695,0.89766914,0.42120227,-0.19569238,0.80215025,1.1777316,-0.0321293,-1.5097467,1.0780354,-1.2109228,1.4391252,1.6945789,0.3182328,1.0234286
Al,0.22267231,-1.1407804,-0.38763562,0.8924397,0.9807958,-0.38304096,1.1526634,0.7725415,-0.1376311,0.800167,2.32712,-0.5207305,2.0681727,0.43755817,-0.081432134,1.5177058,-2.4189696,0.97221994,0.2784773,-0.075241014,0.31098515,-0.56171477,-1.700948,0.04245293,0.32337743,2.7633524,-0.556809,-1.9379504,0.4788865,0.86686987,-0.6003308,-0.49212283
