Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
Li,0.6571745,-0.5219798,-1.9405198,0.010407476,0.23719856,0.35955462,-1.4192538,-0.58632416,-0.35249367,0.4016413,0.37457114,2.4313328,-1.6060288,0.7455511,-0.1279191,0.0749139
Be,0.23367971,-0.21523464,-0.853567,-1.0024294,-0.50768083,1.2543954,-0.18761419,1.1155216,0.07357857,0.88494384,0.5038962,-1.1874902,-0.21275781,-0.67410594,-0.52729285,1.1979475
B,-1.3612279,-0.49393147,-0.9063508,0.17053047,0.7501872,1.4563694,-0.079309255,-1.8795887,-1.286621,1.1863031,-1.1810129,-0.55217284,-0.36990315,-1.9137549,-0.09143158,0.9150809
N,-1.3495132,-0.19160095,-0.0028807786,-0.8278656,-0.08173211,0.4457458,-0.99280494,0.47361013,-0.5024626,-2.1842327,1.9709787,-1.3907688,0.5029651,1.8275588,0.84783137,-0.060455274
O,1.6637938,-0.25810015,1.3423114,-1.6694411,-0.8315368,0.106939815,0.38424277,-1.4467405,-0.16309434,-0.23169592,-0.92536986,-0.939862,0.4331716,0.79976416,1.7847586,1.1022285
F,-1.4444352,-1.3531076,1.2770697,-1.0840477,0.76258165,-0.44936684,0.7449954,-0.33725008,0.06514105,-0.41896424,-0.4292098,-1.4070078,-0.062192474,0.55419713,0.40695435,-0.46998322
Na,-0.13020974,0.5994182,0.31384516,0.4940532,-0.275046,-0.21821576,1.5702434,-1.1024431,-1.5821326,-3.3459527,0.86463934,0.69812554,-0.82130265,-0.04488108,-0.10150378,0.8795488
Mg,-1.8329034,-1.5848054,-0.92953646,1.6269293,-0.6564858,1.1451161,2.3025973,1.4098909,1.120014,1.774823,-1.01489,-0.562057,1.1449696,0.13099515,-0.0077867457,-0.6130769
Al,-0.86918175,-0.49784625,0.62601376,-0.6678445,0.1383409,1.2244405,0.5779826,0.8765533,0.8259167,-0.32412207,1.3312243,0.14677341,0.26055145,0.48872438,-1.4811218,0.68544203
Si,-0.27965778,0.09007804,-0.37753385,0.12507741,-0.7142253,-1.3645033,1.4216424,-1.6765965,0.21363258,-2.0602448,-0.08804054,-2.2665858,-0.6913095,-0.8884598,1.945782,-1.1256281
S,-0.39439902,0.638112,1.847068,-0.5698962,-0.9195267,0.36784512,0.4950661,0.46560574,0.14567189,-0.48271114,-0.7846193,0.31637174,1.3034797,2.1694548,-1.4103462,0.92099035
K,0.30114692,1.7344407,1.4285225,-0.6607823,0.38760012,-0.26882002,0.6447177,-1.161303,-2.2790172,0.2665837,-0.5533864,-0.20226893,-0.5826117,1.6416756,0.11907997,-0.28049475
Ca,-0.17658319,0.4648563,-1.9297256,1.2912306,-0.4972139,-0.35945883,0.24403048,0.18078625,-0.1933579,0.35504493,0.20557034,0.7605771,0.10790746,-0.7803105,2.317785,-0.5367838
Sc,0.9584596,1.2565931,0.20453744,-0.36778602,0.84457463,1.0563754,-0.14188494,1.1843352,-1.9384711,0.14965582,-0.9526745,-1.0538751,-0.10876449,-1.103952,1.3986325,1.1019326
Ti,0.5123434,1.0253233,-2.1741161,1.0509566,0.1839606,-1.1191536,-0.44276047,0.4088894,0.1841717,-0.36227268,0.37730044,-0.18116713,-1.2368431,-0.1021163,-1.1142452,-0.72519714
V,-0.19501789,-0.575545,0.2925363,0.06361683,0.74584997,-0.73019826,1.0061836,0.32792613,1.6916777,-0.6081901,0.009367388,1.5955282,1.1040335,1.2263963,0.08290667,0.9442122
Cr,-2.2864194,-2.6628237,0.14390562,-0.18476608,0.17126758,-0.52022475,-0.88565594,0.22410795,-0.55221784,1.2955298,2.30119,-0.07386547,-1.7090651,1.1190494,1.7985433,-0.400442
Mn,-0.40022513,-0.3784724,0.34595358,-1.4350781,-0.5447378,0.793949,0.16619518,-0.08167816,0.22786425,0.7350272,-2.381127,1.0653721,2.3049603,-0.76104563,0.5763216,1.7487524
Fe,0.10261024,-0.60107046,0.520711,1.3278743,-0.31812423,-0.357372,0.10437129,0.14674269,-0.23106118,2.2013304,-0.13199979,-0.56438357,-0.16399059,1.0532501,0.6479369,0.2183979
Co,-1.3520819,-0.6221523,-0.2148719,1.126074,-2.095222,0.38090354,-1.6456785,0.7019001,0.8981236,1.4015886,-1.1083308,0.05912085,-0.017893726,-0.5636135,2.1902277,0.13902193
Ni,-0.8442545,0.4943665,1.1305315,0.055114165,-1.1113815,-3.7807534,0.9790315,-1.175871,0.7383165,0.21841943,0.08467804,0.1467603,-0.8157483,-1.0846779,-0.0675763,-0.3211116
Cu,-0.5879622,0.028543346,-1.5270951,-1.9445453,1.3689662,-0.35746825,-1.4346178,-0.49475303,1.6639773,1.2294276,0.805749,0.94045764,1.0783961,0.69474643,-1.6645876,0.77986914
Zn,-2.859012,1.4679852,-0.9469897,0.20252013,-0.6364584,1.345557,0.49945873,0.9169598,0.6199964,-0.60774344,0.09942052,0.011278948,-0.09419611,-0.041174,0.53441155,-0.31151366
Ga,2.8649619,1.7901586,-0.2201869,-2.1173291,2.239483,0.5753188,1.126761,0.19299528,-0.739296,0.90256286,2.7938805,-0.25790465,-0.15166724,-0.573323,-0.5033496,-1.0430158
Ge,0.9135833,0.3621985,1.5475132,0.14648622,-0.22288138,0.81374335,1.4609598,-0.061782796,-0.75506055,-0.5778266,1.2585555,1.3822888,0.67564404,-0.12838128,0.6459392,1.3306189
