Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.051162537,0.7448031,-0.0317357,-2.028112,-0.49258116,0.11072708,-1.065218,-0.14240707
Li,-0.3351015,-0.9223694,-0.2531982,0.23731272,-0.72008526,0.74257326,-0.90392727,0.25132376
Be,0.5690422,0.7715183,0.4980103,-0.5280062,-0.41626883,-1.1548114,2.659348,-0.24933293
B,1.3042333,-0.6765917,-1.553804,-1.2248232,-0.20727925,0.42990687,-2.0974224,1.5386087
C,1.0769584,0.78501344,0.43821895,2.2085395,-0.52600014,-0.89576155,0.70641136,-1.4854845
N,0.49252963,0.41841885,-1.8966403,-0.3219691,-0.29906842,-0.90449256,-0.16479321,0.8836583
O,0.42880338,2.8675284,-1.2894163,-0.7735898,-1.6401775,0.7175699,-0.7343492,-0.85334754
F,-0.11988399,0.2859089,-0.54385275,0.1422487,1.868627,-0.26501396,-1.0447196,0.0106178345
Na,0.653016,-1.0092295,-1.1839861,-0.5602784,0.060800456,0.5622082,-1.7353044,-0.046390243
Mg,1.6590292,0.21514456,0.70049083,-0.56332153,-0.04015716,-0.10603409,-1.8891613,0.34594396
Al,-1.2220016,0.67376226,-2.0018644,0.73540986,-0.055754848,-0.8193347,-0.47920287,0.2209816
Si,-0.07446532,-1.8368332,0.26726484,0.5592274,0.17441446,-0.32181555,0.31261146,1.4373503
P,1.0934445,-0.11182627,-0.626197,-0.41290262,0.7775204,-1.3880522,1.6188971,-0.38655868
S,-0.557974,-0.40514216,1.6844143,-0.98906195,-1.2472968,-1.6164916,0.23999022,-0.4931509
Cl,-0.8489879,2.2813163,0.12889317,0.51221186,-0.4952409,0.8336346,-0.67010975,-1.1549584
K,-0.49976128,0.13362311,0.8866287,0.9749007,-0.7451768,1.0404825,-0.89783597,-0.014051825
Ca,-0.08634365,0.22126138,-0.104827285,0.18316206,0.37045428,0.90651375,-0.25564483,-0.35398713
Sc,1.076906,0.7276998,0.2770311,-0.68877757,0.5561114,0.91982085,-1.0670905,-0.067343086
Ti,-0.60177094,0.25435048,1.3327087,1.3149137,1.3448944,0.5750293,1.4069176,0.87412286
V,-0.2848067,-3.1199095,0.40654218,-0.8599821,1.2057586,-0.8023746,-0.80361557,-1.480881
Cr,-0.21926285,-1.4509919,0.34827778,-0.6502138,-0.21979576,1.5635366,-0.26812065,1.5418547
Mn,-1.0828966,1.3297521,0.64952207,1.7367082,0.02173684,-2.0014021,1.3931599,-0.6688265
Fe,-0.38385186,-1.297387,-0.35310543,-0.6793948,-0.5863531,0.99735165,-1.3384973,0.10194804
Co,0.77525264,1.1253656,0.032043166,-0.34768766,0.833733,-1.1896156,-0.40612787,1.371326
Ni,0.36816442,2.0667448,0.43437183,-1.3938694,-0.033393394,0.00058149133,0.05361782,0.3890415
Cu,-0.76278025,0.7195449,-0.9310589,-0.09464418,-1.0760185,-1.3577781,-0.6479525,1.056458
Zn,1.1082263,0.17718491,0.7955568,0.074664816,0.8187587,-2.3605957,-0.9406606,-0.21513815
Ga,-1.8296939,-0.9183662,0.10922204,-0.257722,-2.1043565,-0.28406215,1.5008652,0.08895829
Ge,-1.7794127,-1.3430588,-1.1351912,0.54231745,-0.8385497,0.4182318,0.48598593,1.6623335
As,-3.00632,0.3638173,2.3344185,-0.64507747,1.4590151,0.09365741,0.775906,-1.295096
Se,-1.6784861,0.56618416,-0.30220398,0.8852606,-2.5792158,0.121454045,1.2013968,-0.14710839
Br,0.7733739,0.670731,-3.0484526,1.1176727,0.23064548,-0.25676534,0.60222435,0.24506205
Rb,0.50057185,0.22538202,-0.50692457,-0.8952139,-1.6654946,0.7966124,0.02986762,-0.4709443
Sr,0.6867596,2.2807064,0.61716866,0.5733845,0.85503185,-1.0050079,-1.6128184,-0.5532397
Y,0.10532725,-0.56512547,0.59489304,1.5829304,0.951619,-0.05495297,1.46596,-0.048627764
Zr,1.2951732,0.27795157,1.5560038,0.6643419,-0.5730907,0.48222023,1.3889612,0.3821788
Nb,0.03893509,-0.90416825,1.6661642,1.1822056,0.7727664,0.8122251,0.68628734,1.2856131
Mo,-0.036170192,0.66518134,-0.14276575,-1.1590538,1.7246231,0.2751856,0.6672384,0.11451717
Tc,0.28702688,-0.52713525,0.96951413,1.7631559,-1.6236526,0.5562849,0.34357834,1.9592676
Ru,-0.99824053,0.4835192,1.0190691,2.6353235,1.0838012,-0.68887687,-0.4262466,0.013011058
