Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,1.6224406,-0.15404679,-0.51316404,0.42731342,-0.72952807,1.073536,0.8098541,1.670518,1.2602695,1.2823012,0.63012666,1.3452979,-0.25104538,0.05366437,-0.2750631,0.8702146
Li,-0.91294223,-0.66751796,0.078368284,0.5255571,-0.4910948,1.1849421,-0.81641674,-0.7326655,-1.397697,0.039343446,-0.06416477,0.67011243,-0.097320735,1.8418885,-1.1854128,1.3735931
B,0.01586826,-0.34051973,-1.3379525,-0.5782516,0.53379494,0.52130026,1.1397337,0.052526534,0.7498541,-0.48234153,-1.0554302,0.59990937,-1.7203357,-0.82999974,1.3322114,0.4731226
C,-2.5076225,0.48678428,0.7865636,0.019385502,0.63911885,0.58121634,1.0646795,-0.44817325,-0.18386173,0.7543248,0.397196,0.17711498,0.26318496,1.2662047,-0.010523024,-0.30383876
N,-1.4555149,-0.098838285,-0.59644634,0.4966941,0.7035419,0.0913984,-0.3713851,0.53885037,-0.00935003,0.23826441,0.12763351,0.7662344,1.1038429,0.32825604,0.74204487,0.4211584
O,1.9290358,1.0097247,-1.4418991,-1.1137067,-0.1586415,1.6289922,0.639889,0.56738657,1.133464,-0.00015522263,-1.8084048,0.91569674,-0.36868787,1.0254898,-0.6682068,0.61197335
F,-0.969871,0.9498289,1.6201013,1.458303,0.26303756,-0.21036246,-0.7323764,0.09804988,0.3464434,0.9713083,-0.470474,1.5969834,-2.4836488,-0.41072446,-1.1933925,0.80442846
Na,0.03940477,0.117657416,-0.80767095,-0.20798452,-0.9323399,-1.589482,-1.141106,-0.52995676,-0.5194869,-1.4994812,-1.9284929,0.108431175,1.0109935,-0.55015475,0.69081384,0.693489
Mg,1.7766192,-0.92828727,0.97301674,-0.32188934,-1.182149,0.3724182,0.47766125,1.3636839,0.5329722,2.1287746,-0.52967966,-0.9280798,0.20147346,1.057993,1.3177655,0.4524769
Al,-0.8159199,-1.0197533,-0.49680442,-0.58932996,0.14881779,0.44529974,-0.14283481,-2.3097224,-0.41099942,1.0794272,-1.769182,1.528928,0.3136835,-0.4990902,1.0278454,1.6920449
Si,-0.001173161,1.681043,0.15053546,-1.0505855,-0.5826268,0.106822975,0.39951804,1.9701587,-0.07744042,-0.8996679,-2.05638,-1.0921044,0.011013704,0.0910242,0.19122837,0.38968834
P,-0.92935884,0.28942862,-0.55529267,0.46404448,-0.8685461,-0.020186534,-0.37206212,1.476161,1.2430322,-0.68942416,0.85283387,0.5145095,0.528954,0.5758811,0.49857643,0.21335407
S,-0.6803053,0.5548964,-1.5138452,-1.6082697,-1.4788572,0.42337206,-0.11919684,0.7680577,-1.5953012,-0.10608832,0.6961472,0.032882746,1.2928263,0.25182542,-1.9872679,0.02323616
Cl,-1.3760344,0.63950586,-2.5678234,-0.020786477,-0.117943846,-0.7449427,1.7018962,0.051342003,1.1847842,1.939755,0.7449635,0.98276836,0.39867777,1.1694198,0.2658055,-0.036486644
K,0.40462556,-0.7100541,0.83475417,-0.9702848,0.4509265,1.2599298,-2.307329,-1.2795553,0.17531814,-2.1161425,-0.12091517,-1.0397131,-0.76228267,-0.056987133,1.2112949,-0.9745233
Ca,0.43330386,-0.7164393,1.0541033,-1.4548784,0.46684355,0.36892158,-0.006459684,0.07808102,0.37577075,0.7053102,-1.7224293,-0.84127843,0.43252236,0.26524666,-0.5874099,0.08252831
Sc,0.8865081,0.17738199,0.79932386,-0.073595285,0.5734885,-0.7255558,-0.49688253,0.06992787,0.63552207,1.6363907,-0.09895364,1.0665195,0.9596262,-0.69503677,-0.5723843,-0.3259364
Ti,-0.7872246,0.36463735,0.08625357,-1.2629166,-0.31242886,-0.8395492,-0.5580717,1.9744235,1.906216,1.6844078,0.010604367,-0.20011312,-1.7750101,-0.6972465,-0.38572496,1.8769879
V,-0.2248977,0.16673037,2.1332061,1.6972082,0.36601934,0.6330804,-0.19663006,0.6964037,-0.15226336,-1.1932243,-1.2683054,0.462724,-0.5821677,0.85283446,-0.49354067,-0.34411126
Cr,0.66798425,-0.07016753,-0.2079769,0.16618735,1.4658294,-0.936787,-0.6041256,-0.100549914,-0.98512864,-2.4863331,-0.33203542,0.84600896,0.9861663,-0.33296952,-0.80626786,0.82222784
Mn,0.028729077,-1.055111,-0.7677888,-0.3965132,0.95590633,-0.12763119,0.14786772,-0.04446768,0.93928146,-1.5786918,0.9943025,1.1421443,-0.14644532,-0.26233068,-0.2006106,0.7603084
Fe,0.68442667,-1.3222196,-0.51352155,0.60106367,-0.4684741,-0.6079609,-0.04857974,-1.6443237,-0.48449835,-0.7421635,0.3149386,0.14342189,1.0344831,-0.6260618,-0.51468253,0.69405836
Co,-0.49643302,1.1361488,-0.4636721,1.4186746,0.85271484,-0.053179774,0.67526466,1.0442204,0.68323374,-1.3129921,0.042737335,-1.164407,-0.10659721,1.1895643,0.7518043,-0.7412013
Ni,-1.3847493,0.48046294,-0.99331146,0.028338768,-0.4300567,-0.9927398,-0.63638514,0.8184436,1.5885993,-0.13115087,-0.48470217,0.12776142,0.0809653,-0.9305692,-1.2562228,1.0981308
Cu,1.0965414,-0.6842808,0.06598228,-0.0014595829,0.1626581,1.1950294,-1.3060888,-1.4041944,-1.059512,0.3056692,0.41509235,-0.7172437,2.832958,1.9535646,2.047339,-1.087847
Zn,1.6212392,0.85533625,-0.39755827,-0.6084223,-0.5140975,-0.6125436,-1.6488298,-1.0397501,-0.44543055,-0.07142545,-0.5542752,-1.1494666,-0.45249167,-0.027001563,0.38843393,-0.050277386
Ga,1.1721019,-0.33599228,0.65531933,0.089333385,-0.7533085,-0.6514947,-1.2836109,1.9797376,-0.9510539,-2.5704718,0.7034334,0.8385213,0.6417571,0.40377367,-0.3178089,0.53798157
Ge,-1.3637202,0.18117355,-0.6072811,0.14968677,1.5157139,0.20849271,-0.7275759,-0.9516502,0.533534,-0.4667266,0.17302312,-0.3789725,-1.7867583,0.08758009,-1.9104103,-0.63601357
As,1.3429989,-1.2859793,0.75315636,0.63461447,0.36270353,-2.6429574,-1.4466187,-0.9798591,0.24423374,-0.19322781,1.2089134,-0.42043644,0.99440193,0.62244195,1.2121193,-0.6020765
Se,-1.7340726,-0.10813609,-1.3689611,1.1199534,-0.620958,-0.778042,-0.14473318,1.6229395,1.9946113,-1.2545571,1.1244465,1.7859774,-2.066865,-0.40718248,-0.9765004,-0.029325226
Br,1.8465124,2.619425,0.3571761,0.3883289,0.20888668,-0.2563852,0.32071188,-0.45271075,0.4567507,0.655668,1.1757095,0.024767336,0.51362246,-0.6017997,-0.18507215,0.60476536
Kr,-0.8031995,-1.1202934,0.19387147,-0.7838006,-1.7898709,-0.25550872,-0.44073442,2.188567,-0.4786429,-1.2868576,0.74510497,0.036708925,-0.31378043,-0.25372955,-1.2034031,-0.95417154
Rb,0.065636896,0.06709422,0.7401746,-0.16953488,-0.91118544,0.2973718,0.8110969,-1.1051911,0.50975996,-1.1975532,0.11113074,0.44490954,0.6495259,0.14484222,1.776922,0.6399048
Sr,-1.8731291,2.3250947,-0.9203674,0.6654375,-0.44101852,-2.3178988,1.2938526,0.22283512,-0.8480479,1.6496154,1.6003766,-0.079563126,0.42961243,0.3683029,0.7623917,1.1771457
Y,-0.41213173,0.5149569,-0.70027906,-0.4335504,0.14056826,0.068220854,0.55939704,-0.57901806,-1.083094,-0.38776428,0.81216127,1.4951298,0.04336309,1.4442244,0.22967626,0.50468814
Zr,-1.2786565,-0.030312316,1.9037732,0.3436275,0.12791795,-0.7536139,-1.1896604,0.7755839,0.45413542,0.24882312,-1.359675,1.8247159,-0.078202024,-0.15472546,-0.86784595,-0.6504598
Nb,-0.416378,-0.6926991,-0.2336023,-2.1633263,0.086787105,1.0849323,-0.11044322,-0.3025935,-0.9604086,-0.0938985,-1.0145315,-0.008801552,-0.51800686,0.8406684,0.049721483,-1.6628762
Mo,2.1245873,-1.5181909,0.13738361,-1.180513,-0.5287281,0.95908433,0.28044984,-0.57318443,-2.7933717,-0.7104184,0.52051944,-1.7128121,0.8361951,-0.268386,0.12141117,0.87267447
Tc,0.15153329,0.73893577,0.27272302,2.730319,0.4326981,-0.30951327,-0.096443996,1.5427458,-0.109146014,-0.41953123,1.4386582,-0.70625824,-1.2512308,3.0243146,1.3454062,0.85571647
Ru,0.32255796,0.4451574,1.5212555,1.2802904,-0.11742723,1.3711913,-0.4817437,-0.98960394,-1.3627485,0.008911374,-0.40570703,-0.7109205,-0.35003436,0.37924868,0.999523,1.273747
Rh,0.9595771,0.10163544,0.8300411,2.0874262,0.795692,0.27949324,0.18766859,0.35521972,0.0909094,1.7416959,-1.2660793,0.38887352,0.343366,-1.4583246,-1.4943221,-0.22124112
Pd,0.23289059,-0.075034894,0.9864869,1.2689264,0.28437296,0.8751331,-0.81227756,-1.4254998,0.47656682,0.52736837,-1.3665875,1.9389758,1.765349,-0.97775716,-1.2304189,-2.3017495
Ag,-0.0011510067,-0.8511856,-1.6596322,0.30748552,1.1816258,0.32367066,-0.390686,2.8507402,0.82530415,0.79308164,1.8859527,0.59262216,0.071947925,-1.6027144,-0.42893642,0.5767205
Cd,0.34612575,-3.1010299,-1.4577718,-1.4349253,-0.60870326,-0.25726962,-0.7220342,-0.38326746,0.5270027,-0.8192922,-0.47190562,0.60410374,-0.2806388,0.7684612,-0.7644713,-0.9489418
