Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-1.2738017,-0.84297746,-2.520886,0.76772434,0.7094592,0.7463519,-0.0016401382,1.0362718
Li,0.8322686,0.68460035,-0.38569564,-1.4781338,-0.22267386,1.2334281,-0.7704824,0.28108367
Be,-1.879661,0.2500315,0.18362457,0.27176812,1.2973267,-1.158992,0.5469147,-2.1026757
B,-0.95390916,-0.83203906,0.89723,0.45005748,-0.6423651,-0.41039044,0.270405,-0.7306205
C,1.0247597,-0.7879402,0.055989623,2.2859447,-0.59049565,-0.27782676,0.10088757,-1.9945955
N,1.1861142,0.33228737,0.158864,-0.7016396,-0.68707526,0.03826825,-1.4786975,-1.0198933
O,-0.9675319,-0.03812412,-0.6401573,1.6420234,-1.9624748,1.5519391,1.317436,0.53956234
F,0.015428962,0.08232984,-1.3788915,-0.6783204,-1.3376293,1.7984921,0.2514177,1.0491323
Na,1.3686019,0.615028,-1.0655618,0.984755,0.49043715,-0.8199071,1.3360826,-0.84283084
Mg,-1.5838212,0.6750698,0.8496741,0.1273912,2.0986648,0.86364305,-0.0368236,0.26079547
Al,-0.27922586,-1.2398534,-1.1178045,-0.44761643,0.4973369,-1.0540165,1.1683921,1.7470632
Si,0.9938857,0.79386246,-1.7428993,-0.17242967,-0.29110688,-0.9794938,-0.76574796,-0.6374174
P,-1.2263058,0.296532,0.17457767,-0.109851964,0.72142464,0.40051284,0.6035982,0.3828111
S,0.004024755,-2.0548081,0.33477706,0.46082172,0.39089078,-0.8305054,0.71318156,-0.10763665
Cl,-1.5644248,-0.114359654,0.995783,0.32771352,0.8887008,0.7835765,-0.6323151,0.6251795
K,-0.48940492,-0.45605588,-1.0256472,0.059693564,0.8660199,-0.66081196,-0.1508564,-0.05388985
Ca,1.0630069,0.18347704,-0.2648148,-0.17398153,0.14232266,-0.65595424,0.31654885,1.5208483
Sc,-0.0039672344,0.22236297,-0.4165339,-0.3044199,-0.5240994,-0.73953766,0.43666628,0.48186418
Ti,0.2533634,0.5761331,-0.004516493,2.0136964,-0.7223739,0.20876892,-0.59457594,-0.026749132
V,0.67193234,0.6183415,0.12344982,1.243408,-0.18429221,-0.18679518,-1.0031534,0.6467706
Mn,-0.36366108,-1.4625323,0.4086131,0.32742345,0.70193976,-0.12370843,0.83738,1.7571894
Fe,-1.9610265,-0.2152521,3.0367231,-1.6014689,1.3760486,0.014094123,0.5670727,0.5134363
Co,-0.24393679,-0.60245836,-1.9359689,-0.19934869,0.34585875,-1.0149456,-1.3293134,-1.1973934
Ni,0.68299824,0.9244994,-1.6553978,1.3645911,-0.9383228,0.31045216,0.7497009,-0.041551616
Cu,0.3311031,1.1425868,-0.46300036,0.4217104,-2.0359483,-0.036186576,-0.76235557,2.0361958
Zn,-1.215562,0.21364881,1.8189642,-0.31240448,0.07712836,-0.47520283,1.3121504,-0.21447036
Ga,0.85035074,1.251591,0.67502457,0.5253719,-0.40445557,0.7671364,0.44974935,1.2561266
Ge,-1.2034525,0.8502907,-0.13486995,0.37367296,0.43381798,0.2009414,1.5311493,0.0006635612
As,-0.31201494,0.67600644,-1.1885327,-0.1122815,1.4330288,-0.8195654,-0.93991596,-0.1856928
Se,-0.5336159,-0.70628476,0.059799057,1.3197118,-1.2137566,2.0095642,-0.6260593,-1.5661414
Br,-0.9594285,0.7745534,-0.6467711,-0.72204715,-1.1153684,0.8481907,-0.20978825,-0.011985867
Rb,1.0751077,-1.271859,-1.5839214,-0.59105456,0.84383947,0.7313703,0.2731216,-1.3944184
Sr,-0.4292205,0.14772822,0.99528265,-0.9845171,1.2016447,-0.80145705,-0.2546439,0.82033134
Y,0.008336549,0.39682508,0.039238837,-0.22248103,0.24106872,-0.008745963,1.1234587,0.42236993
Zr,2.3712516,1.5770768,0.17510886,-1.0377384,0.26747194,2.142928,-0.100306906,0.34982088
Nb,-0.89727527,0.024267979,-0.17032447,-0.17350857,-0.5573943,0.93093467,0.7520623,1.3990397
Mo,-0.09779987,-0.33625355,-0.67835706,-0.59144676,0.28869468,0.8142081,0.24878323,0.6826477
Tc,2.4760551,-0.4354493,0.41665655,-1.0240036,-0.329806,0.15457967,0.3122568,-1.2259554
Ru,0.67112625,-0.5747848,0.12946923,0.25941446,1.4601474,-0.33831835,-0.012856905,0.8976692
Rh,0.31134456,-0.050930697,-0.14540711,-0.6880552,1.5743157,2.062153,-0.7258237,-0.8502243
Pd,0.47049215,-2.0557015,0.6200778,1.2767682,1.7988846,-0.29758805,2.0675774,-0.3643803
