Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
Li,0.24576378,-0.98924536,2.259441,-1.4720066,0.83476734,-0.8536069,-0.06934153,0.7807383,-0.066608995,-0.8065566,1.1247079,-1.1600128,0.18653405,0.9284922,-1.1327375,-0.43121204,0.11263227,-1.158824,-0.6119327,-0.30927178,0.48785326,0.67851865,1.130926,-0.2358497,-0.19341135,1.1821861,-1.0146418,-0.08146642,0.747808,2.0563033,0.6468191,-0.542319
Be,-2.50204,2.1927838,1.3418276,0.6217041,-0.50824803,-0.13768792,0.92135376,0.510906,-1.2677265,-1.5647112,0.7267919,-1.2944806,-1.6509029,-0.78083664,-0.012550283,-0.5586369,-0.950514,-0.084842764,2.4464567,-0.17438884,-0.2988898,-0.81008023,-1.3644655,2.6077235,-1.6655302,1.0452018,-1.1230397,0.68716484,-1.3177391,0.14932276,1.2150959,1.2669317
B,1.2870786,1.8658854,-1.0517404,-0.0011999862,-1.4247227,-0.3489899,0.5691396,-0.54963684,-0.3576914,-0.081599176,-0.6796484,-0.22114922,-1.5002892,-0.07123901,-0.8282045,1.2882981,1.3478061,-0.5660372,0.7453419,0.41234004,-1.1627303,-1.6955518,0.99248636,-0.41060707,0.9421986,1.4600447,-0.1475596,0.5118928,0.5370985,-0.5839268,-1.014412,0.46873945
N,-0.2376484,0.55177134,-0.45052415,0.6510942,0.05631242,0.3285225,0.6241362,2.0690424,0.60646045,-1.8903242,1.1413664,0.25334275,1.6229066,0.6278865,-2.228367,0.52350116,-0.35624787,-0.23613359,1.4054765,-0.410944,1.7013677,2.3306046,0.9116053,-0.34510988,-0.068476364,0.15356883,-0.8583441,-1.3457885,-0.06943673,-1.0017519,0.42766926,-0.75780743
O,1.7098945,-0.43913573,-1.0709704,0.45370257,-0.38983724,-0.7484673,0.6051829,0.34349838,0.41918007,-0.928385,-0.6353399,0.625213,0.41863233,-2.0072808,0.12645797,-0.83099186,-0.374491,0.46728784,-0.3455611,-0.040063385,0.1278091,-0.27525568,-1.5212688,-1.1525425,0.1490372,1.2259779,-1.6470399,0.76370645,-0.42181265,-0.056953963,0.4170765,-2.1802304
F,-1.6971546,0.57580614,-1.4664901,-0.059685603,-1.4907937,1.3637643,-2.1875665,0.35626018,0.55203736,0.62427527,0.33166975,0.7211616,1.0925559,-0.43935496,0.59344995,0.5248101,-0.018280916,0.77915585,0.9796697,-0.7378914,0.2179673,0.5049348,-1.0832568,0.79329133,0.71153706,0.16727912,0.35762292,0.66717815,1.4797486,0.57734966,-0.29904774,0.18889652
Na,0.62192464,-0.004149889,0.51164794,-0.2686697,-0.8091015,-0.07530523,0.40839654,0.094910234,0.95408034,0.061351378,-0.89143324,0.5613894,0.9776158,-0.4070921,-0.02153261,-3.3402414,-0.19115417,-0.456645,1.7943876,-0.712314,0.17782213,1.1138417,-0.061951358,0.00067120924,1.2114304,0.41826072,-1.8768876,-0.28344038,1.7260199,1.1106395,0.15424295,1.0925502
Mg,1.4144828,-1.9672891,0.17479159,-0.95880806,0.64991635,-0.6101721,2.508724,1.8385961,0.41972852,-2.3179264,1.3124092,0.8589354,-0.25641823,-0.23197359,0.40568617,0.6291766,1.1882827,-1.1951005,-0.33515885,0.90517807,0.7015773,0.9213752,1.7767148,-1.185883,0.34531164,1.2483858,0.5954747,-0.56560946,-0.8076083,1.400084,-0.92134947,0.4569984
Al,-0.58806336,0.9060256,-1.4111298,-0.7142875,-0.042948376,-0.24836555,0.40375772,-0.2016375,0.027480893,0.030469287,0.162929,1.0982186,-0.44446278,-1.1258708,-0.7115491,0.7523774,1.8307247,-0.6307271,0.19705777,0.26536393,-1.6269268,-0.2942632,-1.3133342,-0.74638605,-1.3693644,-0.22704194,1.0671849,-1.725918,0.61846477,-0.3971154,0.40459782,0.749693
Si,1.5104785,-0.16570161,-2.6266913,-0.53583014,-0.1823675,-0.13175918,-1.089803,0.44996697,1.1910422,2.5386589,-0.35212836,-0.6722187,-2.4382174,0.116228536,-1.1628355,0.208447,2.295287,0.26121706,-0.9465893,-1.9153861,0.11120023,0.28443202,-0.53598225,0.27263135,-2.398186,2.8497422,0.8777711,0.6885254,0.23327415,-0.10781,1.2408133,-0.5042652
S,-1.2689457,0.9524117,-1.3243252,2.0779216,-0.107256345,-0.9166586,-0.14504117,0.7225475,-0.61941403,0.7704227,-0.3640504,-1.0056618,1.1428764,-0.8182587,-0.5548449,-0.2507813,0.6014931,1.1974964,-1.1204658,2.3838294,-0.18231739,-0.15348998,-1.1772435,-0.33807844,-0.47509906,1.2428954,0.5180765,-0.5164154,0.5863803,1.1090524,-0.7544244,-1.5901916
K,-0.5914001,0.14731894,0.32717112,0.8246713,0.5057223,1.0762298,1.1361722,1.4710219,-0.035563912,-0.21083586,-0.31128374,-0.026338294,-0.040558763,0.65176725,-1.1646231,-1.0293441,-1.6619451,-1.4763135,1.3152206,0.108458206,1.3050357,-0.25434598,0.46125123,1.3438643,-1.0232446,0.71596247,1.0262469,-0.0667341,0.4608422,0.21058607,1.2677568,-0.101886086
Ca,0.6392185,-0.9371308,0.46388128,-0.07117405,-0.48788327,-0.83724415,-0.22591528,0.022949424,-0.5366003,0.6456478,1.0851109,1.0257465,-0.18895073,0.16833127,0.21017534,0.8150031,1.5860025,-0.39550933,-0.6673851,2.3295028,-0.23349169,1.220872,-0.17344154,0.23485483,-0.75768375,-1.6798195,-1.7408344,-0.14211506,0.51641935,1.6936312,0.48355976,-1.54173
Sc,-0.23880644,1.0640217,0.10933536,0.736739,-0.2990522,-2.4776788,0.17239231,-0.745119,0.29493368,1.8842872,-0.3882997,0.72524273,0.18945162,-1.228368,-0.30070293,0.09045388,-1.0692966,0.15961346,-1.8069429,-0.4712581,-0.73061985,0.7979249,-0.47797382,0.0057082945,-1.2066635,0.35292208,-1.5267724,-0.14244612,0.6253074,0.7009668,-0.9765161,1.7813804
Ti,0.4282426,-1.3800658,0.22501309,0.08310556,0.030522337,-0.8437988,0.77600735,-1.0122584,-0.5580674,-0.43333682,-0.17331554,-1.4802412,-0.27884936,2.2634153,0.52031636,1.0915979,0.40762043,-0.5642448,-1.0980581,0.16863741,0.1774592,0.800377,-1.7197323,0.46988598,1.0838263,1.24463,-1.2677299,-0.3150258,0.07646489,-0.43396044,0.1833413,-0.096047685
