Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.23309067,-0.90199804,-0.037634186,-0.97385633,-1.5308384,-0.21736187,0.5450633,1.3328847,-1.5875657,1.3007966,0.6697786,-0.8217786,-0.14963374,-0.7131854,-0.16214724,-1.5660979,1.2680998,-0.01265171,-0.41636905,-0.29248583,-0.85483533,0.11778884,0.99313796,1.1101804,1.2470864,-1.7956095,0.3682658,-0.80222774,0.59071076,-2.5893087,-0.31880882,-0.68610436
Li,2.3744757,0.34934846,-1.2224679,1.0775752,1.9579778,0.19570602,-0.071005225,0.9992132,1.0090104,-0.7875253,-0.94095165,1.965569,1.0688202,0.54168963,-0.8804482,-1.671851,-1.5570387,-1.1531185,2.0789404,1.7202055,1.7412597,-0.6541889,0.3641477,1.0814515,0.41765645,-0.36620748,1.398243,0.38790262,-0.6787275,0.18838954,1.1229262,-0.9987889
Be,-0.65533835,-0.095669776,0.43464372,-2.2857451,-1.1422896,-0.10328259,-2.4896667,-0.12486502,-0.30228359,0.7368116,-0.20790409,-0.500099,-0.6070265,0.042074952,0.2830015,-1.050997,-0.43848434,0.04990372,0.3451742,-1.8386998,-0.63604236,-0.7464522,-1.0430481,0.7262248,1.7915145,-0.004755234,-1.1689925,0.6029049,-0.030713104,-0.5412085,0.2237082,-0.7936721
B,-0.013764121,0.7745177,-0.449043,0.27866864,0.23795341,2.0317903,-0.17101808,-0.65247846,0.58604854,0.3827976,1.7736409,0.20302883,-1.8314594,-0.95628464,-0.29120594,-0.14098895,-1.2390368,-2.138878,-0.5426109,-0.09013914,-0.9913101,0.050004356,-0.61621934,0.089142986,-0.17488968,1.8279222,-1.5977453,0.15912747,-0.41464,0.26462165,1.0020586,1.176064
C,0.74147373,1.0442518,0.43504018,-0.72512925,1.6892459,-0.32182464,0.8646115,-0.4054852,-0.1422282,-0.30400026,0.53928983,1.6478379,-0.12591714,0.84193987,2.0093307,-0.065953635,0.10741824,0.5289414,0.4466886,-0.10555639,-0.7399162,1.8860286,0.6013709,-0.35520086,0.40968668,0.4999403,-0.7342764,0.12159294,-0.5685211,-0.80799735,1.5744053,-0.36434078
N,0.88639253,-2.2814221,1.0919348,0.9488118,0.92205745,0.43306455,-0.75849104,-0.7671205,1.0370493,0.22589327,-0.3681116,-0.19645277,-1.5590924,-0.6871265,-0.5184154,-1.432221,0.16609128,0.9072282,-0.6329621,0.042980935,-1.2354043,-0.72961414,-0.98417723,0.6135937,-1.8199322,-1.2373725,0.35491845,1.7604022,0.23476085,-0.31898418,0.34395897,1.2339138
O,0.57579875,-0.34099394,1.5815384,-0.22569637,-0.7606991,0.70924526,-1.5428139,1.8311775,0.08144971,0.1923644,0.19251022,1.0895818,-3.6009145,-0.046277218,-0.13861246,1.1650131,-0.70828944,-1.0394963,-0.08223681,0.41676795,0.57060677,1.1243938,0.35855442,-0.3211069,1.0344458,-0.6488459,0.5411417,-1.1317414,-0.24939036,-1.99832,-0.89021283,1.2959718
F,0.44617757,-2.4259496,-0.22903253,0.23789805,-0.12996602,-0.9672358,0.028631214,0.462176,0.72368526,-0.42127907,1.6494906,0.06949624,0.48486617,0.33319676,-0.7093886,1.1737448,0.5889892,-0.06877051,0.5001842,0.5875436,0.29598212,-0.20011999,-0.066342905,-0.52852905,-0.76265883,-0.7043705,-0.30117202,0.0689956,-0.8913419,0.090615615,-1.7711221,0.12782247
Na,-0.3564399,-0.07124144,0.48293424,0.5715888,1.2888687,1.6967598,0.7644318,-0.842835,-1.0863986,-1.4342476,0.17251591,-0.07944325,0.67327774,1.1663936,1.1712476,-0.72148025,0.76878077,0.22426525,0.6920924,-0.7369653,1.20552,-0.79991615,0.5624881,-1.2103592,-0.9747231,1.0298923,1.7432529,1.4703168,-0.71999675,-0.13962306,0.9425096,0.016945265
Mg,-0.5086445,-0.6447531,-0.4027934,-1.4859205,-0.7335046,0.6187563,0.9359584,0.42726052,-1.1385244,0.83974457,0.10916427,0.7767072,1.847328,-2.6688063,0.43352103,1.0503727,0.56302917,1.0300399,-0.45679075,0.98810667,0.03382141,-2.1643076,-1.4537978,-1.1989436,-0.4292835,1.5078046,-0.66088617,0.9994832,0.37683347,-0.31603438,-0.18435754,1.4121795
Al,0.047313306,-1.6058191,1.4048135,0.5209722,0.004933192,2.1597388,-0.6237045,0.8322356,0.30676225,0.69077617,-0.79524714,0.2028248,0.12607157,-0.6133221,0.6222544,-0.024450133,1.3544143,-0.19774024,-0.22787338,1.2659404,-0.008614312,-0.6339061,0.3284309,0.42086437,-1.6782202,-0.5084865,0.68339217,-1.5470825,-1.2768602,-1.3217239,-1.2926995,-1.2617103
Si,0.6010291,0.5100836,-0.9656897,1.8826894,-1.1247089,-1.2682308,-0.027624214,-1.3073002,1.1759973,-0.11183311,-0.93433625,0.4742783,-2.6710892,0.91222554,-0.7199342,1.01348,0.44719937,-0.4279144,1.748868,0.24669248,1.2108705,-0.7255078,0.8044318,-1.6920203,0.0816831,-0.2853545,0.38885015,0.036657657,1.0242878,-0.2525351,0.27271295,-1.2456725
P,-0.5609742,1.039053,-1.5257454,1.719067,-0.5434704,1.0291007,-1.1804035,0.5153473,0.4224283,-0.1213021,0.38240618,0.03960381,-1.482134,0.1238518,1.2359034,0.9683224,0.38696283,-0.16126022,-2.1707942,-1.6712708,0.7529007,-1.8179879,0.612031,2.894911,2.138328,-1.4857727,-1.4273168,0.3965098,-0.78621763,1.423725,-0.36333528,0.8915394
S,-0.12201388,0.30866182,-1.446988,1.2927829,-1.9895908,0.04810326,0.3134211,0.16168787,-0.43045232,-0.94512725,0.6853063,-0.30272013,-1.2862469,3.6233425,0.34001106,1.3407437,-1.2645912,-0.070405215,-0.095815904,1.4971752,-1.2522968,-0.66546535,-0.56269884,0.7887173,-0.30401236,-0.54552686,-1.9233161,1.0522963,0.276005,0.6555237,-0.20482615,-0.07500743
Cl,-0.46910155,-1.4226232,-0.40218648,0.078773275,-0.4501491,0.00021698531,0.7679994,-0.5579844,-0.20782873,-0.45727712,-1.0538503,0.53441745,-1.673346,0.18541232,-0.95634824,-0.624917,0.06592181,-0.11221371,0.1306408,0.5883347,0.35264176,0.09564903,0.8559403,0.5344189,-0.79829514,-1.0059189,-0.1017062,-0.6643329,0.9195506,-0.28158748,-0.20973164,-0.5322467
K,0.8306315,-0.26432708,-2.449493,0.41033572,0.5940186,-1.6649883,1.4275793,1.3490756,-0.85331255,-1.4534307,0.4658702,-0.1604495,-1.0965201,1.1615745,0.4720349,-0.12656915,-0.68545663,0.2004196,-0.6664126,-0.91853005,-1.0324875,0.04362132,1.1278378,-0.13909917,-0.3766473,0.22400144,1.5747323,1.1896619,0.23688889,0.46235242,-0.66202635,1.0045266
Ca,2.5099695,-0.1848619,0.8420754,-0.875313,0.68490946,-0.9795928,-0.87082356,0.397825,1.0067251,0.4121801,-1.6497151,0.06902187,-2.0069485,-0.33759755,0.6069776,0.43474406,0.65881264,-0.5339634,0.19193673,0.560777,1.9470618,0.43551973,0.19619195,-0.49140254,3.1629581,-1.6013018,-0.5861901,0.5270363,-0.8692214,0.42353195,0.3302468,-0.7508027
Sc,0.027243916,2.4606426,-0.57224727,-0.25461861,-0.97176886,1.3209178,0.88871294,-1.5569066,0.33054703,1.3865215,-0.69344723,0.059371855,1.426088,1.7450293,0.07845753,0.1744031,0.44640267,-0.94746953,-2.3144076,-0.27384725,-0.8154484,-0.5888043,0.6221958,-0.2347932,1.8501863,0.70092237,0.2319539,0.32172948,-0.38361922,0.29660037,-0.7683398,1.5250068
Ti,0.3273793,-1.9730244,-0.23189664,0.30784434,-0.38879022,2.8910712e-08,0.7182564,1.4865288,-0.8873206,-0.3398336,1.931436,-2.4056287,-0.9840076,-0.10896686,0.639683,0.5678348,1.1507717,0.13440862,0.38236663,0.9197305,-0.4375992,-1.9434761,1.1043373,-0.6316445,1.5885614,-0.022280771,-0.40851158,1.4636767,-2.6250615,1.380686,0.8181588,0.9463604
V,0.12030121,-1.1808358,0.23241723,-0.54759234,-0.4803916,-0.82464653,-0.17096184,-0.11440017,0.53202665,-1.3296788,0.1087746,-1.6508162,0.34432733,2.2872887,0.5003491,-0.8562253,-0.8980457,2.0107756,-1.855791,-0.9336579,0.56918293,1.2283901,-0.24640843,-2.3062346,0.9594075,0.41331905,-0.44320303,0.10157835,-0.28011432,-0.050486535,0.57043624,-1.3345313
Cr,-0.44312662,0.20345058,0.6371028,0.03575664,-0.73572445,1.0215051,-1.3943268,-1.588854,0.56988734,1.1185462,-0.7382614,1.1402282,0.43246803,-0.60943085,-0.43711528,0.80345863,-0.2492601,1.0773858,0.6455522,-0.83134,0.06928306,-1.7127068,-0.32892448,0.49383166,-0.45485753,0.16906269,-0.3251749,0.8330733,1.3872579,1.2169193,1.0332397,0.70131963
Mn,0.52772355,1.3028226,-0.58789235,-1.8475244,-0.7032156,0.8565676,1.7225958,-2.2572176,-1.3718826,0.69619393,1.4302971,-2.0082004,1.1382216,0.1048877,-0.4304444,0.86470604,-0.43137753,0.18628302,0.1435174,-1.1903784,0.07873595,-0.32719037,-0.5155513,0.41979954,-0.87472504,0.55570596,-0.14465377,0.3466588,0.30651152,1.6505202,-0.92777747,0.66951406
Fe,0.015008591,-0.49803138,-0.919213,-0.43113488,-0.4460758,1.1587045,-0.838889,-0.9616024,-1.1830721,0.302989,1.1121763,0.49543554,-0.91161084,1.1193314,-0.83180034,1.7251815,1.2628328,1.1223824,0.6756578,0.84086245,-0.16353989,0.3300579,-1.4310186,1.8990893,-0.7296565,1.0776291,-0.3830964,0.3528164,-1.3982008,1.5772365,0.6142302,0.51628625
Co,0.8201599,1.0717369,0.24937715,-1.72956,1.6116955,0.50288707,-0.37621093,-0.4032451,1.4516964,-2.1441207,-0.18965721,1.3326607,1.00368,-0.86144394,0.4156326,-0.6913509,0.8596793,0.66386217,-0.38529047,-0.08490715,-1.3643765,-1.7634137,-0.35541815,0.939935,1.239387,0.20468433,0.3009509,0.4027375,0.33702266,-2.0941377,-0.33896568,0.5863172
Ni,1.7617074,0.0154810855,0.65637445,1.0632392,0.8321963,0.33236632,0.61321306,0.20164247,-0.5945501,-0.33602825,-0.17590562,-1.0008595,-0.3630904,0.52433306,0.7636641,-0.72585225,0.20175205,-0.9439559,-0.0426995,0.4309894,0.73050505,-1.2708436,-2.0711415,0.5942989,-0.35749173,-0.60268825,-0.14657606,0.20247498,-0.15601209,-0.4982711,0.5976093,-1.0347997
Cu,0.40942878,0.3757606,0.30136824,0.3444724,-0.2472575,-1.4025066,2.0055444,0.8047852,-0.9932003,1.3334007,-2.406095,-0.6630365,-0.17094399,0.13503648,1.2802174,0.10846158,-1.3725966,-0.22562629,1.1413387,-0.7996176,0.29333937,-0.52023673,1.5823802,-1.6449617,-0.36201233,1.1777538,-0.40616718,-2.1851282,-0.94915664,-0.10382853,1.3577545,-1.2628583
Zn,-0.375426,1.2948084,0.6013875,-0.2903237,-0.108738266,0.86783135,1.3753788,-0.37750077,-0.9797044,-0.16209367,0.07579927,-0.97853786,-0.15399002,-1.2772758,0.7266352,1.0333133,1.6626829,-0.49740943,-1.2266971,-1.2918817,-2.0089352,-0.5482202,0.05097577,-0.78323203,0.9207758,-0.26711437,-0.39302185,0.20983005,-0.57145965,-0.312131,0.77496034,-0.26287466
Ga,1.0747144,1.0250984,1.1641396,-0.84115356,1.9463679,0.29023576,-2.4353967,0.31640294,-0.80424136,-0.6607575,1.145258,-2.485677,1.2468615,-0.6366561,-0.5411264,0.82359886,0.2625807,-0.9725107,0.17961569,-0.36273894,-1.8005209,-0.24161062,-0.09637977,0.720111,-0.75567335,1.9440324,-0.79980046,1.3565497,-0.15998727,-0.51299465,0.3460382,1.3959545
Ge,-0.39644668,1.0959018,-0.8012663,1.5980526,-1.4965433,0.16182193,0.8873278,1.7697508,-1.044778,0.3237402,-0.26460418,-0.40998325,0.053943258,0.41244474,-2.2677581,1.6170161,0.5870297,0.63698286,-0.58037645,0.51427203,-0.903637,1.4041071,0.76879054,-0.44058707,0.38248226,-0.7193912,-0.71654433,-2.0031028,-2.1915064,-1.4164627,0.4605173,0.07992135
As,1.078591,-0.13841051,0.13070053,0.049305286,-0.567185,-0.18395902,-2.2106342,-0.10169833,0.41323167,-0.086292446,-2.261388,-1.4671983,1.0280105,0.26712707,0.7335796,0.29872563,-0.35901466,-0.43044695,1.521407,1.397399,-1.4063773,0.1779188,0.2731694,-0.20687751,-0.044137858,0.52172077,-0.35272446,0.9575281,-1.3953581,0.1345422,0.6077018,-0.08392299
Se,0.4117935,1.1195574,-0.068841636,1.3161514,-0.22316645,0.70092714,-0.3087677,-1.2118462,1.0244083,0.5698888,-0.91881007,0.50033873,0.60681915,0.56895846,1.1867563,0.5154666,1.4416536,-0.17169513,1.2333666,2.0235534,-0.64199364,-1.3048775,0.812604,0.3925535,-0.77473915,0.2508881,0.3345112,-0.55185926,-0.4756067,1.1922902,-0.3616478,0.21849932
Br,-1.9337306,0.037743766,1.8507093,0.44611102,-2.0154126,-1.1052878,-1.1633668,-0.37865564,0.6034443,-0.04445364,-1.1700495,-0.69934416,1.3276241,-0.3473093,-0.26761255,0.6666351,1.1305023,-1.0587826,-0.76325226,-0.6207719,-0.00835937,-1.3088644,0.33962613,-0.16720487,0.2641089,-0.12924702,0.6108461,0.5124827,-0.35272825,-0.57445616,0.5856609,0.43948078
Rb,-0.09966701,0.7860954,-0.009421075,0.824132,0.5581425,1.80476,-0.85562533,-0.19529009,0.13721834,0.06890399,0.0014676373,-0.2065196,-0.51302,0.32363144,0.11720178,-0.42870376,0.56702274,2.0208163,-0.3674238,0.654945,0.25473738,-0.9668738,-0.89312327,-1.9957498,0.77640057,-0.76972914,-1.3970958,-0.7953399,0.16929004,-0.9622361,-0.111427605,0.50799143
Sr,-0.39300212,0.32304135,1.6913054,-0.5811543,-0.60239327,0.3776799,-0.26031268,-0.5674027,-1.2786179,-0.22674617,-0.92146987,-0.9997673,-0.71132314,-1.3310202,-1.2995405,0.59109676,-0.12194667,-1.6314987,-0.44638786,0.5181253,0.973882,1.2739296,0.66986847,0.43257818,0.55176884,-0.60375446,-0.3981027,-0.651488,0.9716884,-0.024977831,1.9362139,-0.60137415
Y,-1.3904312,-0.65264016,-2.1911414,0.62238485,-1.1695737,-0.15852875,-1.4904228,0.53534657,-0.7889421,0.6615038,-0.42949662,0.12217877,-0.18074831,1.3420948,0.17129229,-0.7940535,0.25600967,0.8402065,-0.70442694,-0.21119972,-0.6381634,0.54224235,-1.1609012,-0.8604744,1.4273795,-2.4197662,0.27819338,0.67960954,0.745499,0.24548815,0.9655735,0.36582276
Zr,0.063904256,-0.37898284,-0.09376124,0.40417847,0.40480798,-0.76175493,-0.6533093,0.7573299,0.12639639,-1.5919545,1.5419763,0.51334786,-1.4553702,0.23124552,0.6230909,-0.14933397,1.6956666,-0.10990446,-0.26875976,0.6855753,1.7986453,0.0012943464,-0.21003649,1.2783351,0.80351365,1.0996511,-0.5113569,0.47880647,-0.98883384,0.09643326,-1.3729434,0.44998792
Nb,-0.73554766,0.08772993,0.06663011,1.4394746,-0.2236729,-1.0738952,-0.47643158,-0.7539184,-0.1018341,2.5595832,-0.46360153,-1.8953882,0.12741587,0.110648476,0.659401,0.37261307,-1.0345851,-0.12078055,-0.5922689,1.083201,1.538554,-1.1862894,-0.77035004,0.7227786,0.7602894,-1.1835246,-0.9805201,1.0377995,-2.1351287,-0.14133269,-0.27512157,-0.65073097
Mo,2.0053966,-0.115531504,0.9085406,1.4477739,-2.3633125,-0.8562796,0.013315265,1.7576137,-1.0226758,1.6014786,0.3352396,1.2111684,0.7260503,-1.8974206,0.22088459,-0.5287264,-0.0072014974,1.1402793,-1.9015503,-0.44193485,-1.5864258,0.3493382,-0.8890888,-0.8169006,-0.8174753,-1.423306,0.16613965,-1.8553895,0.9429629,0.75702196,0.22367749,-0.6159675
Tc,0.51738244,-1.2696106,-0.28748307,-0.5162957,0.72742057,-0.003910271,-0.38494503,1.1864437,1.5909071,-1.8069549,-0.27253383,1.162536,0.3017754,-0.52619565,1.34754,-0.34845343,-0.66508275,-0.33964172,1.3820888,-0.52238697,0.46586302,-0.39795983,-0.62880856,0.6883561,2.7343354,-1.3372359,-1.7501533,2.1228225,0.3663382,0.088490285,0.83424866,-1.577195
Ru,-0.7056535,1.2428855,1.8507475,1.3065559,-0.5587952,0.5144306,0.5289632,0.39526698,0.56654024,-0.19472203,-1.7299368,0.7060381,0.9683669,-2.6559453,-0.95669717,-0.9294696,-0.07174689,-1.0133282,0.81896514,-1.1582189,1.5007195,0.2788537,-0.39674807,1.4680305,1.0598625,0.5858636,1.5308617,-0.880313,-0.0091669755,0.53632605,0.7429754,-0.94264364
Rh,0.50569123,-0.32556382,3.109393,-0.24999821,0.60203844,-0.9002562,1.1391399,-0.38334155,-1.0091519,-1.3049544,-0.2952206,-0.75828403,0.6528623,0.39058223,0.8771294,2.2413554,-0.059371114,-0.25126085,-2.2655013,1.1685231,-0.14587997,0.103231765,0.6016452,-0.20338596,0.08492365,-0.56336796,-0.96178555,-0.17297226,-0.62621737,-0.73139584,-0.6860219,-0.7233338
Pd,-1.6481858,0.7606482,-0.77344054,-0.24218477,0.7341976,-0.9002071,2.0910327,1.839467,0.22785224,-0.6591638,1.1057595,0.5006641,0.6617589,0.29032338,0.8950326,0.55683345,-1.1126099,-0.9070878,1.0602086,-1.5330559,-0.05101776,-0.2212416,1.038251,-0.7019941,-0.124809645,0.2867928,0.45111,-1.8811998,-0.17438227,1.0708809,-0.5548875,0.5752858
Ag,-0.25686038,0.16184358,0.6908005,-1.1112602,-0.88929677,0.2356341,-1.9445732,-0.23610848,1.1591444,-0.42852807,-1.1934958,1.0403019,1.1206061,-1.6114466,0.2628461,-1.0596068,-0.48135623,0.54461443,0.63973856,1.1255242,-0.800834,-0.6518707,0.5413472,-0.15679452,-0.16454972,-1.3725721,0.83299893,2.038208,0.27075797,-0.22589405,-1.3396168,0.38730112
Cd,1.0475155,-1.2591957,-1.004001,1.7409165,0.31829256,1.0958787,0.16231404,-1.4614148,-1.3343409,-0.343539,0.46629968,1.1657636,-0.16370995,-1.5849364,-1.216966,-0.3402138,-0.71789193,1.1633643,-0.02575281,-0.7102033,1.1266886,-0.32067212,1.1285361,-1.2576971,0.010386981,0.67721444,-0.8154372,0.031921256,1.3593098,0.98171586,0.99910307,-0.5434742
