Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.42524037,2.8088748,-0.43630925,-0.63134986,-2.3061326,0.37285286,-1.135795,-0.020167183
Li,1.1071095,2.0906613,0.3345845,-0.6356275,0.38715148,0.30659416,-0.7992962,1.0327872
Be,1.801422,-0.023009209,-1.3196357,1.757558,0.27881226,2.4570246,1.0095906,-0.3162518
B,0.6334472,1.5235701,0.11365304,-0.3867285,-0.6060631,1.0357088,0.35125738,-0.01878205
C,0.42954496,-0.33431023,-1.3340715,0.05876603,0.19010581,0.590839,0.43647555,-0.012838755
N,1.1711359,-1.4634233,1.8551825,0.51697344,-0.02413229,0.9334705,1.5035058,-0.99340105
O,0.94189274,1.0189943,0.11978277,-1.2788701,-0.055422887,0.3364856,0.068433665,-0.9444934
F,1.1071239,1.831727,-0.15105478,-0.6828409,0.21671954,0.8414841,0.032308463,-0.36315012
Na,0.34473848,1.8582563,0.3122583,0.18951151,0.66663855,0.85653687,-1.0832815,-0.6591083
Mg,-0.7060813,0.9864159,-0.10139302,-0.8318201,0.2729212,-0.712845,0.272092,0.012192218
Al,1.0925361,-0.98794997,-1.4814478,0.69697857,0.45837384,0.8473381,0.349931,-0.6779328
Si,0.28343552,1.2779812,0.5751322,0.08703976,-0.62932587,1.097269,0.23987485,0.10332901
P,0.2216612,1.5253205,0.3703754,0.42481333,-0.9345928,1.1368738,0.31195834,0.3651527
S,1.2513485,-0.93999046,0.68568486,-0.8608779,-0.074901365,1.1392207,-0.22597891,0.49610823
Cl,0.9130368,-0.32118416,-0.8678469,-1.589949,-1.2317715,-1.004629,-0.3815292,-0.7772097
K,-0.3974582,2.2453012,0.047912285,-0.34398842,-0.21687667,0.35093525,-1.1165894,-0.38375592
Ca,-0.14225669,0.85386175,1.0127203,-0.70945454,0.31346712,-0.49914894,0.49329358,0.36587614
Sc,-0.22002083,-0.16912174,-0.18397811,1.0581104,-2.0330641,1.335016,-2.7882466,-0.6430456
Ti,1.7731518,-0.12545076,1.0087905,0.51943624,0.5025565,0.19822855,-0.17051332,1.0598551
V,0.21488504,-1.179621,1.0895203,0.6403842,1.4480292,0.15026654,0.069116734,0.5767693
Cr,-0.47721043,-0.4091457,0.06775508,-0.36660507,0.36613417,-0.33287403,-1.0852327,-1.2210779
Mn,0.9064133,-0.76282746,1.9298708,1.9455136,0.17513758,0.59413034,0.7840827,-0.7328078
Fe,0.11346042,-1.1644019,1.3327376,-1.6094038,-0.5488302,-0.08176886,1.2853839,0.18585075
Co,0.6568077,-0.35611054,1.2344425,-1.159016,0.8945848,1.8223904,-2.0805495,-0.20832644
Ni,0.31826895,-0.3405064,-0.0643137,-0.48214278,-0.08221876,1.26136,0.90856916,-0.065239705
Cu,-0.50809264,0.9079069,-0.46108305,0.64544713,-0.20149851,0.05971131,1.2505878,-0.7147672
Zn,0.75504017,0.7772097,0.659351,-1.0443989,0.7945758,-0.63648313,-0.9024565,1.1955675
Ga,0.9352816,1.0478684,0.21284805,0.58974457,-2.0400965,0.48278236,0.65519255,0.76501524
Ge,0.5099865,1.0390611,0.61594415,0.4698224,-2.2705133,0.5225833,0.7929012,0.22685303
As,0.62690896,-0.42279094,0.595872,0.25130418,-0.4473052,1.0742284,1.3734066,0.44783026
Se,1.3638458,-0.7472795,0.7883167,-0.70176685,-0.64607847,0.054539412,0.37654278,0.15327944
Br,1.9977555,-1.6743523,0.012295089,-1.3573507,-1.3014271,-0.20307946,-0.5932778,0.4086118
Rb,-0.29601476,0.8193137,-0.067089595,-0.64440733,1.5915576,0.80226743,-0.57557976,-0.23568685
Sr,-1.3459301,1.4500949,-0.02481389,-0.09869302,-0.0006537707,-0.4327296,-1.2445811,-1.1270965
Y,-0.75895035,-0.21677291,0.31016573,-0.70062804,0.59702533,-0.074262165,0.1149885,0.4836744
Zr,-1.6047416,0.4369144,-0.14985977,0.99142945,-1.0521194,1.3143388,0.822435,1.1570138
Nb,1.5996257,-0.4174339,0.7040187,0.57292265,0.65965146,-0.47448686,-0.676453,1.8776981
Mo,1.0234519,-0.6104372,-1.345963,0.3777023,-0.37771243,1.1461409,0.17125666,1.7722173
Tc,-0.67125297,-0.7978534,0.18990758,1.7336975,0.13786036,-0.6799726,-0.13336039,0.36081725
Ru,0.47230276,0.7096396,-0.07641237,1.1123531,-0.29091302,-0.71847343,-0.82248914,-0.21930744
