Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-2.44086,0.1988298,0.10532916,0.27843085,0.7315557,-0.64204127,3.0138645,2.1067224,0.7161919,0.02882679,2.0977123,0.8223374,-2.1039133,0.90483636,1.8027115,3.1241064,-0.7257251,-1.1588962,0.39428455,0.33970562,-0.9202953,-2.174289,-0.56884944,-0.8705451,1.5807085,-0.7912153,0.88221836,1.0306292,0.03268871,-0.38925716,0.29483905,-0.9550233
Li,0.59313583,1.1744792,0.5119622,-0.9748528,0.73352045,0.35756025,-0.89954495,2.0026126,-1.151142,-0.35954827,-0.6555018,-0.23358218,-0.83656156,1.0511404,0.7673707,-1.1099383,0.60350525,-1.633591,-0.5189784,-0.5978958,1.2368513,-1.0659469,0.42892486,-0.33530658,0.26455694,-1.2804956,-0.32191318,-0.5372845,0.86792105,0.4570034,0.57412857,0.073117785
Be,-1.3229883,1.3740667,2.5457437,0.32393694,-0.67121714,1.4166164,0.23544462,-1.3263633,-0.17896095,-0.3232708,0.0637399,-1.2627375,0.85903984,-1.2422959,-1.1965741,-0.6221945,-0.23473363,0.20457578,0.6363335,0.37197095,-0.8619514,1.0396032,-0.2561231,-1.071966,-0.5870349,-0.060195677,1.5938954,-0.5298295,0.49441767,-1.6115059,0.4804962,-0.71640766
B,0.44788277,-0.36560407,-0.6542112,-0.3424419,-0.63740385,-0.24938512,-0.26891974,0.1206752,1.20927,-0.12514558,-0.6481196,-1.8313371,1.8218875,-0.25201505,-0.6681629,-1.6362792,0.7922922,-0.39008793,2.5904942,0.6554577,0.50962806,-1.0045907,0.18958732,-1.293994,2.0851684,0.606771,0.03872303,0.9535997,-0.5972607,2.8551733,0.7686358,-0.0034337777
C,-1.7883373,-1.1496881,-0.45769626,-1.3207313,-1.2451471,0.6107799,1.6243464,-0.47318104,0.77359647,0.24621606,1.275611,0.60874385,0.032846525,0.057280887,0.6628664,0.122428164,0.029176105,-0.33559918,1.3223243,-1.1810563,0.8584066,0.2572388,0.5060784,-0.2359508,3.3801732,1.1280662,-1.4824722,1.2459421,0.25342473,0.4831622,-0.94860363,-0.44812787
N,0.1469236,0.46853986,-1.2775373,0.51093936,-0.9296215,0.5203663,0.45760626,1.0864359,-0.3282807,-1.139637,0.8932832,0.49640548,1.0455705,1.8450644,-0.38095462,1.6635296,-0.5765104,-0.1212788,-0.4814702,0.81215173,0.53350097,-0.18164457,-1.1370064,0.31379148,0.9657722,-1.1048312,-0.26752433,-1.166759,-1.2601848,0.4916976,-0.2283635,-1.8871781
O,0.6688962,1.9458188,-0.9558749,-1.2461764,-0.14842807,-0.4001946,0.051370025,1.1706322,-0.67026377,-0.5098352,0.7788336,1.4119588,-2.1935296,-0.09804704,1.1665719,2.2020042,0.3537381,0.4428116,-1.0467193,1.4909697,1.4077697,0.085333474,-1.7681998,1.3136137,0.39509588,-1.0442557,0.43967822,0.13292332,1.652265,0.72510326,-2.0756538,-1.1889704
F,-0.42760715,0.3463169,0.30791882,-1.3186527,1.2022778,0.3973514,0.83323735,0.295824,0.21509315,-1.0563205,-0.028186398,2.643826,1.6006588,-0.5784561,1.9038757,1.6039851,0.88309246,0.3497562,-0.5457554,0.7509666,-0.3678922,-1.017622,-1.1707376,0.77241266,-0.95315415,1.9704038,0.50222284,0.5318094,-0.6926591,0.9942953,-0.55179024,1.1907951
Na,-1.392815,0.21399325,2.7887712,1.0447843,1.0680366,-2.0952787,0.098452225,0.8063895,-0.0062008696,0.24669321,1.0076066,-0.22018321,-0.8725285,-0.98851883,0.30699927,0.47735834,-0.05808714,-0.2600342,0.9726575,-1.2236639,0.6950937,0.12473069,-0.63879246,-0.47682467,-0.7116338,-0.3964692,0.93144333,-0.67129016,-0.38933223,0.9936456,0.65732205,-0.10552983
Mg,0.45493335,1.138548,-0.81267667,0.54106945,-0.15020803,-0.16178043,0.54373467,0.14979732,-0.80423236,1.1886879,1.6995697,0.056461018,0.7287927,-0.0905507,1.3730968,-1.1500311,1.4418656,0.4897346,-0.9357109,0.109018296,-0.18081336,-0.51407343,-0.31538624,-2.3316674,-0.447987,-1.5593868,-0.5876242,0.0928005,-0.34454864,-1.8925267,-0.053205278,-0.73404586
Al,-0.056543585,0.19558862,-0.22796263,-1.1194282,0.12682451,1.4845896,1.1117567,0.81269276,-0.5928147,1.3128723,0.12280228,0.44153428,0.613167,-1.0632827,0.41063803,-2.1793694,-1.5254049,-0.5693537,0.6157222,-1.0250696,-0.008753715,-1.4582367,1.1430324,0.7099663,-1.4133554,1.990046,-1.0452044,1.5451107,-0.42542097,-0.4206461,-0.47654015,0.6122295
Si,0.58394635,0.6290752,0.09117107,0.18316744,-1.8032894,-0.11029053,0.7959908,-0.16713049,-0.8632755,0.60603213,-0.5354294,0.9911798,-0.7141031,-0.6537088,-0.29122025,0.6078613,0.48351166,1.4488204,-0.39798266,-0.200855,-1.1584147,-0.6997616,0.17191114,-1.3000776,0.13444903,-0.7767341,-0.43591875,0.18951337,-3.3869982,1.056224,-1.678741,0.51700693
P,1.0826739,0.07266879,-3.3870416,2.6588783,-0.9085774,1.9530067,-1.5927631,-1.8662554,0.43553427,1.4185741,1.4417276,-0.9791794,-0.9394164,0.4861452,-0.8376371,-0.4691003,-0.10520151,0.3390571,-0.9567937,-0.5905798,2.186863,1.2981747,2.9394403,-2.291394,2.809981,1.718508,0.075358145,0.8055881,-1.5445292,-0.05015301,1.2025938,1.076062
S,-0.48357522,0.9828922,0.69426864,1.3775312,0.07527127,-0.10741049,-0.14249125,-0.64734,-1.5111961,-2.3207648,1.3590223,0.6158678,-1.5916201,-0.11853247,0.19713664,0.07982705,0.06779418,0.7843258,-0.94475144,-0.14654528,-1.0474322,0.7627252,-1.4013027,0.3107444,0.32229695,-2.124325,-1.3289169,-0.89742893,-1.7989948,-0.40671903,0.1803548,-0.21043849
