Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.7150126,-0.59718984,0.083227195,-0.9825469,1.2180536,0.06149424,1.0436788,-1.052624,1.6651622,1.32688,0.39396086,-0.16609612,0.39711285,-0.594483,-1.3222349,-1.2904161
Li,0.1821153,1.4835966,2.1640656,0.45101133,0.2371541,-1.7116073,1.2962251,-1.8712769,0.3859257,-1.1023154,-0.16776155,-0.07267844,-0.10149626,0.84099406,1.294861,-0.51525325
Be,-0.83005744,0.0526827,0.22905043,-0.20540217,-0.7962679,-0.88964695,0.9697017,-0.76092774,-0.33021203,-1.6938673,2.1923616,-1.2256519,-1.4163206,0.7463152,-1.1597658,-0.7399962
B,0.63751525,-0.06949898,0.9136385,0.4410432,0.5959799,0.5240874,-0.3606971,-0.98321825,0.08527942,-0.05096984,0.8540177,1.2853855,-0.94131374,1.1267399,-1.0264906,-0.62335587
C,1.6653388,1.3312713,-0.8088769,1.6661508,-1.0825753,0.7343053,0.82476735,1.9348485,0.97604346,0.34892187,0.4156731,-0.19635038,-0.3713194,0.5858408,0.27303213,-0.041638676
N,0.6013682,2.3708389,-0.9148666,-0.8940573,1.3448044,0.021532536,-0.56398153,-2.1524925,-0.941166,0.34514266,-0.46275365,-1.0214885,-0.584686,-0.5148549,-0.19523987,1.2904338
O,0.76272994,0.42507267,-0.36398768,-0.13857272,-0.96714854,0.094933696,1.0491755,-1.8745604,0.6224308,0.25820014,-0.38913944,-2.4352765,0.2458149,-0.11777471,-0.6611721,0.3574096
F,1.2072761,-0.35972255,0.32678726,0.30557415,-1.1603122,1.2954764,-1.3311213,-2.263336,0.86980313,-0.7428822,-0.7564449,0.13118656,-0.6415505,1.1271881,-0.57213366,-1.9633902
Na,-1.4540426,0.9203392,-1.3620486,-1.64174,0.9392538,0.18578935,-0.1725279,1.7094785,-0.8639645,-0.6204128,-0.78775,0.8372971,0.45099124,0.33823732,-0.5230369,1.4787139
Mg,-1.1811706,0.24656461,0.45429,-0.30889386,-0.08103349,0.1787136,-0.30739886,1.3203046,0.8717417,-0.9206625,1.1342854,-0.34497827,-0.2783845,0.3114308,1.5252594,0.56403536
Al,-1.1732665,-0.3142474,0.54397094,1.394309,0.72096205,-0.035259478,1.6790559,-0.45371982,1.9063606,-0.51604706,0.7458341,-0.46253583,0.6503631,0.8075328,-0.017964423,0.8905092
Si,-1.106115,-0.028320491,0.58289593,0.99346936,0.17106566,0.14627852,1.2366167,-0.7405167,0.28065547,-0.12152588,0.8824125,0.73999256,-1.4269027,0.7319149,-1.0536747,0.08337636
P,1.1272855,-1.3539973,-0.7761698,-0.28531975,0.34319386,1.6375191,-1.9942507,1.471108,0.5377808,0.39578307,-0.87592405,0.48197454,-1.3759863,-1.2762086,1.9907981,-0.24080501
S,1.9358203,0.4743976,0.2784155,-0.051128775,-0.6141424,1.8142419,-0.9820326,-0.7202446,-0.35969034,-0.37546897,-0.8031832,-0.45650488,0.9551073,-2.2069283,-1.4026818,-0.54418176
Cl,-0.44570777,-0.86476135,0.21216509,-0.5306967,-1.1649692,0.6785459,-2.250136,0.19106036,0.40954664,-0.39961228,0.9419218,-2.3672118,-0.03784745,0.31652004,2.246209,1.0908115
K,1.5940956,-0.84306145,-1.1106529,1.0654012,0.023901328,-0.12686728,-1.5950729,1.2202128,-0.76026565,-1.3018353,1.0771012,0.7821083,0.04939117,-0.20752007,1.0722095,-0.1838665
Ca,0.05558334,0.35154927,0.3905046,-0.43549973,0.42874736,1.1313928,-0.15624319,0.93546,0.46885648,-0.48859742,-1.678904,-0.64407194,0.06489224,-0.38401905,-1.8262175,-0.82262355
Sc,0.22459362,-1.2756766,-0.7233564,1.6913044,1.0094839,-1.0038935,0.36661887,-1.2522357,1.0030354,0.47675857,-0.32730597,-1.1360937,0.975334,-0.01975859,0.5470558,1.0340968
Ti,-0.64027256,0.9866443,-0.38838485,0.6808336,-0.46556342,-0.34927005,-0.78893304,0.5782345,0.05714213,0.88238853,-0.6320525,0.97257215,-0.33255422,1.1578974,0.36272582,0.69419855
V,-1.8203123,1.2305248,1.8557705,0.039494306,-0.07796386,-0.17064036,-1.0579296,-1.2381,-2.1075985,-0.9814394,1.783785,-0.65294296,-1.1573889,1.3116337,0.9360495,-0.3107692
Cr,-2.2828574,-0.08284859,1.3270704,0.5597848,1.042863,1.8249962,-1.0195677,0.31406736,-0.07945775,1.0318362,1.625014,-1.3045318,0.16943356,0.6596587,0.86071545,-0.4833339
Mn,-1.0723703,0.044018406,-0.20236184,0.04856896,0.68370795,0.14640248,0.10540542,0.6917928,0.37376964,0.10052247,1.1139058,-1.1745783,-1.6589885,-1.1070702,1.9861146,-1.1459477
Fe,0.39449605,2.217642,1.3713049,0.7558713,0.5484839,0.049347453,-0.9094833,-0.19745363,1.2243977,-0.27961352,0.27619094,0.7300014,0.93847966,-0.59249306,2.187555,-1.4505271
Co,1.2273309,-0.5246435,0.33450377,0.84520775,-0.50420856,0.9179687,0.7056476,1.4692843,0.4540236,-0.93614095,-0.5790955,0.63131034,-0.45721078,-0.7057631,-1.3765678,1.8579848
Ni,0.8030294,-0.25898445,0.7310305,-1.4469866,1.1386926,1.2343941,-0.5860144,0.7305691,-0.6467279,0.15098375,-1.2123206,0.58141166,-1.0319898,0.2074683,-0.6362316,1.4094658
