Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-1.1945496,-0.4864549,-0.7577171,1.3445883,0.14395182,-0.39667064,0.24255764,-0.75028425,-1.3516637,0.5665441,-0.46911767,-0.1696946,-1.0116614,1.469455,-1.0114064,-0.4808351,-1.3705257,-0.36196497,-0.07837077,0.42404744,-0.5091522,0.8960654,-0.7876352,-0.61391383,-1.089103,-0.27311614,0.086061195,0.40349394,-0.45043355,1.6964021,-0.47843727,1.0673838
Li,-2.7800384,0.80468017,0.6597367,0.21807677,0.28993914,0.6694987,0.84701496,-0.5665185,0.027340135,0.64547235,0.33660597,0.47799668,-0.01451125,1.7668234,0.0145376185,-0.13809484,-1.5244237,-0.34961486,-0.5693461,0.1780616,0.7803012,0.076047555,-0.6363736,0.16923769,-0.16062108,0.050274722,-0.18035771,0.39269537,0.81534505,0.3142995,0.8836596,0.3430223
Be,1.8168509,1.2781632,-1.3015174,-0.8911182,-0.010791579,1.583006,0.7408708,0.2713197,1.2384422,0.52653056,-1.8599259,1.1251686,-0.51652914,1.1555728,-0.5776373,0.7125737,-1.2114146,0.91108614,1.4848907,1.56847,0.33931085,-0.22006913,-0.93220603,0.2981476,0.095595494,0.654934,-0.53235865,1.3587481,-2.7549508,-0.44715503,-1.1507441,0.66130453
B,-1.5383235,0.055877503,-0.120938584,-0.6255218,0.0221449,-0.2700081,0.029260812,-1.0138971,-1.4843256,0.8564479,0.8811611,0.13993517,-1.3907645,1.0383865,0.68883216,1.9764541,-0.06417269,-0.005993536,-0.66917056,-0.22323768,-1.1088637,-1.6670629,-1.2033858,-0.24728604,-0.39919603,-1.377064,-1.8614804,0.044057112,0.70466685,-0.25748265,0.7541724,0.64256054
C,1.498924,-0.7362197,0.90924853,-0.30226693,-1.4210161,0.60614234,0.6022115,1.1945338,0.30915764,2.2800646,-0.735494,-0.9625784,0.3123652,1.1114345,0.9774702,0.44624954,-0.8902282,-1.101877,-0.59137416,-0.33883697,-0.057323873,0.22590755,-0.18644932,-2.0659199,-0.4431937,0.9379613,-1.3740996,1.3359941,0.5336559,-0.5773261,1.0563896,1.8625351
N,0.12316065,1.8608088,-0.12910403,-1.2431118,-1.0383286,-0.18559033,0.26593673,2.0486171,-0.04197904,-0.76679957,-1.8728467,-0.6621184,0.10574138,-0.036607943,0.2566214,0.31837296,-0.9080181,0.242538,-0.7539345,0.5907911,-1.2275783,-0.10811812,-0.3776834,1.0932714,1.3620219,-0.44784343,0.6643232,0.64072096,0.31090218,0.36707148,0.8067854,0.2579926
O,-0.8436599,-0.08050768,-1.5332454,-1.3137984,-1.4743619,0.15651919,-0.4386718,0.048975207,-0.80305225,0.4017741,0.4570311,0.3112384,0.04383705,0.45783788,-1.2906761,-0.11775717,-1.1302621,-0.2931759,-1.4486687,-0.27804667,-0.20524292,-0.54008406,-0.036337554,-0.33403468,0.39508882,0.38226354,0.6873164,0.24011186,-0.47476566,0.8112126,0.3635808,-0.014093088
F,0.078001015,-0.40861323,-1.2291317,-0.8685185,-1.1899912,0.33522648,-0.6413137,0.15785944,1.3607712,0.10620892,1.2187787,1.0365086,0.119856544,0.64242405,0.35039115,0.20657821,-0.40584984,-0.49894854,-0.101124406,-0.879306,0.11953192,1.0356363,-1.6528687,-1.0838511,0.42099243,-1.4862808,0.12126494,-0.6100612,-0.9327855,0.25672314,1.4573973,-0.13793078
Na,-1.1621362,0.83605075,-0.03624609,-1.0346625,-0.23746699,-0.89664173,-0.47816604,2.0154407,1.6297886,1.5374957,-0.20831423,0.0035259884,-1.4987575,-0.16635974,-0.3635259,1.4891874,-0.44613716,-0.15748546,1.699998,1.5776484,0.38861233,0.4228654,-0.024311882,0.6476586,-0.14844608,-1.2248114,-0.9412959,0.65445733,-0.74776345,0.8515437,-0.25484037,-0.23688127
Mg,0.2558325,0.25561434,-0.15047319,0.38893136,1.3837752,-0.92157257,-0.32106042,-0.29535487,-0.8971209,-1.67005,-0.84330297,1.1737559,1.1414574,0.071294114,-0.9618102,0.9838489,-0.6892922,-1.2111616,-0.6918763,-0.22603993,0.9874137,-0.19057456,0.20021723,-0.05477875,0.4716968,-1.8754216,0.8448041,1.048302,-0.04589526,-0.2744649,0.02446149,0.66764647
Al,0.57278943,-1.1715949,-0.40548676,0.73255736,-0.14740783,-0.5474525,0.030130152,-1.5310843,-0.3303037,-0.7118943,0.19678357,0.19122258,0.7557206,0.10656129,-0.46044388,0.6497349,-0.74084365,0.88003296,-0.73053837,1.2470502,0.57406527,0.075059004,0.36924836,1.0156554,0.6639296,-1.0820214,-0.13221894,-1.257084,0.1107826,1.0720679,0.9304467,-0.5662178
Si,-1.0977348,0.2600483,-1.0818394,0.034906693,-0.16836391,-0.9308968,-0.62468827,0.08897619,1.3390813,-0.22984733,-0.5586842,-0.019671006,0.026523285,-0.74078184,-0.5634799,1.0923756,0.68714654,-0.20302346,-0.11079941,0.08032593,0.021797013,1.2034973,-1.41392,-1.034347,-1.1088781,0.40692693,0.29679537,-0.53618157,2.4274957,2.063746,1.6149255,-1.0182741
P,1.1948968,0.6973765,-0.21632335,-0.068874195,-0.49742636,-0.6300041,-1.2721853,-0.8887628,-0.3007486,-0.7006651,-0.34597224,-1.0526145,-0.74864006,-0.09081418,0.24101183,0.19526112,0.18427518,-0.10133423,0.5417746,0.079352275,-0.22980848,-0.4818503,-1.4981015,1.2943734,-1.1820351,-2.1911635,0.31212658,0.5101578,0.57859236,0.49414682,-0.10608671,0.3886354
