Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.20256416,0.015464829,-1.351816,-0.15081255,-2.0972226,0.41848755,-0.95737094,0.16250044,-0.041407876,1.5581546,0.2959877,-0.6736998,-1.1337268,-1.889382,0.59634084,-1.0678777
Li,-0.6765274,-0.60757375,0.55226797,0.4282915,-1.774559,-0.2669019,0.129685,1.953845,1.2226381,-0.007369721,1.0467805,0.5020931,0.911413,-0.6389054,1.2439545,-0.48741278
Be,0.61348796,0.38044718,-1.1693835,1.8390168,0.84790564,-0.47127488,0.0776094,-0.7139193,-0.07478578,0.7932667,-1.0218797,-1.1256742,0.21792266,1.411705,1.3021895,1.5852478
B,0.91580504,0.72450703,-0.6121516,0.14619377,-0.7965732,0.023600936,0.42296076,0.40984532,0.87570304,-0.21327831,-0.3482737,1.622306,0.44635037,2.5637116,-1.3388605,-1.0617723
C,-0.7290864,0.47181994,-0.12808582,-0.111159764,0.70185965,-0.97406596,2.324474,-0.5445085,1.1276187,0.5473678,0.53872,-0.04171252,1.64483,0.24178292,-0.3707338,-0.2349415
N,0.716355,0.4334995,-0.65929425,0.66162306,-0.49974898,-0.09270412,1.8626523,-0.41167754,1.7561115,1.1520368,0.9820407,-0.6983928,1.1123189,1.158232,-0.928552,0.29112616
O,1.3127717,-0.23918273,-1.2625704,0.60163486,-0.849629,-0.8908441,-1.2300044,-0.5832396,-1.6127207,-0.3298844,-0.046670113,1.1759433,-0.39513293,1.2333773,0.86393213,-1.2138878
F,0.5424017,0.6124858,1.0267609,-0.02436397,0.2100146,0.44364396,-1.8010495,0.09113933,0.64191455,1.2573627,-1.3066258,0.570246,-1.4315572,-0.28765553,0.16966079,-0.4872346
Na,1.3758827,-0.294849,-0.24252181,0.81008416,0.36926728,-0.47400454,0.66434205,1.097441,-0.8024102,0.31637764,0.15203932,1.8177048,-0.58688444,1.3809764,-0.74465054,-1.3119301
Mg,0.65952724,0.7127692,0.35074487,-0.78082776,-1.2760408,1.133499,1.1784729,-2.907757,-0.43612975,-1.246914,-0.62340796,0.49368876,0.51871884,1.8124378,0.08202878,0.6685593
Al,-1.2620955,-1.3897746,-0.7129268,0.62683606,-1.5474951,-1.0611632,-0.9378399,-1.4139456,0.93774533,-1.3237363,-0.99433464,1.159171,-1.1996313,-0.2017218,-0.35255766,-1.491033
Si,1.1298081,1.4412143,0.41258505,-0.40159672,0.5939094,1.3610158,0.855425,-0.5747507,-0.535727,0.5348747,-0.10617627,-0.7388769,1.4058203,-0.16630991,0.63562214,1.023792
P,-0.20383455,0.43241662,-0.4613654,0.00088343426,0.1503416,1.3019321,0.39837548,-0.041229744,-0.012074894,0.4348442,0.5281111,0.07127131,0.6667698,0.31520128,-1.7638519,0.7472182
S,-1.7133108,-0.28162187,-0.55719745,-0.54952294,-0.38392484,0.27853072,0.21676213,0.99748963,2.622975,0.42128742,-1.6111788,0.83189696,-1.2810003,0.30057147,0.21734113,0.440691
Cl,0.1999187,0.5716115,1.3169731,0.89895636,-1.0939759,0.39549127,0.5263636,-0.13783135,-1.347461,-1.1580218,1.0423335,-1.4781389,1.3350854,0.87154204,-1.705236,-1.3125557
K,0.79670036,-0.807483,-1.3415257,-1.5325029,-1.0070324,0.73909193,-0.7412363,-0.79152507,-0.43038917,-1.1111851,-0.7421576,0.5850495,-0.12688261,-2.8177536,-0.49625203,0.594459
Ca,1.4654812,1.0897473,-0.84040684,-1.5486923,0.66307634,-0.74637127,0.62189,1.0176166,0.26148373,0.034089126,0.35175818,-0.36723092,-0.14542685,0.33413363,0.56548446,0.045089513
Sc,0.41759098,0.009500642,-1.2420559,-0.3939011,-0.0819192,1.0680047,-0.35073373,-1.8667363,-1.4475935,0.4675637,-3.0953555,0.655785,0.30916053,-0.49220622,-0.63490164,1.4937246
Ti,1.6608729,0.05362195,-0.17920887,0.25861093,1.2542945,-0.32609993,0.1587264,0.5458714,0.09956328,-0.47435075,1.3469003,-0.8563446,-1.1970149,0.39937285,0.05675506,1.1453563
V,-0.5713539,-1.225176,0.29569805,0.3811886,0.20021772,-0.19120753,-0.6566307,-0.5646915,-1.8031498,2.3446507,-0.114146784,1.2486672,-0.50285256,-0.09824284,-0.38406876,-1.2016724
Mn,0.6729439,-0.18080357,1.23965,-0.042945728,-0.76520395,-1.4079489,-1.2215652,0.70832443,0.5298252,-0.49540597,1.3832673,0.35945243,0.42657983,-0.099730656,-1.5087008,-0.6329845
Fe,-0.3691129,0.22244412,0.69718134,0.7837514,0.5148091,0.7949785,-1.3855904,0.40600747,-1.5187109,-2.9846563,0.46748945,-0.39951393,-0.8652698,0.95255774,-1.4644177,0.1393079
Co,0.13954844,-1.4115915,1.0711993,-1.0605919,0.5587055,0.9997428,-1.7093524,0.2855715,-0.66108626,-0.33715138,0.33097565,-0.48060855,-0.40989393,-0.49976572,1.6822716,-1.7455037
Ni,-0.016143713,0.09167735,1.8306501,-0.31913608,0.15663137,1.8532171,1.3947982,0.76827323,-1.2422469,-0.90861046,0.022651367,-0.7176854,1.3763062,-2.965983,1.9036425,-0.5244295
Cu,-0.73008496,-1.4041926,1.269874,-1.0268633,-0.46292737,0.10817344,-0.80456847,0.15331335,-0.1969585,-1.0682478,0.8526495,0.24389307,0.9219286,1.4840201,2.0000265,0.764692
Zn,0.3334129,0.7502997,1.43932,-0.006017651,-0.5386071,-1.4266514,-0.64423966,-1.5255454,0.76957667,0.9086244,1.2296926,-0.06786286,-1.7357216,0.070394754,-0.2370145,-0.18575087
Ga,0.27180508,-1.664989,-0.41562805,0.006252221,2.113727,-0.8055702,-0.46307462,-1.1059912,0.5761647,2.3412654,1.9430544,1.7176979,-1.3274786,-0.0768151,0.91411024,-1.3274407
Ge,-0.61384875,0.5274539,-0.17115472,0.15009126,-1.0553133,-0.8280063,-0.9755537,-0.98807526,-0.7296809,-1.11478,-0.28669044,-1.0806127,-0.33563915,0.66489303,0.69212675,-0.6640883
As,0.43346852,-1.4296858,0.4713109,-1.0529974,0.95431393,0.507995,0.38168457,-0.21735483,-1.3405546,0.39982864,0.5727483,-1.1476831,0.4717845,-0.26005796,0.28409073,0.019429099
Se,0.18210928,-0.08469445,-0.531989,-0.0053900178,-0.62106234,-0.39835763,0.3542211,-0.7048511,0.0051897233,-0.6134901,-0.70139915,-1.2813951,0.31819996,0.01869479,-0.022552906,-0.4735744
Br,1.1306231,-1.2421807,1.6225374,0.20148803,0.008368694,-0.99553096,-0.16183607,-0.8410686,1.378772,-1.9970239,1.9461745,-1.3899617,-1.0118653,-2.8608975,0.8905164,-1.0790601
Rb,0.320508,0.17935263,-0.29251185,1.0716202,-0.1432772,-1.3770533,0.32089615,-0.6546077,0.72935295,-0.90329206,0.23120013,-0.7402159,0.040474433,-0.43448642,-0.5204412,-1.5072396
Sr,-2.1488874,-0.6963543,0.6972909,0.012575143,0.00671916,0.7392969,0.1576839,0.08624377,-0.7753239,0.8888258,0.21274947,-0.8054994,-0.6666185,0.31360286,0.37667784,0.117567964
Y,-2.3582103,0.2528578,0.84591347,-1.2777313,-1.1539502,2.296123,1.4213669,-1.2966495,-0.19720405,0.574319,1.1319757,0.47196358,-0.32243246,-0.74912256,1.5541599,1.5736905
Zr,1.0351658,-0.21376614,0.25240874,-0.20703827,2.41004,-0.98709923,-0.94641405,-0.6282311,0.11586009,-0.2151685,-1.3893094,-0.43890452,-0.8832599,1.229727,-0.3362162,-0.5147757
Nb,0.22897063,-1.9854419,-1.7302573,0.2401464,-0.48770788,0.92035484,-1.0277345,-1.3523754,-1.102353,0.04586488,0.46090764,0.6246264,-0.8924755,0.60513604,-0.60316956,0.7188933
Mo,-0.3610023,-2.3757176,0.57512367,0.7832433,-0.911383,0.99095476,1.1986617,-0.7663371,-0.69090664,0.6780736,1.2792785,0.2783976,-1.1731089,0.4616703,-1.0051273,0.653883
Tc,-1.2566489,0.6423181,1.6655725,0.69268453,-0.056710247,-0.8635265,-0.07369688,0.91604924,-0.035522755,-0.33871868,-0.4194248,-0.22831398,1.423284,-0.87175167,-0.5637705,0.018860364
Ru,-1.5144739,0.24456702,-0.34883788,-2.6391587,0.009484098,-0.19823153,0.83586097,0.73775434,-0.64491916,0.98989165,0.6294997,-1.3372312,-0.2724276,0.31129313,-0.71219385,-1.3875103
Rh,-0.42180583,-0.026151383,-1.8161266,0.5940786,0.16476446,0.33525047,1.072935,2.049136,-0.5301648,-1.2639867,-0.8116892,-1.3992207,0.5319396,-0.3638161,-0.819925,-1.5483946
Pd,0.83895934,0.9349272,1.3550873,-2.1712446,-1.3221133,0.017420411,1.1089795,0.11759664,-0.998398,0.9828648,0.8632067,0.3528419,-0.1479556,-0.30848747,-0.4241998,0.677944
Ag,0.7955951,0.40511644,1.3449341,-0.44646564,-1.9812653,1.3101465,-1.1880918,0.23421705,0.5646542,-0.10382229,-0.7014129,-0.56103784,-0.905137,-1.1433765,-0.7504825,-0.091758505
