Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,1.2990719,-0.486805,0.70610386,1.8794909,0.21168904,-0.8874357,-0.21800585,-2.8269825
Li,-0.6600966,-1.8796613,1.5058663,1.8391591,-0.22507767,-1.5656217,-0.7307054,-0.32573172
Be,1.1474106,-0.28513226,0.72120136,0.23624276,-0.09581403,-0.60409814,1.912243,-0.0023295314
B,-0.5376609,-0.33327904,0.08808629,-0.52433234,0.9082247,-1.1488111,0.930783,-0.53637916
C,-1.9411448,-0.99244666,-1.9717277,-1.1424484,1.3521593,1.4704576,0.5881932,-1.2987068
N,0.4917033,0.66458803,-1.3988576,-0.20945148,0.34285527,0.61947244,-0.4344247,-0.37489423
O,-0.8986046,0.47142342,1.0099754,0.7241893,0.29389092,0.6431605,0.4638443,-2.4621854
F,-2.7040455,-0.8823788,0.09087297,-2.0075397,-0.4388589,1.2544612,-0.08972042,0.046796467
Na,-0.5437725,-0.0970259,1.8768711,0.6058378,0.58211446,-0.45858112,0.33396465,-0.7931847
Mg,0.53179795,0.4297061,-2.0551236,0.9342185,-0.3936257,1.5565058,-0.66729736,-0.6510009
Al,0.097097196,-2.0359797,1.6712292,0.66076577,0.10518191,1.722672,0.1859127,0.034531906
Si,0.14304325,1.0644972,2.042307,-0.044992086,0.03413757,-0.50302577,-1.0553725,0.023080254
P,0.14689274,-0.7690844,0.4328539,-0.95883584,2.7990339,-0.5928258,0.3736559,-0.13996486
S,0.8214353,-0.39220294,-1.4786301,-1.2552644,-1.9332241,0.9275982,1.0795851,-1.0967503
Cl,-0.0752343,-1.8577706,0.80974007,-0.97328436,-0.15994498,0.8152307,-1.0693156,0.23158492
K,0.18541841,1.9150832,-0.87895846,-1.895523,-0.7004701,0.42301118,-2.0629385,-1.0817888
Ca,-0.3683786,1.7134343,0.1130154,1.3935761,-1.2862532,-0.56533086,-1.5230403,1.4507864
Sc,0.53022283,0.60871184,0.34965628,0.19557989,0.4213957,0.6137135,-0.46947607,0.62795496
Ti,0.893293,0.4537702,0.61851066,-0.20387818,-0.30944717,0.23346382,-0.23394985,-1.7225317
V,0.28927135,0.11331685,2.223306,1.3006644,-0.98429316,1.1753267,0.28846747,-0.99947053
Cr,2.0003178,1.5909371,-1.0674453,0.23740974,0.8647139,-0.39073202,1.5150104,-0.94950944
Mn,1.2301446,0.294722,0.651144,-0.45002455,0.1942376,-0.48695228,0.9678032,-1.1320727
Fe,-0.8611876,0.38554913,0.9213365,0.40012398,-1.866415,0.16831055,0.4593234,0.16894959
Co,0.51958704,1.009733,-0.61357164,-0.33807078,1.9038278,-1.0590024,0.3885737,0.49846008
Ni,-1.1228313,0.8236442,0.30182523,0.36273926,2.2687533,-0.091784246,1.3047165,1.0693672
Cu,-1.1913029,-0.096052684,0.16369319,2.0175068,1.3813204,0.32559463,0.77780694,1.1613151
Zn,-0.38939196,-0.9899609,-1.3670001,0.30746192,1.2882162,0.9506285,1.2596847,-0.059841774
Ga,-1.8951435,-1.290996,-0.034645107,1.365975,0.7974977,-1.0824823,-1.0119641,-1.7254248
Ge,1.0675617,-0.7887986,-0.32062492,-0.3048228,0.2162464,-0.41757807,0.14950661,0.54292405
As,0.7219984,-0.5922782,-2.1862993,-0.01392043,-0.76888114,0.35112065,0.6479733,-1.1769783
Se,-0.8688711,0.6762839,-0.62278104,-1.0716377,1.488119,0.49985608,0.5500344,-0.9131974
Br,0.003418696,0.29008985,0.097433984,-1.3674101,0.148644,-0.9998743,-0.5429751,0.54718244
Rb,0.6664654,-0.52189696,-1.6469594,2.492348,0.17951739,-1.3462741,0.257569,-0.62132204
Sr,-0.21610238,-0.22881621,-0.43026736,0.40571538,-0.22728752,0.2398185,-1.2488034,1.2797706
Y,1.2717156,2.1971714,-0.45967022,-1.3188753,1.3437489,0.14975125,-0.8510696,-0.8285003
Zr,-0.21190111,0.03992223,0.55407447,0.28184193,0.2858368,0.523478,1.4450399,-0.014676692
Nb,-0.15402047,-1.0067401,-0.27570933,-0.04897889,1.0450722,0.16037579,-1.3328086,-0.27472404
Mo,-1.4819562,-0.64362425,-0.7311166,1.3920006,0.93880755,-0.24451664,-0.0430255,0.4865082
Tc,1.8713214,-1.8174473,2.0861776,-1.251603,-1.1916903,-1.2957765,-2.2910106,-0.46152467
Ru,-2.0008175,-1.8705539,0.43839547,0.40194693,1.2762423,-0.10702961,0.8220718,1.0405068
Rh,0.2700001,1.7792659,0.6966442,-0.7794361,0.62025243,2.4528615,-1.8679032,1.5678095
Pd,-0.28831774,-0.42793623,2.550351,1.1236178,-0.0065751653,-0.023256417,0.8938713,-0.24413556
Ag,2.6450596,0.46287456,1.0646579,-0.23875272,-0.32679898,0.7339345,-1.1354452,1.9381577
Cd,-1.0649704,0.48443154,-0.0003164972,1.3134019,0.73687196,0.20704341,-0.23260991,-1.6696023
In,0.59060556,-0.845992,0.22600318,0.42320803,-1.07396,-0.52872235,0.49631533,-0.2082621
Sn,0.79298484,-0.54743433,-0.97894174,-0.87257564,1.6361318,-1.6534667,-0.18753342,-0.7350263
