Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.31350666,0.76041585,0.029623248,-1.9567374,0.99777,1.4061154,-0.07594392,0.12185251,0.89028746,1.543622,-0.6006071,0.03372619,0.09313504,0.019559735,-1.572453,-1.3445433
Li,-1.2342379,-0.35280448,-0.40980676,0.28751913,-1.2107747,1.1741627,-0.14601347,0.4183959,-0.84343225,-0.3583745,0.7399388,0.054707624,0.37489584,-0.7110117,0.5522589,-1.8450109
Be,0.6532938,-1.8264998,-0.5611233,0.75749016,1.0841386,0.47617784,-0.2985543,-1.659582,-0.416903,-0.46276766,0.87133324,-0.49860913,-1.5323815,-0.91436404,1.0242254,0.4116935
B,-0.023450363,0.8499445,-1.6810627,0.5726568,1.1128043,0.3024469,1.4276245,0.4482255,0.5851651,-0.98696256,1.0374597,-2.3863325,0.21297888,-0.4817212,0.17398836,-0.6923675
C,-0.31403053,0.07249471,1.6851854,0.69945544,0.24278413,-0.38879207,-0.714113,-0.14007388,-0.79204124,1.451438,-2.4154854,0.641201,0.85109216,1.651743,-0.11198122,-1.3671765
N,0.16079205,3.0873494,-0.56659126,-0.75191116,0.4318341,-0.9298006,1.6576295,0.57076937,-2.0090046,-1.2078162,-0.3652795,-0.3131825,0.38633338,-0.19788758,0.65490776,1.8280872
O,0.05477599,1.153517,-0.9832837,-1.4615841,-0.46773508,0.42679265,0.23470108,0.14137655,0.25357085,0.45921424,-1.2051824,-0.7178478,-0.9346294,-0.68232715,-1.9344946,-0.71589345
F,-0.649367,-1.3554255,-1.0659316,0.12287376,-0.6861703,0.64033115,0.17641518,-0.5356817,-1.1028626,0.9239426,-0.6074691,-1.5266926,1.1228513,0.39188096,-0.9781491,-0.028344395
Na,-1.5107315,-0.044602312,-0.6232916,-1.8450383,-0.6403237,0.6685545,-0.99743307,0.24561052,0.48908034,1.3662564,-0.4689362,0.058038495,0.9669117,1.2396313,0.8730208,0.57223403
Mg,0.5428628,1.4045032,-1.1182414,2.3485258,0.87467,0.122509055,1.9284469,-0.47931516,-0.72832733,-1.1707972,0.8991695,-0.35848093,-0.027641172,-0.80586547,-1.6198065,0.68453044
Al,0.7670703,-1.2183973,0.6615934,-0.53733766,-1.2563925,0.58003914,-0.24196003,0.3291878,-0.8244959,-0.905249,-1.6990215,-0.13450019,1.0851377,0.7166464,0.70071673,1.3643309
Si,0.33259842,-0.08336793,-0.27136633,-2.8797975,0.07684563,-0.47819495,0.85478747,-0.25449017,-0.65121114,0.42180523,-1.031075,-1.6835063,1.0187064,-1.0565481,1.1007895,-0.032893617
P,-0.7694498,-1.0432547,-1.187638,1.71325,-0.27393758,0.41060442,0.14460105,-0.7121705,0.58552676,0.5732351,-1.7633157,0.48490268,0.2510675,-0.0017732066,1.341784,-0.15569583
S,0.83355093,-0.22945115,1.2878501,-0.8427155,0.91611016,-0.8743283,-1.5911396,-1.6400709,-0.53170174,1.5563265,-0.87115705,-0.14721994,-0.06716362,1.2670474,0.18822555,0.8650543
Cl,-0.060915083,-0.28868803,-0.034737874,0.19521812,-2.7732413,-0.9171396,0.47332475,-0.32322645,-0.41180408,0.79851407,1.6923014,0.21781321,0.50456667,0.25860602,-2.311544,0.6144266
K,0.8555331,-0.8730449,-0.9717313,0.99685144,0.10385274,1.6429566,-0.85146135,2.2737796,-1.0846497,0.46753517,-0.049870502,-0.43313262,-0.083095126,1.4999492,-1.2501138,-0.59005207
Ca,0.005817521,0.10399496,1.3963343,-1.9593099,0.48468408,-0.93068993,-0.49625635,-1.0844947,-0.26821476,-0.36058336,0.27782062,-0.7282094,-0.6455763,1.0525987,-1.0823011,-2.1329598
Sc,0.09457172,1.1695342,-0.24443574,-0.99130654,0.28088716,-0.91142523,0.75874245,-0.33813822,-0.2864885,-1.2136673,0.058102123,0.59018475,0.8949498,-0.62210476,1.9587741,-2.6809273
Ti,-1.0270218,1.4967452,0.7437773,-0.49316692,-0.35714284,-1.2090408,-1.2277415,-1.1821105,0.47301915,-2.4454505,-0.6640355,-0.42973897,-0.8317298,-0.38098085,-1.3827274,1.5837762
V,0.4930817,1.2690952,-0.45515606,0.48812637,-1.5055491,1.1388856,-0.11230011,-0.43257186,0.45695367,-0.31278294,1.7929149,-0.6618162,-0.0230998,1.1556836,0.49314666,0.7624982
Cr,-0.97422016,0.059081297,-1.0774735,0.926979,0.11740081,0.8636729,-0.83543366,0.5944965,0.36232355,-0.04033063,-0.008581812,0.06574281,-0.3084426,0.44693425,-1.0865864,-1.3062922
Mn,-0.7767243,-0.30059698,-0.6199547,0.89214015,-0.12904897,-0.04631591,1.640936,0.3508672,2.0309792,-0.4748128,1.1179861,-0.90713894,0.6927409,-0.7149003,-1.194302,0.60012764
Fe,0.26603064,1.1653966,0.36849546,0.22185694,-2.7906008,1.357411,1.3576152,0.7897987,0.65522665,-1.604243,-0.04214033,-0.38969094,0.33021724,1.1470437,0.62988347,2.308697
Co,-0.9363154,-1.930356,0.076568365,0.7943484,-0.14808156,0.22459812,-1.4026382,0.35626295,-0.020247387,-0.4529923,2.172051,0.37920532,-0.21963613,-0.07991747,-0.4468664,1.3269157
