Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,1.9524629,-0.5969861,0.2895554,-1.2508024,0.34877092,1.3228825,-1.5188082,2.9290369,1.134754,-0.8078935,-1.412568,0.5852108,-0.9333329,-0.022266658,-0.50261205,-0.56816214,0.066920854,0.51831526,0.9173194,-1.2727153,0.07115614,-0.3841014,-0.09126453,-1.8036453,-1.3951975,-0.511396,-0.18586016,-1.0808531,-1.3779873,0.1988431,-0.4104673,1.0330943,-1.1952564,1.1722875,-2.0770507,0.36986014,0.47199994,-0.20182127,-0.40479115,1.1493067,-1.3335818,-0.43533522,-0.67075646,0.42578626,-0.36542228,0.8656434,-2.1180716,-0.55944675,0.42623472,-1.1718059,-0.47850955,1.4193314,0.6156521,-1.0634032,-0.53396505,0.16217464,0.9681138,-0.15344551,-0.22623983,-0.16264804,-0.21574539,-0.5727173,1.538074,-1.063201
Li,0.051092763,1.1492972,-1.3936505,0.91555595,-0.6104243,0.013390235,0.07388608,-0.020154817,-0.060535584,-0.50742537,0.27476248,-0.70286417,-1.6969593,-0.29219893,1.15578,-0.58665824,-0.3996529,-0.05546969,-0.4747834,-1.5267586,0.18402024,-0.8121516,0.6311216,-0.96039754,-0.40282428,0.25515684,0.09562968,0.81916165,-0.9700026,0.3978546,0.40325025,0.69027066,-1.7438505,0.56184846,0.15617181,-0.77908194,0.38897654,-0.6539542,0.35874572,1.4398148,0.9884262,1.6414528,-0.594698,0.12495161,0.060318895,-0.08318617,0.41023365,1.2006071,-1.5331991,-1.6302837,0.024629042,0.7970116,0.075619474,1.0436312,-0.72765887,0.8596133,-0.41317397,0.8904044,1.1863041,0.22920413,0.80703133,0.48133236,1.1657368,0.99903506
Be,-0.06388584,-1.2494516,0.28989482,0.8118846,0.27095267,0.4255303,0.14741144,-0.34895274,-0.39523286,-0.93841636,0.10931103,-0.4125266,-0.6799884,-1.3809277,0.7644836,0.35891217,-0.99652565,-0.5016561,-0.8802714,-0.015868438,-0.7062821,0.81349313,0.37311974,-0.08965468,-1.5537231,0.20964953,3.1310515,-1.0342152,0.073653474,1.1878242,-0.27267194,-0.71357006,-1.1785511,0.83600986,0.7013342,-0.7360077,-1.3957889,0.11195948,0.9767234,-0.6244764,-1.326525,1.1495014,-0.41337848,1.4809552,1.9023974,1.0568582,0.5810409,-0.50707775,0.23456286,-0.41730756,-0.91170305,0.19800293,0.49032867,-0.89815784,0.5581557,-3.296604,0.1425461,-0.37386206,-0.05951181,0.6208126,-1.0142705,-1.0742263,-0.4083304,-0.34595534
B,0.43476576,0.025773427,0.22927167,-1.1484243,-0.6943427,-1.4223512,0.67533034,-1.5308195,-0.6175621,0.20556773,0.5677189,-0.18134668,1.2272086,0.7945302,-0.7519679,-1.7456421,-0.88936836,-0.75077766,-1.1453514,-1.3123877,1.9369379,-0.13181777,-1.5623531,-0.3972349,0.5598428,0.13569523,-0.5945328,1.1243862,2.5418963,3.0780075,1.8310097,-0.66865474,1.3710811,-2.0467904,1.1749855,0.3161818,0.36887148,-0.80938745,-0.85262996,1.2022597,2.0876913,-0.17709811,-0.16861334,-0.013140805,0.15084112,0.9914274,0.5963065,0.8457703,0.10649326,-1.3706378,-0.19361298,-0.042372115,0.8874937,-0.39287442,-0.7862749,1.6262823,1.5312284,-0.6494348,-0.56118184,0.5099578,1.0687281,-2.0179532,-0.7810246,1.073989
C,1.4767228,0.22018532,-0.87305605,1.3670808,-0.16066568,1.0662994,0.31226084,0.55988526,-0.5552103,0.15099353,-0.5640464,-0.035727903,-0.5830607,0.64749885,-1.0581906,-1.1653266,0.83900183,0.96666807,-0.4347558,0.5548545,-0.36985716,-1.0234493,1.3648173,-1.2827066,-2.1288087,1.9362735,-0.5474508,0.23166178,-0.17677638,-0.6014343,1.5116128,0.12125556,-0.20241967,-0.4151057,-1.1570982,0.96436465,0.7261598,-2.5535831,0.8588269,1.4064294,-0.13874957,-1.2552593,0.7777823,-1.0304276,0.11790891,1.4317651,0.45761004,-1.9277029,-0.7448858,1.3453981,0.97553736,0.30583772,0.37516057,-0.84726185,-0.23429404,-0.6477905,1.2104676,-0.8507818,1.3522078,-0.031316675,0.94665253,2.1519926,-2.1713026,-1.5975275
N,1.3928194,-1.1843227,0.53742,0.09834306,-1.9275204,-0.13567895,-0.85588026,1.028932,-0.28049308,-0.38583088,0.93546,-2.03801,-0.7897866,-0.08540711,0.12468656,-0.51564455,-0.5282437,-0.64863527,-1.0485935,0.9341376,0.9930781,0.26300058,1.3544403,-1.357039,0.2938366,-1.4477223,-2.078591,1.0580144,1.5020219,1.0475147,-1.4890239,-0.017995648,-0.4366359,0.9098785,-0.81933653,-1.5966718,-0.94976723,-0.08521546,-1.3824649,0.47271648,0.88768667,-0.15603063,1.1178465,0.11138331,1.1109488,-1.8424703,-0.12762721,-0.4973351,0.17482626,0.3877285,1.225743,-0.46114025,-0.22051883,1.9989294,-1.5036361,-1.2860441,0.22061245,-0.5175066,-0.7565592,0.5718737,1.6727762,0.9068608,1.5788593,-0.0735431
O,-0.50604266,0.11427216,-2.087001,-1.0346497,-0.28361696,-1.4730785,-0.6388428,1.1822654,-0.14168398,0.98241496,1.0081493,-1.2952633,-1.3246689,-1.1127412,0.80146706,0.7067898,0.21120098,-0.9199482,0.75385886,1.2948962,0.3206375,-1.1780342,-0.029358478,-2.5797892,-0.32095113,-0.20417903,-1.9684643,-0.4982721,0.842506,-0.047381334,1.0241209,-1.4639546,1.6751496,-0.3855127,1.2050544,0.8856146,0.71964335,1.32112,0.6205266,0.07388246,-1.7217762,-0.50469965,0.33763996,-1.239702,0.44394356,0.27725172,-1.180382,1.5568795,0.8721247,0.5139251,-1.2670766,-0.35846087,-0.47764727,0.124434836,-0.72853184,2.182129,-0.6336237,-0.2736789,0.07954305,1.2685559,-2.9179034,0.663242,1.0104982,-0.0817596
F,0.8134642,0.07902609,0.84054625,1.2564836,-1.9722759,-0.74090797,0.6380201,-0.5197049,0.008834901,-0.0426701,-0.7022595,-0.311658,1.133494,0.44280323,-0.6353678,-1.0749156,-1.0773809,1.6587048,0.1053111,-1.2251145,-1.6008196,-1.2898564,-0.7468711,1.262637,-0.71568274,-0.98352927,-1.9755045,-0.6898832,0.81464124,-0.8340748,0.12199355,0.14071177,-0.34555689,1.2013255,-1.8141581,-0.4598874,-1.3875375,-0.22386988,0.644206,-0.042558044,-0.2715072,-1.4580721,-0.5433387,-0.27078357,0.87322766,-0.89106894,-0.53429663,-1.8492261,-0.470692,-0.6032074,-0.29524767,0.81852126,1.0689695,-1.0704167,1.7346203,1.8835078,-0.48111096,0.9613423,0.98969275,0.77033913,0.2086784,0.008309137,-0.07968218,0.20588976
Na,0.29972062,-1.3007715,0.37851584,-0.6116004,-0.63192785,0.6478248,-0.20079422,1.5738549,-1.1605177,-1.5082097,-1.8763977,-1.0435714,0.048104096,-0.88723344,-0.57203615,-0.49716312,-2.653887,-0.09383023,2.6358528,0.3077723,1.2454154,2.2230988,0.19948561,0.33129308,0.368861,-1.6172752,0.95012784,1.3196589,-0.68609,-0.51178426,-0.47978765,1.0239058,-0.414383,-1.656216,2.3707013,0.14036794,-0.10351707,-0.94020176,1.2555029,-2.0931396,-1.6134878,0.0056932196,-2.4654255,-1.1717757,-1.9780886,2.6148965,1.3035121,0.48253837,-0.25742236,-0.21447164,0.26101652,-1.1992106,-0.12525813,0.014976101,-0.19865213,-0.16115305,-0.19510473,0.71851856,-1.9013534,0.04388759,0.054769725,1.3973172,-0.09393763,-0.43038157
Mg,3.391153,0.2602869,1.056951,0.015936246,-0.74425834,0.014216547,-0.6199026,1.3119929,-0.22958055,0.35253888,-1.0044456,0.7276462,1.0611857,-0.07172415,-0.46730646,0.09072495,-0.2485232,-0.22160478,0.065760456,-0.019335572,-1.1092858,-0.80733675,0.1846566,0.6682913,1.551293,0.13049942,1.5519645,0.119678855,1.4168844,-0.66975373,0.52593935,-0.25406006,-0.56984526,0.82641584,0.013186072,-0.071008146,0.16954678,1.6187942,1.250714,-0.53988004,-0.07669774,0.5405393,-2.0888567,1.3143437,-1.3061259,-0.029858913,0.17163824,-0.14628814,-1.9419891,0.63131297,2.062873,-0.32722256,1.926026,-1.632472,-0.60404664,-0.84031236,0.121743776,0.020081064,-0.43404493,0.9687449,-1.1639085,0.15077715,-0.76489574,-0.27833894
