Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.797443,0.5008696,-0.6126972,-1.7227405,1.2610983,-1.8658354,-0.42848969,2.4647288
Li,-0.64743376,0.5921043,-0.19725616,0.6739929,-0.50291795,1.5317702,-1.1177413,0.22012377
Be,0.6258629,-0.21226273,0.5293675,-0.63841224,0.42063564,0.47038993,1.313967,-0.23874025
B,0.57721776,0.5009435,-1.1379018,-0.16516878,-1.6502135,1.0734848,0.39308056,-0.78698516
C,1.3762547,0.746722,-1.1055515,0.28881606,-0.3860154,0.39360237,0.46230924,-0.24766524
N,-0.91579807,-1.7240429,-1.1721352,1.7081223,0.77387077,-0.28043023,1.5575706,-0.9073998
O,1.4660454,-0.564834,1.0766635,-0.42801142,0.6703025,-0.93165654,0.5536805,-0.11061918
F,-0.3958723,-0.24112625,-0.7659034,1.2812728,-0.9153024,1.1725429,0.69517905,-0.10101797
Na,-0.99926645,0.7052939,-0.62748307,1.1364381,0.6709392,1.3873569,1.3868212,-0.6372991
Mg,0.790629,0.51459783,0.8737991,1.4211552,1.3049953,1.4078178,1.0676672,1.0393095
Al,1.3623972,0.06972496,1.1189946,0.39324835,-0.13843195,0.81024253,-1.6547359,-0.017877793
Si,1.534216,-0.89716536,-1.9167128,-0.0168766,0.69640034,1.4760311,-0.033313926,-0.2617387
P,2.2167811,0.07490357,0.76924133,0.8893801,-0.083325975,1.172554,-0.9608924,-0.012828068
S,-1.2124455,-0.7364448,-1.2869797,-0.2805313,-0.39644915,0.12267669,0.47331315,0.83417493
Cl,-0.25717628,-2.6552663,-0.416073,1.4107417,-0.6146603,-0.47602028,-0.34212592,-0.04449806
K,-0.19642809,-2.1975698,-1.6175655,-0.57637787,0.7956343,-0.08786806,-1.5152432,0.62287384
Ca,-0.36368313,1.4132833,0.37258825,-0.8293775,0.26392585,0.73288316,0.16926147,1.2352777
Sc,-1.5153171,0.41478997,0.7322997,-0.94116956,-0.17851637,1.3860953,-0.002676581,-0.42948005
Ti,0.62742734,-1.7653811,-1.6244953,-0.8494852,-0.28668222,-1.3461713,-0.9267087,0.1750646
