Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.21681646,0.60774046,1.3414387,-0.56743294,-1.9715588,-0.79268825,0.6426769,0.7240282
Li,-1.4725044,-1.1138774,1.5709658,-0.6414232,0.3765751,-0.8316627,0.03938687,1.0683869
Be,-0.7304478,0.1324524,0.0627337,0.50278544,0.67923963,0.5024105,1.0910624,1.1893137
B,-2.1763284,0.039461058,0.70376706,0.30843028,0.095034786,0.18109468,0.54264003,0.87938875
C,-0.31181452,0.951013,0.8009618,-0.51672167,0.58482313,-1.1929581,-0.0055206046,-0.9101126
N,-0.5990179,1.8022143,0.5378353,-0.5480867,0.3886933,-1.3873347,0.34377247,-0.29266754
O,-1.5002002,0.44956172,-1.1811689,-0.011509251,1.0963259,-2.3465843,0.934541,1.155558
F,-1.0161936,0.49590677,0.2008175,1.3870467,1.0752425,0.07340933,-0.6873516,-1.9690615
Na,0.9821697,0.8598875,0.21589239,0.5121742,0.41428012,-1.3664285,1.6950526,-1.3200009
Mg,0.8818216,-2.4383855,-1.2073739,-0.54904276,-0.53782654,-0.3551084,-0.15176846,0.67555207
Al,0.33545488,1.0961043,-0.46931815,-0.8152028,-0.68953264,0.23817721,-0.58692354,1.6377399
Si,1.1321347,0.7339697,0.27783415,1.139829,-1.0585043,0.72368693,-0.27120027,1.7855803
P,0.67129844,-0.6480239,0.36395895,-1.7937883,1.8309335,0.75313526,-1.1015614,0.39226595
S,1.7491835,-0.07062086,0.13524762,-0.26387462,0.5918706,-1.2420219,-0.48838347,2.1549926
Cl,0.6302709,-0.9394517,-0.21412356,0.76050144,1.4294986,-0.3629427,-0.91483045,-0.5935846
K,1.3697497,-0.79335874,-1.2679123,0.4882092,0.7006232,-0.80277175,-0.44521612,-0.24830446
Ca,1.0582254,1.3580065,1.0452557,0.7043045,1.5769609,0.51017517,1.2595843,-0.024626695
Sc,-0.50493574,0.82348573,0.5202443,0.15965354,-1.0409684,0.26416072,-0.4330568,-1.5486158
Ti,0.07510153,0.5607198,-0.023004686,0.5584438,-1.5227782,-0.176266,0.5691401,-0.5598533
V,-3.55301,-0.28530815,0.24536721,-2.5106714,-0.7536444,-0.38623402,-0.8305373,1.7171979
Cr,-1.9512929,-0.09977102,0.9267139,-0.59941477,0.46655497,0.6154408,0.044609856,0.42717364
Mn,-0.55504185,-0.619112,-0.117032625,-1.0485497,0.89036995,-0.15911631,-0.08296485,-0.2694206
Fe,-1.464071,-0.8457289,-0.7685925,0.7730893,0.41993928,0.6487711,1.7337277,0.36706755
Co,0.043541476,0.11968903,0.33728513,-0.1402411,0.9010384,-1.7702512,-0.4951968,0.65768844
Ni,-0.9052005,-0.44994658,-1.061228,-1.5238721,-0.9453774,-1.4314799,0.7668211,1.7085713
Cu,-0.5655978,-0.891764,1.4878947,-1.608217,1.5460846,0.6850013,-0.86636096,0.1996949
Zn,0.46896395,1.1102271,0.042189423,0.5866084,-0.6932407,-0.77005047,1.324894,-0.11315474
Ga,1.3414819,0.37739453,-0.34261286,0.5754965,-0.9727869,-0.7652055,-0.19702274,1.8245407
Ge,-0.7073454,0.060332634,-0.61586446,0.4627396,-0.695863,0.23346612,1.1240332,1.227308
As,-1.7421196,0.9390173,-0.46240398,-0.40181363,1.4937834,0.88130236,-2.1961136,0.55356425
Se,1.2547619,0.89002866,1.292912,-1.2563698,-0.59045005,-0.9341017,-0.25771475,0.15374239
Br,-0.2427701,-0.63315636,1.7152992,0.38254416,2.0847678,0.03056047,-1.2594676,1.3343577
Rb,-1.2196538,-0.95048463,0.3840705,0.45840707,-0.5100365,-0.4332918,-0.2541519,0.4975209
Sr,-0.6587765,-0.68982357,-1.0714169,0.25496647,-0.28579858,1.3935586,-0.1864005,-0.52136797
Y,0.8042628,-0.2001575,-0.13846916,-0.48775247,0.57832557,0.2719478,-0.114752725,-1.2576191
Zr,-0.075798504,2.018295,-1.8373646,0.6289332,-0.02715946,0.68993986,-1.0705798,-1.7005473
Nb,-0.029999303,0.7143577,-0.919643,1.4660155,-0.699728,-0.009129614,0.44298965,0.24643295
Mo,-0.57172763,0.5919365,-2.327723,0.27376065,0.13795234,0.100647286,-0.576989,1.575166
Tc,0.9752044,-0.668253,-0.6644382,1.5288732,-0.34619227,1.9290113,-0.7447167,1.1708872
Ru,1.0949345,-1.2790391,-1.3167183,-0.59310436,0.043194544,-0.78512,-1.5414015,0.8485428
Rh,-1.3999991,-1.2000313,0.0097963065,2.1253588,-0.220968,0.7652749,0.935906,1.0828456
Pd,-1.0157939,0.78846776,1.008566,1.0752718,-0.44111252,-1.7645079,0.19008176,-0.77685523
Ag,-0.88660735,0.7542958,-0.8986747,-1.2330931,-0.1352248,0.17708714,-1.1949201,3.283388
Cd,-0.37175652,-0.6879873,-0.46320954,1.3137109,-0.61353374,1.1280547,-1.1663347,1.1435295
In,0.9302188,1.0231253,1.698254,-0.363059,0.30670294,-0.63908046,0.87135553,-0.886751
Sn,0.16399553,1.7467269,-0.040223014,-0.297936,1.3667177,0.61465776,-0.20707542,1.4064217
Sb,0.9602941,0.72451246,-0.24387789,-1.8036221,1.0129051,-0.1419911,-2.030246,0.15858729
Te,-1.1373926,0.5880779,1.4561058,-0.6714896,-1.0546218,0.763387,0.7631773,0.54554635
