Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,1.0571399,0.086912446,0.08023839,1.8926542,0.995899,0.8019179,-0.8883056,-0.19087946
Li,-0.028403703,-1.1860163,-1.6050721,0.012015495,0.92843705,-0.081465416,-0.15517308,-1.394204
Be,1.2623526,-0.3396862,-1.115428,0.7488712,0.68185824,0.5644547,0.90583646,1.2159215
B,0.5206072,0.33814955,-1.1206443,-1.0299398,-0.88135517,3.3236673,1.3350085,0.65921813
C,-0.718411,-0.36685592,-0.54129857,0.6381139,1.4407773,2.5872228,-0.23384525,-0.5544258
N,-1.794822,0.35613242,0.45246306,1.2420688,0.8569896,-0.4309703,-1.1928382,0.44578692
O,-0.46106964,1.432633,1.9037298,-0.69569916,0.6963214,-0.81631684,1.2490476,0.106532365
F,-1.3118517,0.17391963,-0.042957578,-0.46187013,0.5959281,-2.143034,2.2438204,-0.020299295
Na,-0.1992786,0.08617039,-1.641243,-0.8551917,0.62777436,-0.46387917,-1.2653884,-1.8734949
Mg,-0.88873094,-0.2621569,0.04862266,1.6573992,-0.24338882,-0.45441917,0.041199617,-0.66984254
Al,-0.056985945,-0.44530636,-2.5950396,-0.6893761,1.822703,2.7398794,-1.0400229,0.39912897
Si,0.9704071,-0.21895884,1.6801648,0.64813095,0.3631832,-0.42280537,0.61718166,0.32038337
P,0.23856744,-0.9342764,-0.29873994,-0.65515095,-3.4647448,1.2622786,-0.05904872,0.37146592
S,0.26728827,-0.18467309,0.74137723,-0.29824555,2.1292887,-1.2496774,0.0116137825,0.58140326
Cl,-1.143484,-1.825934,-0.29429522,-0.51126176,1.1618793,-0.31654876,0.47410697,0.9954809
K,0.015170456,-0.76925594,1.3497018,-0.471303,-0.024664681,0.34195247,0.44772074,0.6474994
Ca,0.24294339,0.72024226,0.4214458,-1.1334583,0.38797235,-0.3923175,-0.8412347,-0.027580507
Sc,0.8527989,0.67673457,1.0706425,0.9872354,1.2728776,-0.21319173,-0.063977726,2.1162012
Ti,-0.5092953,-0.07988913,0.16672593,-1.9433523,0.1792411,1.2021686,-0.30958116,1.7457871
V,-0.88441944,-2.355449,0.43536237,-0.37992054,0.6597542,-0.061095104,2.292266,-0.40859225
Cr,-0.37007958,0.20262957,1.4344281,0.6729588,-1.9872952,0.8681638,0.7532308,-1.155829
Mn,0.02269229,0.6044136,-0.3793001,0.44042405,-1.8331879,1.4202553,-0.16903721,-0.97025555
Fe,-0.8975258,-0.6603451,0.8065308,-0.13435057,0.108941354,-0.9224774,-0.4636413,0.47997308
Co,-1.3087233,0.91870236,-0.6435674,-0.06272555,0.10367847,-0.14672638,-1.002341,1.0948507
Ni,-0.08286092,1.2819211,0.6690646,-0.59141964,-0.9634994,0.7079559,2.1489742,-0.9626741
Cu,1.1509478,0.35626906,0.7076407,1.0566565,-0.18415055,-1.039393,0.24936786,0.31470188
Zn,-0.6911234,-0.10928328,-2.0444393,1.43555,0.90994364,-0.8209862,1.272648,-0.7372269
Ga,-1.1749579,0.33511582,-0.84597665,0.49661478,-0.7203491,-0.32426593,-1.762776,-0.81688684
Ge,0.06300117,-0.63861394,0.15244217,0.30958712,-0.5401577,1.3280066,-0.7388337,-0.8214851
As,1.5009695,0.99149007,-1.7800485,-1.3599385,1.483501,-1.1492885,1.1177087,-0.38633135
Se,-0.90991145,1.8399515,-0.28394878,0.07703101,0.9698109,0.025932547,0.57979226,1.3646498
Br,-0.2762673,-2.8167112,-1.3842711,0.4676499,-1.38431,-0.76338226,-1.8618937,1.1727638
Rb,-1.1783583,0.4706631,0.06061578,0.7793113,1.0223185,-0.66949934,0.04205849,0.6909286
