Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
Li,0.25152093,1.4079441,-0.39218253,0.71706927,0.31187314,-0.71248984,0.45629373,-1.6501148
Be,0.19350979,-0.5364623,-0.0129171405,1.4921943,-1.0211037,-0.7556265,-1.0474854,0.38542712
B,-0.8879451,-1.4409161,1.440887,-0.12776485,0.9450632,-0.8540699,-1.3747337,-0.75844496
N,-1.0365602,-0.37936398,0.575602,0.9600459,-0.037227448,-2.8402293,-0.8470358,1.5417815
O,0.40303007,0.34284782,0.34027123,-0.09622377,-0.7445366,-1.5136099,2.6177263,0.33710822
F,-1.7356173,0.18303584,0.042199016,2.0908744,-1.1592238,-1.2133912,1.9434112,-0.92209554
Na,-0.14673994,0.8055765,-0.16492935,0.039151866,-0.41330463,-0.7643985,-0.08921564,-0.32098603
Mg,-1.4325413,0.34312692,-0.005895799,1.6481663,0.4289436,-0.313932,2.676768,0.46012926
Al,-0.057075962,-1.2162691,0.6878785,-1.4997053,-0.19874759,0.2651871,1.2709275,-0.51655585
Si,0.20450915,0.20182596,-0.6528764,-0.5895973,-1.6237288,-0.68583494,1.6798689,0.20821898
S,-0.88584954,-0.13424094,1.0270594,0.086792804,1.5196006,0.8778301,0.96508986,1.0973134
K,1.1483632,1.6592302,-0.1948717,0.008635861,-0.047497,-0.7291085,-0.19791709,-0.3353901
Ca,0.2558845,-0.7740769,-0.065614946,-1.8699617,-1.6664778,-0.7206204,0.922018,0.6748749
Sc,-1.130241,-0.03995755,0.5544495,-1.1299886,-2.2069001,-0.96230245,-0.08381365,0.9473618
Ti,0.563176,0.54246175,0.28697854,-0.46731412,-0.85628253,0.7164162,0.5251128,-2.3973007
V,1.003827,-0.5392894,0.5922684,1.7095941,-0.42812616,1.6802024,1.2162825,-0.6486936
Cr,-1.1451248,0.43681368,1.2901236,-1.4969352,-0.911051,-0.14419939,-0.6019024,-1.1151009
Mn,-1.2284265,0.482633,-0.65635335,0.8786147,-1.0484785,0.39256382,1.6184167,0.63883
Fe,0.06958959,0.22002439,-0.05477973,-0.52918816,1.7771702,0.40528753,0.35765576,-0.29746157
Co,0.05129918,-0.099256314,-1.2397941,-0.88353956,1.7255895,0.30608052,1.3245434,0.8490369
Ni,-0.20733607,-0.03634628,-1.2956966,-0.04017572,-1.3347774,-0.037567537,0.38687193,0.96743095
Cu,-0.8883753,-0.1133894,-0.13210696,-0.81406564,-0.09018378,-0.3380379,-0.60191816,-1.8508947
