Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.473653,-0.03467239,0.63350755,-0.46012333,-0.1519713,0.711939,0.71919733,-0.049327556,-0.05682824,0.0077960975,1.073671,2.1079457,-1.5229965,-1.1103767,-0.76898146,-0.60753566
Li,0.8163403,0.17642508,0.37619206,0.20937438,0.74275887,0.64085805,0.38611478,-0.90174925,-0.61419946,1.8004538,1.3650804,-0.77636087,0.5703992,-0.3631718,-1.2235802,0.18425488
Be,-0.3045286,0.07193196,0.77115446,-0.42117694,1.5953085,-0.28896198,-2.3300884,1.1928524,-0.16928396,-1.2030345,2.7573793,-1.6091797,0.015989335,0.524872,-0.042187147,0.04133451
B,0.618205,-0.12025082,0.8489895,-0.5435109,-1.3590424,-0.9248953,1.0452718,0.89865005,-0.5149145,-0.5257833,0.99357563,0.41454902,-2.0220475,0.09756451,-0.5516562,-0.8901038
C,-1.1688693,0.2222911,0.4691878,0.96047634,-0.3251906,0.27089047,-1.3321114,0.6958705,-0.3939926,1.1076101,1.5021158,-1.1865863,-1.1111163,-1.3686138,0.933993,1.0881437
N,0.57421505,0.0121047655,-1.7437292,-0.62708837,1.1247979,-0.04767347,0.013295798,0.6784211,-0.8312743,0.43443248,-0.7208106,-0.2419733,2.6326191,-1.1052667,-0.10123782,1.9144752
O,-0.43941617,0.4747361,-0.8842603,-0.5678279,-1.1352793,1.1277758,0.25191236,-0.0051568807,-0.8811412,-0.2980173,0.3600875,0.35345888,-0.8332999,0.100114785,-0.48306164,0.93869853
F,0.3705779,0.8990052,-1.2968376,-1.2623667,-0.5351592,1.0363097,1.0729767,-0.93550295,-0.8974136,0.6928606,0.21768036,0.40980002,0.016709285,-0.6046278,0.21470027,0.026044775
Na,0.46281725,-0.19528432,-1.2504436,-0.3607808,0.26533544,0.23661907,-1.0455194,-0.52659905,-0.020532394,2.175106,0.83545285,0.1158324,0.073404156,0.8027191,-0.83260834,0.84667003
Mg,0.7211549,-0.26120585,0.36916146,0.22455706,-1.8687222,0.5872897,-0.3289616,-0.1530915,-0.4541143,0.6056471,1.1659185,-0.10113092,0.010363799,0.44320577,-0.12482735,0.017501205
Al,0.8387561,-0.41925648,-1.0877181,0.6433098,-0.49643743,-0.81522506,1.4378937,0.83354086,0.41713014,1.0299014,0.10280474,-0.4715735,-0.06529202,-0.9143123,-0.55081373,0.47347078
Si,-1.5736511,-0.35252187,-0.15398732,0.9445679,-1.2112825,0.7212289,0.67875606,0.5743254,1.1899512,1.0529358,-0.2885625,-0.44216678,0.20793384,0.62836474,0.32961482,-0.6181709
P,0.21097763,0.92366546,-0.100919366,0.6316187,-0.2566204,0.7893466,0.07931196,0.39503172,1.2177118,-0.27087495,1.0343186,0.7188315,0.6556552,-0.24857824,-0.8317988,0.5601415
S,-0.90955234,0.3282375,1.1763177,-0.14656681,-0.5191696,0.641517,-0.27535856,-0.26983055,1.581945,0.8967058,1.5724292,0.34033668,0.099194035,1.3393165,0.051352017,1.5637776
Cl,0.82710624,0.34880957,2.2145307,-1.846787,-1.4115088,0.97004527,0.5198678,-1.078068,-1.6865948,0.2785485,-0.35626486,0.051345717,0.32003012,-0.3105814,1.5815206,1.0536138
K,-0.31201148,-0.1068811,0.8239855,0.59965193,-0.7701729,0.81570786,-0.7130854,1.7986557,-1.285637,0.7695757,-0.59312963,-1.2699252,0.70779395,0.5688031,0.73917925,-0.9550799
Ca,0.6377198,0.9450412,0.3556716,1.7365556,0.2691817,0.10541547,-0.10966659,0.8774945,1.9302398,-1.2047006,1.0459353,-0.16606067,-0.8499967,-0.14184041,-2.377683,-1.3829232
Sc,0.11542388,0.58099264,-0.14056645,-0.15376593,1.1131643,0.08718563,-0.6835868,1.3993744,0.6342396,0.6428676,-0.50978,-0.016267758,-0.88069373,-0.99374634,0.2616472,0.62431043
Ti,-1.5092514,-0.020435283,0.5742906,-1.9212859,-1.3420941,-0.45772335,-0.07896572,0.0024267584,1.2037696,0.29172754,0.21831092,0.034553867,-0.8232443,-0.2522616,0.7188275,1.0342681
V,0.77010703,-0.21356684,0.8025264,1.2683338,1.1496277,0.8935134,-0.16744974,0.49940044,0.19965212,0.16144028,-1.3860632,0.123127185,-1.6674967,0.1255661,0.9232173,1.3615172
Cr,1.2300942,-0.40077868,-0.6017706,1.0536714,-1.686147,-0.15064916,-0.55940175,0.716305,-0.8688565,0.6011714,-0.7513766,0.8923727,-0.107830755,-0.51916236,0.71762407,-0.79226834
Mn,0.3540975,-1.9408189,-0.8762153,0.7630481,0.6692857,-0.28622422,-0.5358018,0.5023897,-1.0241677,-0.14002183,0.11071224,0.9965534,-1.1059165,0.9509834,-0.25104043,0.14339092
Fe,-1.757363,-0.51043093,-0.19646212,-0.25096476,1.154208,0.9122922,-0.6166225,-1.165559,0.07578539,-0.17932834,0.35426897,-1.2633636,-0.8819898,-0.78730136,-0.5979494,-0.0007477588
Co,-1.0588926,-0.6839153,-0.788126,0.51144993,0.015796863,0.22067605,0.809917,0.50194174,-1.3747479,-0.6263582,-1.1980613,-0.17994069,-0.7846956,-0.33668387,-0.3482033,0.09289191
