Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,1.5499723,-0.77809906,-1.0926353,-0.6294786,0.050854452,-0.84861845,1.1699661,0.6640055,-0.47067267,-1.4104873,0.13374716,-0.18108587,-0.9411139,-2.5977495,-0.77423775,-0.4172183
Li,0.7481405,0.22964574,-0.03943201,-1.0346259,-0.066952474,-0.8478076,0.46917948,0.79016465,-1.5205629,-0.48234513,-1.3025932,-1.66628,-0.6379999,-0.9724547,-0.57987696,0.8889838
Be,0.99658704,1.7914088,-0.71097493,0.9759074,-1.4460131,-0.40713167,0.32564682,-0.4495754,0.29792625,-0.48276374,-0.16886804,-1.2489872,1.1860325,0.7057073,1.0645987,-0.8082331
B,-0.02376761,0.7844544,0.4314278,0.84145576,1.2715286,-0.103795476,-1.3278658,0.36411288,-1.8569084,-0.7139038,-0.32823372,-1.2052046,-0.7562997,-0.4918593,-0.5072698,-0.25288314
C,-2.4199145,1.0691472,0.5248711,-0.694254,-0.23000136,-0.99196714,0.3140505,-2.164995,-0.9190852,1.9022449,0.035816953,0.61108863,-1.1393318,1.0373427,1.5186621,0.25006226
N,2.223627,0.14489831,0.30641633,-1.3116915,-0.7919861,-0.16218358,-2.7039027,0.6976505,-0.40055174,0.563494,0.11943609,-1.1085659,-1.2077605,1.3009857,0.12202249,-0.6807403
O,2.4967115,0.37538257,0.5054768,0.9801883,-0.006281618,2.2045918,-0.9014341,-0.35458097,1.7187417,-0.31214294,0.2693684,0.6070928,0.28396663,0.35600716,1.6994947,-0.5409575
F,-0.11884109,-0.22645718,0.68947345,-0.45942673,0.62211645,0.8613928,-0.21388943,-1.6901789,-0.8079743,1.3413346,-0.18283683,0.20003425,0.61198074,1.1123047,0.6415232,-0.15347633
Na,-0.5340959,0.8563359,-1.9858105,0.78504086,0.94960207,-1.5548373,0.6319118,0.17658763,0.015652718,-0.041310262,0.932684,-0.80588746,-0.40646464,-0.88402605,1.534187,-0.011136353
Mg,-1.1012526,-0.4478034,-0.015821185,1.1960452,0.7170432,1.1134515,0.81138074,2.724663,0.6234284,-0.9585498,-0.19149867,-0.61290336,0.51381814,0.8610744,0.026141183,0.26632974
