Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.9751595,-1.7830354,-2.2412736,-1.3766876,1.1619742,-0.49562165,-0.5543092,1.8815529,-0.49782434,-1.1563083,-0.05643771,0.58221895,0.32882297,0.31405613,-0.6045194,-0.57575357
Li,-0.2673005,0.51579696,-0.22979958,0.8077967,0.27038643,-1.4360263,-0.9714428,-0.27551466,0.19584186,-0.031836767,0.6622601,1.1856548,-0.34249598,-0.87915766,-0.037267026,-1.0811565
Be,0.36389378,-1.7858016,-0.7311411,0.88897496,1.2548977,-0.3393075,-1.3232214,-1.2059658,1.2326062,-0.850661,-1.6277149,0.27219355,-0.20534045,0.07768357,0.3199037,0.6105341
B,-0.7937186,0.033513732,0.8537556,0.78099215,0.43180367,1.2346262,0.9867196,-3.0467744,0.5404068,-1.0076318,0.6232774,-1.7976712,0.1136208,-0.88934,-0.13639808,-0.108878344
C,-1.1276243,-0.5009433,-0.8142953,-0.18263394,-0.63989854,0.83043265,-0.115315944,0.81746984,0.6520567,0.44444907,-1.4339328,1.2291534,0.14272022,-0.540293,1.3351116,0.20833763
N,-0.22845647,0.14324115,1.109831,-0.20764123,1.1851752,1.3303251,1.2992283,0.8793216,0.6964077,0.6303914,0.74594903,0.6689559,-0.21134472,-1.2427939,-0.8742301,-0.09159654
O,-0.41700357,-0.30327314,-0.62944525,0.04148919,1.1657785,-0.23743455,1.3680625,0.4590654,0.07216131,0.034325175,1.0955648,0.66363674,-1.9303944,0.3560145,-1.2156854,2.3134148
F,0.38061965,-0.23362294,0.9771599,0.77977216,0.16207519,0.43909284,0.7218789,-0.6703686,2.0357387,2.7897255,-0.18869822,0.50336283,0.34918994,-0.46705717,0.90203017,1.5006509
Na,-0.63143814,0.53030777,0.882188,-0.21460184,-0.4353672,-1.346633,0.9254543,0.5006105,0.6014529,0.86160153,-0.8306366,1.6052241,-0.21445584,0.14799555,-0.9212394,-0.38558778
Mg,-0.40323436,0.19918339,0.40247262,1.591635,-2.1939738,-0.6332253,0.082442075,0.85835177,0.5824246,-1.500198,-0.6680403,0.47195163,0.027689232,0.1841982,-1.8389907,0.91580886
Al,0.16783209,0.74203044,-1.8312578,-1.6385852,-0.67386955,1.1778772,-0.37765527,-0.7257848,-0.087535314,-1.8257855,1.5053171,1.0831231,0.5338445,1.136457,-1.188454,0.3046719
Si,0.65785843,0.13825381,1.3190969,0.6770289,-2.1120408,0.33445626,0.25499937,0.5604404,0.745259,-0.62322176,-1.2405006,1.542663,-0.8022521,0.33267504,-0.7777291,-0.6723431
P,0.031348895,-0.018937143,0.8139643,-2.5239134,-0.14635561,-0.65495783,0.89733034,0.55228156,0.4792976,-1.4015163,-0.4170318,-1.8931262,-1.2331787,-0.07185163,1.9856473,-0.15019774
S,1.9827095,1.0188974,0.86076784,1.6928446,-0.08564982,1.1262635,-2.1909125,-0.7027185,0.981733,1.0778781,1.3949167,-1.1230738,0.20082754,0.9568284,0.58461833,0.2154797
Cl,0.10236968,0.08033867,1.0305266,-0.6192509,0.11772843,-0.06649963,1.3208414,-1.4297273,-0.6195063,1.6865274,0.5271091,-1.177245,-1.4193488,-0.21063301,0.08974596,0.022096483
