Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.93007606,0.0063439966,0.75806576,-1.3414195,0.9694994,0.23847403,1.8407018,2.6508172,-0.47562024,0.008372646,-1.3479017,0.9753336,-0.1659501,0.37179023,0.93218064,-2.390195,-0.3951956,-0.029507697,1.0121061,-1.6102712,-0.17811531,1.245025,-1.04986,-1.0011216,0.26081696,1.4188999,0.51568294,-1.7877371,0.38198736,-0.71300066,-0.47938737,-0.7990779
Li,-1.8017308,-0.7854898,0.30883494,-1.3254925,0.035021897,-0.15651853,0.5058547,0.40195382,1.0523083,-0.1271454,1.6784041,-0.33840725,-0.39497063,0.5236451,0.77430356,1.1998836,-1.1565268,1.3597761,-1.7408302,0.42127657,0.28773257,-0.573309,0.8183005,-0.93425614,1.7815738,-0.71305996,-0.6668442,1.9767902,0.14708999,-0.43933108,1.6146004,-0.873269
Be,0.16945828,-0.91937166,0.8061657,-1.7045296,0.7494117,1.563044,-0.24887513,-1.8925446,-0.73663014,-0.21043447,-1.122739,-0.051987574,0.14834286,-1.2069428,0.13105677,-0.8636023,-0.8227682,-1.1109114,-0.3169925,-0.7608815,0.48549742,-0.43526378,0.24360415,-0.32693678,-0.5461544,0.05899814,0.31651318,-1.4672625,-1.4855802,-0.33522755,1.3100876,-1.3788552
B,-0.62140596,-0.9406791,0.033433743,2.4167209,1.2997346,0.3088208,-1.2839086,-0.057421762,0.86087954,-0.26902354,-0.80921096,1.0966234,0.53157294,-1.8789322,1.6872742,1.0660862,-0.37400118,0.9741029,0.13321136,-0.32611123,0.2208792,-0.5581761,-1.0890436,0.66538686,-0.38573867,-0.58798665,0.5571135,-1.069299,-1.01341,0.77241623,1.8133146,-0.78869545
C,-0.014254417,-1.3388759,0.4946054,-0.0937814,-0.73800355,-0.7402755,0.4887861,0.7054901,-0.86336315,0.42835265,-0.2702443,-1.5078388,-0.103691354,-0.099160135,0.8884575,1.3892853,-0.42669445,1.5812564,1.7310629,0.29281896,-0.7205174,-0.8286241,1.0774764,-0.042399555,-1.1550162,1.6629745,-1.8579249,0.017378468,-1.1191695,-0.29157388,-1.9075587,-0.8239213
N,2.0281386,-1.7864565,1.227653,2.373746,-2.768805,1.4501075,0.21916279,0.12291961,-0.2603532,-0.5070768,-1.1030107,2.34692,0.7417982,0.5000253,-0.60987157,-0.43731108,1.2598826,0.7544463,-0.73023826,0.76723206,0.80290574,0.5798943,-0.39287314,0.40290242,-1.5719894,0.8729745,-2.074371,-0.83262634,0.074870594,0.97954243,1.7674206,-1.1185107
O,0.074665114,-0.19971661,1.0888186,0.296358,-1.5904899,-0.33700606,-0.8939913,-1.0672358,1.1415195,3.3955038,-0.49196663,0.24039482,0.13273019,-0.9038149,-1.5556432,-1.0406545,-0.34956145,0.51059234,0.26186004,-0.8256708,-0.19410487,1.0941919,-1.1352514,0.20874633,-0.08334994,0.22409631,-0.44357735,-0.23919727,-1.0390466,-1.630597,0.6413678,-0.0488608
F,0.05663696,-0.24944565,0.77781165,0.045043748,-0.26343763,-0.01165692,-0.75163525,1.6720057,1.5435294,-1.2165881,1.9977667,0.9611769,-1.05389,-1.3221568,-0.93938196,-0.56945306,1.2205408,1.3431284,-1.2101178,0.20131283,0.52413404,0.46094075,0.28347528,-0.09702787,-0.6347185,0.39892527,1.560048,0.9190563,-0.41068953,0.46353838,-0.12705092,0.7770415
Na,0.24534008,-2.3960383,-0.19416815,0.2743668,-0.9331051,0.13252619,0.4968396,0.9335319,1.59937,1.8513341,0.34085256,-0.29340982,-1.7856762,0.30149066,0.25009203,1.1008608,0.6635151,0.18748978,-1.9942584,-1.22015,-1.5172118,-1.2246791,0.34175494,-1.3281275,1.4011703,0.29732728,-0.47035068,-2.1230772,-1.648344,-0.042329326,0.42254892,-0.50180507
Mg,0.34117216,1.4965763,-0.6334468,-2.577337,-1.5990425,2.286046,-1.6031172,-0.08895059,0.18697366,2.4482813,0.10097863,0.5888716,0.26538375,0.1917871,1.1573116,-1.0260446,-0.055984396,-0.3167925,0.3554728,-0.42697227,1.5841588,0.1808212,-0.6620733,0.41394398,0.62420845,1.3755505,-1.2375723,1.614959,0.35987145,-0.6623322,-1.1376709,0.91326714
